Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
GBR;GBR00000M063;MOD;20151029;21001231;Y;M063;PL63;VALONIA;PL;PEEL;Y;MGTQ8;Y;DRB;NO;17.14;;55.71;55.71;;;221.00;0.00;1;1989;1;1;MFL;;;PA;;;1975;UK;
GBR;GBR00000M068;MOD;20110704;20171002;Y;M068;PL11;BENOLAS;PL;PEEL;Y;MZZW6;N;DRB;NO;13.20;;35.24;35.24;;;179.00;0.00;4;1989;1;1;MFL;;;PA;;;1974;GBR;
GBR;GBR00000M069;MOD;20111020;21001231;N;M069;RY18;FOWAN;RY;RAMSEY;N;;N;OTB;NO;7.41;;4.41;4.41;;;33.00;0.00;3;1989;1;1;MFL;;;PA;;;1975;GBR;
GBR;GBR00000M075;CHA;20110225;21001231;N;M075;PL14;PELICAN;PL;PEEL;N;;N;OTB;NO;7.00;;0.01;0.01;;;35.00;0.00;3;2011;2;25;MFL;;;PA;;;1976;GBR;
GBR;GBR00000M083;MOD;20140211;21001231;Y;M083;RY12;OUR LADS;RY;RAMSEY;N;;N;FPO;NO;7.76;;4.74;4.74;;;46.25;0.00;3;1993;1;1;MFL;;;PA;;;1993;GBR;
GBR;GBR00000M085;MOD;20110816;21001231;Y;M085;DO1;BOY JUAN;DO;DOUGLAS;N;;N;SB;NO;9.12;;6.13;6.13;;;90.00;0.00;4;1989;1;1;MFL;;;PA;;;1975;UNK;
GBR;GBR00000M089;MOD;20150729;21001231;Y;M089;CT21;MICHAEL J;CT;CASTLETOWN;N;;N;FPO;NO;6.04;;1.56;1.56;;;13.43;0.00;1;1989;1;1;MFL;;;PA;;;1956;GBR;
GBR;GBR00000M092;MOD;20140226;21001231;Y;M092;CT32;JULIE M;CT;CASTLETOWN;N;;N;OTB;NO;8.40;;4.32;4.32;;;89.00;0.00;2;1989;1;1;MFL;;;PA;;;1989;GBR;
GBR;GBR00000M103;MOD;20140721;21001231;N;M103;CT74;GIMMAGH;CT;CASTLETOWN;N;;N;FPO;NO;5.90;;1.40;1.40;;;15.00;0.00;3;1994;1;1;MFL;;;PA;;;1994;GBR;
GBR;GBR00000M105;MOD;20121024;20170223;Y;M105;RY3;CAIR VIE;RY;RAMSEY;Y;MJAE4;N;DRB;NO;12.79;;28.60;28.60;;;169.00;0.00;2;1989;1;1;MFL;;;PA;;;1986;GBR;
GBR;GBR00000M112;MOD;20100910;21001231;N;M112;DO90;EMERALD STAR;DO;DOUGLAS;Y;PE V V;Y;OTB;NO;19.90;;86.55;86.55;;;194.00;0.00;2;1989;1;1;MFL;;;PA;;;1984;NLD;
GBR;GBR00000M118;MOD;20140408;20180207;Y;M118;RY35;TWO SISTERS;RY;RAMSEY;N;;N;FPO;NO;8.17;;5.88;5.88;;;164.00;0.00;3;1996;1;1;MFL;;;PA;;;1996;GBR;
GBR;GBR00000M123;MOD;20160427;21001231;Y;M123;CT25;AUK;CT;CASTLETOWN;N;;N;FPO;NO;3.85;;0.31;0.31;;;2.94;0.00;4;1989;1;1;MFL;;;PA;;;1975;GBR;
GBR;GBR00000M124;MOD;20160318;21001231;Y;M124;PL19;SILVER VIKING;PL;PEEL;Y;VQGZ5;N;DRB;NO;14.60;;34.77;34.77;;;127.00;0.00;1;1989;1;1;MFL;;;PA;;;1973;GBR;
GBR;GBR00000M126;MOD;20141014;21001231;Y;M126;PL39;VENTURE AGAIN;PL;PEEL;Y;MLRK5;Y;DRB;NO;15.39;;38.19;38.19;;;134.00;0.00;1;1989;1;1;MFL;;;PA;;;1966;GBR;
GBR;GBR00000M131;MOD;20110217;21001231;Y;M131;RY8;MARY JAMES;RY;RAMSEY;N;;N;DRB;NO;9.98;;12.79;12.79;;;111.90;0.00;2;1989;1;1;MFL;;;PA;;;1988;HULL;
GBR;GBR00000M132;MOD;20160209;21001231;Y;M132;PL4;JUNE ROSE;PL;PEEL;Y;2EMT6;N;DRB;NO;9.84;;14.97;14.97;;;60.00;0.00;2;1995;1;1;MFL;;;PA;;;1995;UNITED KINGDOM;
GBR;GBR00000M139;MOD;20151130;20180423;Y;M139;RY56;ANZAC;RY;RAMSEY;Y;MYHF7;N;DRB;NO;9.84;;14.37;14.37;;;116.50;0.00;2;1996;1;1;MFL;;;PA;;;1978;GBR;
GBR;GBR00000M141;MOD;20160725;21001231;Y;M141;PL40;MANX RANGER;PL;PEEL;Y;ZNVK6;N;DRB;NO;9.96;;12.59;12.59;;;124.00;0.00;4;2000;1;1;MFL;;;PA;;;2000;GBR;
GBR;GBR00000M142;MOD;20110214;21001231;Y;M142;CT3;SHEARWATER;CT;CASTLETOWN;N;;N;FPO;NO;6.53;;2.83;2.83;;;26.00;0.00;3;1989;1;1;MFL;;;PA;;;1977;GBR;
GBR;GBR00000M143;MOD;20160411;21001231;N;M143;PL8;TWO GIRLS;PL;PEEL;Y;2GBC6;N;DRB;NO;13.88;;27.43;27.43;;;216.24;0.00;4;1991;1;1;MFL;;;PA;;;1991;UNK;
GBR;GBR00000M144;MOD;20140922;20170227;Y;M144;DO33;OCEAN QUEST;DO;DOUGLAS;N;;N;FPO;NO;5.80;;1.65;1.65;;;62.00;0.00;4;2005;11;11;MFL;;;PA;;;1989;UNITED KINGDOM;
GBR;GBR00000M145;MOD;20140909;21001231;Y;M145;PL7;CHEEKY BOY;PL;PEEL;N;;N;FPO;NO;6.00;;1.00;1.00;;;66.20;0.00;4;2005;11;11;MFL;;;PA;;;2001;UNITED KINGDOM;
GBR;GBR00000M148;MOD;20150506;20180307;Y;M148;PL28;LYNAGUE;PL;PEEL;N;;N;FPO;NO;6.96;;1.65;1.65;;;21.00;0.00;3;2005;11;11;MFL;;;PA;;;2002;IRL;
GBR;GBR00000M149;MOD;20150112;21001231;Y;M149;CT122;DEJA VU;CT;CASTLETOWN;N;;N;OTB;NO;6.97;;1.70;1.70;;;88.26;0.00;4;2006;12;4;MFL;;;PA;;;2001;UK;
GBR;GBR00000M151;MOD;20160330;21001231;N;M151;PL7;BEACHCOMBER;PL;PEEL;Y;MMZ7;N;FPO;NO;8.13;;2.66;2.66;;;63.00;0.00;4;2005;11;10;MFL;;;PA;;;1995;GBR;
GBR;GBR00000M152;MOD;20150121;21001231;Y;M152;PL80;CORAL STRAND II;PL;PEEL;Y;MLRK9;Y;DRB;NO;16.52;;46.00;46.00;;;221.00;0.00;1;2004;1;1;MFL;;;PA;;;1969;UNITED KINGDOM;
GBR;GBR00000M153;MOD;20141104;20171022;Y;M153;PL26;CHRIS-TACHA;PL;PEEL;Y;MPQY9;Y;FPO;NO;16.19;;73.60;73.60;;;328.00;0.00;4;2005;11;11;MFL;;;PA;;;2002;UNITED KINGDOM;
GBR;GBR00000M154;MOD;20141013;21001231;Y;M154;DO14;PREDATOR;DO;DOUGLAS;N;;N;FPO;NO;6.92;;1.83;1.83;;;72.00;0.00;4;2005;11;11;MFL;;;PA;;;2003;AQUEDA;
GBR;GBR00000M155;MOD;20160317;20171030;Y;M155;CT58;NANCY ELLEN;CT;CASTLETOWN;N;;N;FPO;NO;9.50;;5.47;5.47;;;246.00;0.00;3;2005;11;11;MFL;;;PA;;;2003;FALMOUTH;
GBR;GBR00000M160;MOD;20121231;21001231;Y;M160;PL200;REGAL STAR;PL;PEEL;Y;2GIP7;N;DRB;NO;9.90;;16.48;16.48;;;216.00;0.00;4;2005;11;11;MFL;;;PA;;;1991;Unk;
GBR;GBR00000M162;MOD;20141217;21001231;Y;M162;PL5;CUSHLIN II;PL;PEEL;N;;N;FPO;NO;4.15;;0.36;0.36;;;11.00;0.00;4;2006;10;31;MFL;;;PA;;;1987;UNK;
GBR;GBR00000M163;MOD;20140917;21001231;N;M163;DO16;WICKED HEN;DO;DOUGLAS;N;;N;OTB;NO;8.00;;2.07;2.07;;;112.00;0.00;4;2011;8;16;MFL;;;PA;;;1986;UNITED KINGDOM;
GBR;GBR00000M167;MOD;20160401;20180423;Y;M167;RY57;JAMES LEE;RY;RAMSEY;Y;MLFK6;N;DRB;NO;13.15;;17.46;17.46;;;90.00;0.00;4;2006;11;1;MFL;;;PA;;;1984;UNK;
GBR;GBR00000M168;MOD;20100910;21001231;N;M168;PL2;MANX CAT;PL;PEEL;N;;N;FPO;NO;7.95;;6.76;6.76;;;55.00;0.00;4;2006;11;10;MFL;;;PA;;;2006;UNK;
GBR;GBR00000M170;MOD;20141104;21001231;N;M170;RY5;KARENZA;RY;RAMSEY;N;;N;FPO;NO;6.16;;2.46;2.46;;;37.30;0.00;4;2014;4;28;MFL;;;PA;;;2014;GBR;
GBR;GBR00000M173;MOD;20120613;21001231;Y;M173;CT140;MANX PRIDE;CT;CASTLETOWN;N;;N;OTB;NO;6.40;;1.52;1.52;;;21.00;0.00;4;2010;9;10;MFL;;;PA;;;1990;UNITED KINGDOM;
GBR;GBR00000M175;MOD;20150918;21001231;Y;M175;CT142;SPAVEN MOR II;CT;CASTLETOWN;N;;N;FPO;NO;6.58;;1.57;1.57;;;37.00;0.00;4;2006;11;24;MFL;;;PA;;;2003;UNK;
GBR;GBR00000M177;MOD;20100910;21001231;N;M177;PL144;PERSEVERE;PL;PEEL;N;;N;FPO;NO;9.95;;8.22;8.22;;;94.00;0.00;4;2007;8;22;MFL;;;PA;;;1992;UNK;
GBR;GBR00000M178;MOD;20141014;21001231;Y;M178;CT145;ALENA;CT;CASTLETOWN;Y;MKKZ9;N;DRB;NO;13.82;;29.06;29.06;;;221.00;0.00;2;2007;12;6;MFL;;;PA;;;2004;NEWBURY ENGINEERING;
GBR;GBR00000M180;MOD;20160412;21001231;N;M180;DO157;IVY LEE;DO;DOUGLAS;N;;N;FPO;NO;5.85;;1.61;1.61;;;7.00;0.00;4;2010;9;10;MFL;;;PA;;;1990;GBR;
GBR;GBR00000M181;MOD;20160517;20170810;Y;M181;RY148;BOY DAVID;RY;RAMSEY;Y;MJSB;N;DRB;NO;9.27;;8.73;8.73;;;118.00;0.00;4;2008;7;4;MFL;;;PA;;;1976;FALMOUTH;
GBR;GBR00000M183;MOD;20140224;20170502;N;M183;PL150;CHLOE MAY;PL;PEEL;N;;N;OTB;NO;6.02;;2.62;2.62;;;66.00;0.00;3;2008;12;22;MFL;;;PA;;;2001;SAINT HILAIRE DE REIZ;
GBR;GBR00000M184;MOD;20120120;21001231;N;M184;CT151;ALWAYS OUT;CT;CASTLETOWN;N;;N;OTB;NO;5.75;;1.30;1.30;;;65.00;0.00;3;2009;4;27;MFL;;;PA;;;2002;AUGUSTOW;
GBR;GBR00000M187;MOD;20140905;20170227;Y;M187;PL1;NEW DAWN;PL;PEEL;Y;2FVS9;N;FPO;NO;13.75;;31.60;31.60;;;127.00;0.00;4;2010;9;10;MFL;;;PA;;;2005;GRIMSBY;
GBR;GBR00000M192;MOD;20130926;21001231;N;M192;DO159;AMELIA GRACE;DO;DOUGLAS;N;;N;OTB;NO;5.96;;1.62;1.62;;;20.00;0.00;4;2011;4;21;MFL;;;PA;;;2001;CAMBOURNE;
GBR;GBR00000M194;MOD;20130311;20171115;Y;M194;RY161;RAMSEY JAK;RY;RAMSEY;Y;2FPY8;N;DRB;NO;9.98;;8.11;8.11;;;82.00;0.00;4;2012;5;22;MFL;;;PA;;;2012;UNITED KINGDOM;
GBR;GBR00000M195;MOD;20141013;21001231;Y;M195;DO162;PEACEFUL WATERS;DO;DOUGLAS;N;;N;FPO;NO;6.80;;2.31;2.31;;;19.40;0.00;4;2011;10;31;MFL;;;PA;;;2011;GBR;
GBR;GBR00000M197;MOD;20120703;20170615;Y;M197;PL164;ENIGMA 1;PL;PEEL;N;;N;FPO;NO;9.96;;9.53;9.53;;;146.00;0.00;4;2012;6;11;MFL;;;PA;;;2012;UNITED KINGDOM;
GBR;GBR00000M202;MOD;20150519;20170322;Y;M202;RY169;SHANNON KIMBERLEY;RY;RAMSEY;N;;Y;DRB;NO;17.83;;51.52;51.52;;;221.00;0.00;2;2014;5;29;MFL;;;PA;;;1975;UK;
GBR;GBR00000M204;MOD;20160419;20171105;N;M204;RY171;STORMY DAWN;RY;RAMSEY;N;;N;FPO;NO;6.01;;3.10;3.10;;;14.00;0.00;1;2015;7;29;MFL;;;PA;;;1968;GBR;
GBR;GBR00000M206;MOD;20160812;21001231;Y;M206;CT173;TYCO MAN;CT;CASTLETOWN;N;;N;FPO;NO;6.00;;1.21;1.21;;;29.80;0.00;4;2016;5;20;MFL;;;PA;;;2016;GBR;
GBR;GBR00000M207;MOD;20160810;21001231;Y;M207;CT88;SHELGEYR;CT;CASTLETOWN;N;;N;FPO;NO;6.95;;2.23;2.23;;;73.60;0.00;4;2016;7;12;MFL;;;PA;;;2016;IPSWICH;
GBR;GBR00000M208;MOD;20160623;21001231;Y;M208;PL175;TAYRIN;PL;PEEL;N;;N;FPO;NO;6.95;;2.25;2.25;;;44.74;0.00;4;2016;6;15;MFL;;;PA;;;2016;GBR;
GBR;GBR00000M209;MOD;20161026;21001231;Y;M209;CT176;SILVER STAR;CT;CASTLETOWN;N;;N;FPO;NO;4.88;;0.37;0.37;;;7.30;0.00;4;2016;9;26;MFL;;;PA;;;1990;GBR;
GBR;GBR00000M210;MOD;20140627;21001231;Y;M210;PL777;BOY SHAYNE;PL;PEEL;N;;N;FPO;NO;7.95;;7.09;7.09;;;58.88;0.00;4;2011;9;30;MFL;;;PA;;;2011;East Quay Newhaven UK;
GBR;GBR00000M213;MOD;20110823;21001231;Y;M213;DO180;VAGABOND II;DO;DOUGLAS;N;;N;FPO;NO;9.83;;5.74;5.74;;;243.72;0.00;4;2011;8;3;MFL;;;PA;;;2011;PLYMOUTH;
GBR;GBR00000M242;MOD;20140617;21001231;N;M242;RY210;AOIFE ROSE;RY;RAMSEY;N;;N;DRB;NO;9.95;;11.67;11.67;;;201.00;0.00;4;2014;4;2;MFL;;;PA;;;2005;Unk;
GBR;GBR0000M0581;MOD;20130711;21001231;Y;M0581;CT14;LIBRA;CT;CASTLETOWN;N;;N;FPO;NO;6.55;;3.79;3.79;;;31.00;0.00;4;2007;7;17;MFL;;;PA;;;2006;GBE;
GBR;GBR0000M1040;MOD;20140917;21001231;Y;M1040;DO18;MANX MAID;DO;DOUGLAS;N;;N;FPO;NO;9.15;;4.90;4.90;;;220.00;0.00;2;2007;2;15;MFL;;;PA;;;2006;GBR;
GBR;GBR000307310;MOD;20160330;21001231;Y;307310;CT81;HEATHER MAID;CT;CASTLETOWN;Y;MOPX;Y;DRB;NO;16.65;;46.32;46.32;;;179.00;0.00;1;1989;1;1;MFL;;;PA;;;1965;UNITED KINGDOM;
GBR;GBR000308762;MOD;20160525;21001231;Y;308762;CT77;SPAVEN MOR;CT;CASTLETOWN;Y;MZDP;Y;DRB;NO;17.85;;55.87;55.87;;;149.00;0.00;1;1989;1;1;MFL;;;PA;;;1965;GBR;
GBR;GBR000334150;MOD;20160317;21001231;Y;334150;CT20;FRIENDLY SHORE;CT;CASTLETOWN;Y;MREP;N;DRB;NO;13.40;;27.97;27.97;;;127.00;0.00;1;1989;1;1;MFL;;;PA;;;1970;GBR;
GBR;GBR000376599;MOD;20160401;21001231;Y;376599;CT133;YN DREAN;CT;CASTLETOWN;N;;N;LHP;NO;6.53;;3.12;3.12;;;17.00;0.00;3;1989;1;1;MFL;;;PA;;;1978;PENRYN;
GBR;GBR000387037;MOD;20150121;21001231;Y;387037;CT137;FREY;CT;CASTLETOWN;Y;MLRJ4;Y;DRB;NO;15.94;;42.74;42.74;;;186.50;0.00;1;1989;1;1;MFL;;;PA;;;1972;UNITED KINGDOM;
GBR;GBR000387041;MOD;20150622;21001231;N;387041;CT139;S'AALIN MADRAN;CT;CASTLETOWN;Y;2EIP4;N;DRB;NO;9.84;;7.25;7.25;;;81.00;0.00;3;1989;1;1;MFL;;;PA;;;1980;GBR;
GBR;GBR000387711;MOD;20150123;21001231;Y;387711;PL25;PETER M;PL;PEEL;Y;MRHC;N;DRB;NO;14.90;;44.67;44.67;;;145.00;0.00;2;1989;1;1;MFL;;;PA;;;1970;UNITED KINGDOM;
GBR;GBR000397431;MOD;20141014;20180218;Y;397431;CT8;SCRAAYL;CT;CASTLETOWN;N;;N;OTB;NO;8.05;;5.65;5.65;;;32.82;0.00;1;1989;1;1;MFL;;;PA;;;1980;FOWEY;
GBR;GBR000A10040;MOD;20130311;21001231;Y;A10040;A13;JACQUELINE;A;ABERDEEN;N;;N;FPO;NO;4.98;;0.45;0.45;;;11.00;0.00;3;1989;1;1;MFL;;;PA;;;1982;ABERDEEN;
GBR;GBR000A10048;MOD;20160616;21001231;Y;A10048;SN12;TRUSTFUL;SN;NORTH SHIELDS;Y;2DNA9;N;OTB;NO;11.43;;20.81;20.81;;;82.00;0.00;1;1989;1;1;MFL;;;PA;;;1969;FRASERBURGH;
GBR;GBR000A10085;MOD;20140611;21001231;Y;A10085;BM115;LITTLE MAID;BM;BRIXHAM;N;;N;LHP;NO;6.50;;1.64;1.64;;;22.38;0.00;3;1989;1;1;MFL;;;PA;;;1988;CELLARDYKE;
GBR;GBR000A10086;MOD;20150714;20170612;Y;A10086;SY2;OCEAN SPIRIT;SY;STORNOWAY;Y;2ZWV;N;OTB;NO;13.10;;31.20;31.20;;;149.00;0.00;1;1989;1;1;MFL;;;PA;;;1979;PORTAUOGIE;
GBR;GBR000A10088;MOD;20140826;20170704;Y;A10088;KY4;BAHATI;KY;KIRKCALDY;N;;Y;OTB;NO;16.48;;53.00;53.00;;;221.00;0.00;1;1989;1;1;MFL;;;PA;;;1978;BUCKIE;
GBR;GBR000A10105;MOD;20121116;21001231;Y;A10105;FR559;KARENANN II;FR;FRASERBURGH;Y;MAQD7;Y;OTB;NO;23.98;;193.00;193.00;;;447.00;0.00;2;1989;1;1;MFL;;;PA;;;1981;ABERDEEN;
GBR;GBR000A10109;MOD;20130509;21001231;Y;A10109;CY34;AQUARIUS;CY;CASTLEBAY;Y;2FYA;Y;OTT;NO;19.84;;92.00;92.00;;;317.00;0.00;1;1989;1;1;MFL;;;PA;;;1974;ARBROATH;
GBR;GBR000A10112;MOD;20160316;21001231;Y;A10112;FR120;AMARYHA;FR;FRASERBURGH;Y;MBDT6;N;OTB;NO;14.90;;28.40;28.40;;;120.00;0.00;1;1989;1;1;MFL;;;PA;;;1960;ARBROATH;
GBR;GBR000A10122;MOD;20150515;21001231;Y;A10122;FD9;BRISAN;FD;FLEETWOOD;Y;MEEY;Y;GNS;NO;35.70;;286.00;286.00;;;529.00;176.00;2;1989;1;1;MFL;;;PA;;;1961;ABERDEEN;
