Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
DEU;DEU000020615;MOD;20120928;21001231;Y;GAG03;GAG03;---;0615;GAGER;N;;N;GNS;LLS;8.85;8.50;6.00;6.00;9.83;;18.00;0.00;1;1977;2;11;MFL;;;;;;1977;Bootswerft Gager, Gager, DEU;
DEU;DEU000020617;MOD;20160609;20170914;Y;VIT5;VIT5;HEIMAT;0617;VITTE;Y;Y4TO;N;OTB;GNS;14.98;13.56;26.00;26.00;;;100.00;0.00;1;1948;6;13;MFL;;;PA;;;1948;Schiffswerft Jarling, Freest, DEU;
DEU;DEU000020621;MOD;20090101;21001231;Y;UETZ18;UETZ18;---;0621;UECKERITZ;N;;N;GNS;LLS;6.75;6.51;2.00;2.00;3.21;;30.00;0.00;1;1980;2;19;MFL;;;PA;;;1980;Schiffswerft Horn, Wolgast,;
DEU;DEU000020623;MOD;20140408;20180124;Y;KOS009;KOS009;---;0623;KOSEROW;N;;N;GNS;LLS;6.60;6.50;1.00;1.00;3.10;;10.00;0.00;1;1969;11;2;MFL;;;;;;1969;unbekannt, Unbekannt, DEU;
DEU;DEU000020625;MOD;20140605;21001231;Y;ZIW2;ZIW2;---;0625;ZINNOWITZ;N;;N;GNS;LLS;4.99;;1.00;1.00;;;26.00;0.00;3;2000;3;26;MFL;;;;;;1999;unbekannt, Unbekannt, DEU;
DEU;DEU000020631;MOD;20030101;20170314;Y;AWA2;AWA2;---;0631;ALTWARP;N;;N;GNS;LLS;8.65;7.45;3.00;3.00;5.23;;34.00;0.00;2;1968;7;11;MFL;;;;;;1968;unbekannt, Unbekannt, DEU;
DEU;DEU000020632;MOD;20030101;21001231;Y;MOEN2;MOEN2;---;0632;MOENKEBUDE;N;;N;GNS;NK;8.50;7.80;4.00;4.00;5.11;;22.00;0.00;1;1947;4;14;MFL;;;;;;1947;unbekannt, Unbekannt, DEU;
DEU;DEU000020633;MOD;20090507;21001231;Y;USE2;USE2;---;0633;USEDOM;N;;N;GNS;FPO;7.80;7.15;2.00;2.00;3.20;;6.00;0.00;2;1963;1;15;MFL;;;PA;;;1963;unbekannt, Unbekannt, DEU;
DEU;DEU000020639;MOD;20161101;21001231;Y;UMM6;UMM6;---;0666;WAASE;N;;N;GNS;LLS;11.00;10.50;9.00;9.00;;;37.00;0.00;1;1931;4;2;MFL;;;;;;1931;unbekannt, Unbekannt, DEU;
DEU;DEU000020648;MOD;20110218;21001231;Y;PRU2;PRU2;---;0648;BORN A. DARSS;N;;N;GNS;LLS;5.80;;1.00;1.00;2.37;;3.00;0.00;1;1983;1;1;MFL;;;;;;1983;Eigenbau W. Suhr, Pruchten, DEU;
DEU;DEU000020656;MOD;20120618;20170228;Y;BAR17;BAR17;---;0610;BARTH;N;;N;GNS;LLS;5.04;;1.00;1.00;;;6.00;0.00;3;2004;3;15;MFL;;;;;;1979;unbekannt, Unbekannt, DEU;
DEU;DEU000020665;MOD;20160801;20180515;Y;PRU6;PRU6;---;0661;PRUCHTEN;N;;N;GNS;LLS;5.75;;1.00;1.00;;;22.00;0.00;3;2007;10;30;MFL;;;;;;2007;Brauer Werft Berlin, Zepernick, DEU;
DEU;DEU000020672;MOD;20030101;20170630;Y;KROE12;KROE12;---;0672;KROESLIN;N;;N;GNS;LLS;5.06;;1.00;1.00;;;9.00;0.00;3;2002;12;6;MFL;;;;;;2002;Schlichting Boote, Dassow, DEU;
DEU;DEU000020673;CST;20071203;21001231;Y;BAA20;BAA20;---;0673;BAABE;N;;N;GNS;FPO;6.69;;2.00;2.00;;;26.00;0.00;2;2007;12;3;MFL;;;PA;;;2007;Bootswerft Barth, Barth, DEU;
DEU;DEU000030603;MOD;20140205;20170423;Y;WAR6;WAR6;PREROW;0603;WARNEMUENDE;Y;Y4QB;N;GNS;OTB;12.60;11.18;19.00;19.00;19.00;;59.00;0.00;1;1957;3;15;MFL;;;;;;1957;VEB Bootswerft Greifswald, Greifswald, DEU;
DEU;DEU000030606;MOD;20150101;21001231;Y;UEK12;UEK12;BERGEN;0609;UECKERMUENDE;Y;Y4TL;Y;PTB;OTB;17.80;15.94;41.00;41.00;38.41;;220.00;6.00;1;1950;7;21;MFL;;;;;;1950;VEB Boddenwerft Damgarten, Ribnitz-Damgarten, DEU;
DEU;DEU000030607;MOD;20081028;20171130;Y;LAU04;LAU04;---;0607;LAUTERBACH;N;;N;FPO;GNS;9.59;8.79;6.00;6.00;;;68.00;0.00;2;1989;3;25;MFL;;;PA;;;1989;Eigenbau, Unbekannt, DEU;
DEU;DEU000030611;MOD;20090715;21001231;Y;STA003;STA003;MARIA;0611;STAHLBRODE;Y;DF8642;N;GNS;LLS;11.78;10.01;9.00;9.00;8.58;;59.00;0.00;1;1939;7;11;MFL;;;;;;1938;Bootsbau Karl Freude, Anklam,;
DEU;DEU000030619;MOD;20160204;21001231;Y;FRE88;FRE88;---;0614;FREEST;N;;N;GNS;LLS;7.95;7.20;4.00;4.00;;;40.00;0.00;2;1989;10;12;MFL;;;;;;1989;unbekannt, Unbekannt, DEU;
DEU;DEU000030623;MOD;20140108;21001231;Y;KOS4;KOS4;---;0623;KOSEROW;N;;N;GNS;LLS;7.50;6.45;2.00;2.00;7.80;;10.00;0.00;1;1968;4;3;MFL;;;;;;1968;unbekannt, Unbekannt, DEU;
DEU;DEU000030631;MOD;20110101;20170131;Y;AWA3N;AWA3N;---;0631;ALTWARP;N;;N;GNS;FPO;8.40;7.45;3.00;3.00;4.99;;18.00;0.00;1;1987;1;13;MFL;;;;;;1986;FPG Ueckermuende, UeckermÃ¼nde, DEU;
DEU;DEU000030632;MOD;20081201;21001231;Y;LAS7N;LAS7N;---;0616;LASSAN;N;;N;GNS;FPO;8.50;7.70;3.00;3.00;5.11;;22.00;0.00;2;1980;4;11;MFL;;;;;;1980;Bootswerft Hinze, MÃ¶nkebude, DEU;
DEU;DEU000030639;CHA;20161101;21001231;Y;UMM55;UMM55;---;0666;WAASE;N;;N;GNS;LLS;10.85;10.01;8.00;8.00;;;100.00;0.00;1;1931;9;4;MFL;;;PA;;;1931;unbekannt, Unbekannt, DEU;
DEU;DEU000030642;MOD;20120924;20171231;Y;KUEH003;KUEH003;---;0642;KUEHLUNGSBORN;N;;N;GNS;LLS;6.00;;1.00;1.00;2.54;;7.00;0.00;3;1990;7;1;MFL;;;;;;1990;unbekannt, Unbekannt, DEU;
DEU;DEU000030643;MOD;20030101;21001231;Y;BOG1N;BOG1N;---;0643;BOERGERENDE;N;;N;GNS;LLS;5.80;;1.00;1.00;2.37;;7.00;0.00;2;1978;1;1;MFL;;;;;;1978;unbekannt, Unbekannt, DEU;
DEU;DEU000030673;CST;20080129;21001231;Y;BAA23;BAA23;---;0673;BAABE;N;;N;GNS;FPO;6.70;;2.00;2.00;;;26.00;0.00;2;2008;1;29;MFL;;;PA;20080129;;2007;Bootswerft Barth, Barth, DEU;
DEU;DEU000040400;MOD;20100101;21001231;Y;BX757;BX757;PESORSA CUATRO;0402;BREMERHAVEN;Y;DEOJ;Y;FPO;GNS;31.05;27.05;199.00;199.00;144.27;;441.00;324.00;2;1962;12;27;MFL;;;;;;1962;VEB Ernst Thaelmann Werft, Brandburg/Havel, DEU;
DEU;DEU000040608;MOD;20141013;20170629;Y;WIE33;WIE33;BREEGE;0608;GREIFSWALD;Y;Y4NV;N;GNS;LLS;11.95;;16.00;16.00;15.17;;60.00;0.00;1;1957;7;19;MFL;;;;;;1957;Boots- und Reparatur Werft, Greifswald, DEU;
DEU;DEU000040611;MOD;20090715;20170910;Y;STA004;STA004;LACHS;0611;STAHLBRODE;Y;DH3036;N;GNS;FPO;11.90;;13.00;13.00;12.00;;44.00;0.00;1;1938;6;30;MFL;;;;;;1938;Schiffswerft Jarling, Freest, DEU;
DEU;DEU000040616;MOD;20120120;21001231;Y;VIT7;VIT7;LÃTT EMMI;0617;VITTE;N;;N;GNS;LLS;6.90;6.55;3.00;3.00;5.71;;44.00;0.00;3;1980;4;3;MFL;;;PA;;;1980;unbekannt, Unbekannt, DEU;
DEU;DEU000040621;MOD;20090101;21001231;Y;UETZ12;UETZ12;---;0621;UECKERITZ;N;;N;GNS;LLS;6.20;;1.00;1.00;2.72;;33.00;0.00;1;1981;4;15;MFL;;;PA;;;1981;unbekannt, Unbekannt, DEU;
DEU;DEU000040623;MOD;20090227;21001231;Y;KOS8;KOS8;---;0623;KOSEROW;N;;N;GNS;LLS;7.20;;1.00;1.00;3.66;;5.00;0.00;1;1972;4;16;MFL;;;;;;1972;unbekannt, Unbekannt, DEU;
DEU;DEU000040641;MOD;20030101;21001231;Y;DRA004A;DRA004A;---;0641;DRANSKE R;N;;N;GNS;LLS;5.80;;1.00;1.00;2.38;;22.00;0.00;1;1962;5;13;MFL;;;;;;1962;unbekannt, Unbekannt, DEU;
DEU;DEU000040643;MOD;20140304;21001231;Y;BOG3;BOG3;---;0643;BOERGERENDE;N;;N;GNS;LLS;5.10;;1.00;1.00;;;4.00;0.00;3;2000;1;10;MFL;;;;;;1984;unbekannt, Unbekannt, DEU;
DEU;DEU000040673;CHA;20140624;20171230;Y;BAA5;BAA5;---;0673;BAABE;N;;N;GNS;LLS;5.26;;1.00;1.00;;;18.00;0.00;3;2009;4;15;MFL;;;PA;;;2009;Schlichting Boote, Dassow, DEU;
DEU;DEU000050300;MOD;20120924;21001231;Y;NC312;NC312;BIANCA;0301;CUXHAVEN;Y;DFOK;Y;OTB;OTM;40.22;36.33;455.00;455.00;249.63;;784.00;116.00;2;1988;6;1;MFL;;;PA;;;1988;Muetzelfeldwerft GmbH, Cuxhaven, DEU;
DEU;DEU000050500;MOD;20110101;21001231;Y;NC308;NC308;J.VON COELLN;0301;CUXHAVEN;Y;DHMC;Y;OTB;OTM;40.26;36.63;459.00;459.00;233.61;;675.00;150.00;2;1987;12;22;MFL;;;;;;1987;J. J. Sietas KG Schiffswerft GmbH, Hamburg, DEU;
DEU;DEU000050608;MOD;20080314;21001231;Y;BRE44;BRE44;CONNY;0613;BREEGE;N;;N;GNS;LLS;10.51;9.20;9.00;9.00;9.74;;78.00;0.00;3;1983;12;30;MFL;;;;;;1983;unbekannt, Unbekannt, DEU;
DEU;DEU000050617;MOD;20080101;21001231;Y;VIT009;VIT009;ALMA;0617;VITTE;Y;DH2235;N;GNS;OTB;12.64;12.04;16.00;16.00;19.17;;100.00;0.00;1;1937;12;12;MFL;;;;;;1937;unbekannt, Unbekannt, DEU;
DEU;DEU000050622;CHA;20160129;21001231;Y;KOEL3N;KOEL3N;---;0622;KOELPINSEE;N;;N;GNS;LLS;6.55;6.12;2.00;2.00;;;25.00;0.00;1;1988;5;19;MFL;;;PA;;;1988;Bootswerft KrÃ¶slin, KrÃ¶slin,;
DEU;DEU000050640;MOD;20030101;21001231;Y;WIR3N;WIR3N;---;0640;WIEK R;N;;N;GNS;LLS;4.00;;1.00;1.00;1.00;;7.00;0.00;3;1996;8;30;MFL;;;;;;1993;unbekannt, Unbekannt, DEU;
DEU;DEU000050648;MOD;20110218;21001231;Y;PRU4;PRU4;---;0648;BORN A. DARSS;N;;N;GNS;LLS;11.95;;13.00;13.00;9.76;;44.00;0.00;2;1954;11;10;MFL;;;;;;1953;Bootswerft Dornquast, Barth, DEU;
DEU;DEU000060608;MOD;20030101;20170630;Y;WIE26;WIE26;---;0608;GREIFSWALD;N;;N;GNS;LLS;10.60;9.20;9.00;9.00;9.74;;62.00;0.00;3;1982;4;10;MFL;;;;;;1982;unbekannt, Unbekannt, DEU;
DEU;DEU000060611;MOD;20080522;21001231;Y;FRE25;FRE25;LAUING;0614;FREEST;N;;N;GNS;LLS;10.48;9.30;9.00;9.00;9.80;;66.00;0.00;1;1952;2;14;MFL;;;;;;1951;Schiffswerft Jarling, Freest, DEU;
DEU;DEU000060614;MOD;20030101;20180108;Y;FRE9;FRE9;FALKE;0614;FREEST;Y;Y4VC;N;GNS;OTB;11.98;10.83;18.00;18.00;18.97;;147.00;0.00;1;1952;5;19;MFL;;;;;;1952;unbekannt, Unbekannt, DEU;
DEU;DEU000060615;MOD;20120810;21001231;Y;GAG11;GAG11;---;0615;GAGER;N;;N;GNS;LLS;9.26;8.72;8.00;8.00;11.56;;36.00;0.00;2;1979;6;6;MFL;;;;;;1979;unbekannt, Unbekannt, DEU;
DEU;DEU000060621;MOD;20160301;21001231;Y;AHL38;AHL38;---;0618;AHLBECK;N;;N;GNS;LLS;7.87;6.80;3.00;3.00;;;30.00;0.00;1;1991;6;15;MFL;;;;;;1991;Bootswerft Holtz, KrÃ¶slin,;
DEU;DEU000060622;MOD;20140108;20170131;Y;KOEL20;KOEL20;---;0622;KOELPINSEE;N;;N;GNS;LLS;8.65;7.20;5.00;5.00;9.23;;59.00;0.00;1;1965;9;13;MFL;;;;;;1965;unbekannt, Unbekannt, DEU;
DEU;DEU000060623;MOD;20140108;21001231;Y;KOS2;KOS2;---;0623;KOSEROW;N;;N;GNS;LLS;8.55;7.48;5.00;5.00;8.23;;60.00;0.00;1;1996;3;12;MFL;;;;;;1996;unbekannt, Unbekannt, DEU;
DEU;DEU000060630;CHA;20160201;20170313;Y;KAM8;KAM8;---;0630;KAMMINKE;N;;N;GNS;LLS;7.98;;3.00;3.00;;;37.00;0.00;2;1992;3;1;MFL;;;PA;;;1991;Bootswerft Hinze, MÃ¶nkebude, DEU;
DEU;DEU000060640;CHA;20121126;21001231;Y;WIR7;WIR7;---;0640;WIEK R;N;;N;GNS;LLS;4.25;;1.00;1.00;1.38;;4.00;0.00;3;1999;2;3;MFL;;;PA;;;1984;Bootswerft Wiek, Wiek, DEU;
DEU;DEU000060642;MOD;20131126;21001231;Y;AHR19N;AHR19N;---;0645;RIBNITZ;N;;N;GNS;LLS;4.26;;1.00;1.00;;;11.00;0.00;3;1990;8;27;MFL;;;;;;1990;unbekannt, Unbekannt, DEU;
DEU;DEU000070400;MOD;20100101;21001231;Y;SC12;SC12;DAMKERORT;0101;BUESUM;Y;DERT;Y;TBB;OTB;22.45;21.30;101.00;101.00;73.78;;221.00;0.00;3;1981;8;15;MFL;;;;;;1981;LÃ¼bbe & Voss Werft, Ihlow/Westerende-Kir., DEU;
DEU;DEU000070500;MOD;20130401;21001231;Y;NEU233;NEU233;JAN VAN GENT;0309;NEUHARLINGERSIEL;Y;DGWK;Y;TBB;OTB;18.21;16.42;40.00;40.00;35.18;;176.00;0.00;1;1970;4;21;MFL;;;;;;1970;Hans M. Hatecke & Sohn, Freiburg/Elbe, DEU;
DEU;DEU000070608;MOD;20160101;21001231;Y;WIE29;WIE29;---;0608;GREIFSWALD;N;;N;GNS;LLS;10.60;9.20;8.00;8.00;;;62.00;0.00;3;1985;4;9;MFL;;;;;;1984;Bootswerft Lauterbach, Lauterbach, DEU;
DEU;DEU000070609;MOD;20130903;21001231;Y;UEK7;UEK7;---;0609;UECKERMUENDE;N;;N;GNS;FPO;4.00;;1.00;1.00;1.13;;13.00;0.00;1;1985;7;12;MFL;;;PA;;;1985;unbekannt, Unbekannt, DEU;
DEU;DEU000070610;MOD;20110101;21001231;Y;BOD3;BOD3;---;0610;BARTH;N;;N;GNS;FPO;5.60;;1.00;1.00;2.22;;0.00;0.00;1;1984;3;14;MFL;;;;;;1984;Eigenbau FPG Barther Booden, Barth,;
DEU;DEU000070611;MOD;20090715;21001231;Y;STA010;STA010;ZOTTEL;0611;STAHLBRODE;Y;DF8616;N;GNS;LLS;9.90;9.00;8.00;8.00;8.17;;59.00;0.00;1;1939;5;17;MFL;;;;;;1938;VEB Bootswerft Greifswald, Greifswald, DEU;
DEU;DEU000070612;MOD;20161011;21001231;Y;THI012;THI012;---;0612;THIESSOW;N;;N;GNS;LLS;6.00;;1.00;1.00;;;18.00;0.00;2;1987;6;24;MFL;;;PA;;;1987;unbekannt, Unbekannt, DEU;
DEU;DEU000070621;MOD;20110101;20180430;Y;UETZ1;UETZ1;---;0621;UECKERITZ;N;;N;GNS;LLS;6.25;5.71;2.00;2.00;2.50;;5.00;0.00;1;1994;6;7;MFL;;;;;;1985;Bootswerft Koch, Ueckeritz, DEU;
DEU;DEU000070623;MOD;20140516;20180124;Y;KOS6;KOS6;---;0623;KOSEROW;N;;N;GNS;LLS;5.19;;1.00;1.00;1.90;;11.00;0.00;3;1997;3;2;MFL;;;;;;1996;unbekannt, Unbekannt, DEU;
DEU;DEU000070635;MOD;20100107;20170126;Y;NEG1;NEG1;---;0616;LASSAN;N;;N;GNS;LLS;8.40;8.00;2.00;2.00;4.98;;13.00;0.00;2;1994;1;11;MFL;;;;;;1994;unbekannt, Unbekannt, DEU;
DEU;DEU000070640;MOD;20030101;21001231;Y;WIR5N;WIR5N;---;0640;WIEK R;N;;N;GNS;LLS;4.05;;1.00;1.00;;;4.00;0.00;3;2001;3;14;MFL;;;;;;1997;unbekannt, Unbekannt, DEU;
DEU;DEU000070646;MOD;20051213;20170131;Y;WUS7;WUS7;---;0646;WUSTROW;N;;N;GNS;NO;9.60;;7.00;7.00;6.72;;29.00;0.00;1;1936;11;14;MFL;;;PA;;;1936;unbekannt, Unbekannt, DEU;
DEU;DEU000070648;MOD;20111020;20180515;Y;PRU7;PRU7;---;0661;PRUCHTEN;N;;N;GNS;LLS;10.60;9.80;7.00;7.00;;;58.00;0.00;1;1972;8;17;MFL;;;;;;1927;Bootswerft Holzerland, Barth, DEU;
DEU;DEU000070668;MOD;20150821;20180514;Y;GLO27;GLO27;HELENE P.;0668;GLOWE;Y;DA2414;N;GNS;FPO;10.85;;7.00;7.00;;;148.00;0.00;3;2006;6;1;MFL;;;PA;;;1998;Scania Plast Esbjerg, Esbjerg, DNK;
DEU;DEU000070673;CST;20140127;21001231;Y;BAA37;BAA37;---;0673;BAABE;N;;N;GNS;FPO;5.05;;1.00;1.00;;;7.00;0.00;3;2014;1;27;MFL;;;PA;;;2013;Schlichting Boote, Dassow, DEU;
DEU;DEU000080609;MOD;20030101;20180319;Y;RIT2;RIT2;---;0609;UECKERMUENDE;N;;N;GNS;NK;8.75;7.85;3.00;3.00;5.41;;22.00;0.00;2;1986;1;14;MFL;;;;;;1985;unbekannt, Unbekannt, DEU;
DEU;DEU000080623;MOD;20140108;21001231;Y;KOS1;KOS1;---;0623;KOSEROW;N;;N;GNS;LLS;5.06;;1.00;1.00;;;11.00;0.00;3;2007;11;6;MFL;;;;;;2002;Schlichting Boote, Dassow, DEU;
DEU;DEU000080635;MOD;20160204;20180326;Y;FRE69;FRE69;ANGELINA;0614;FREEST;N;;N;GNS;LLS;11.00;;11.00;11.00;;;74.00;0.00;1;1988;3;10;MFL;;;;;;1988;unbekannt, Unbekannt, DEU;
DEU;DEU000080640;CST;20080408;21001231;Y;WIR6;WIR6;---;0640;WIEK R;N;;N;GNS;LLS;5.06;;1.00;1.00;;;15.00;0.00;3;2008;4;8;MFL;;;PA;;;1970;Schlichting Boote, Dassow, DEU;
DEU;DEU000080657;MOD;20160801;20170831;Y;PRU5;PRU5;---;0661;PRUCHTEN;N;;N;GNS;FPO;5.70;;1.00;1.00;;;18.00;0.00;3;1994;4;30;MFL;;;;;;1994;Brauer Werft Berlin, Zepernick, DEU;
DEU;DEU000080673;CST;20140429;20171230;Y;BAA4;BAA4;---;0673;BAABE;N;;N;GNS;LLS;6.64;;2.00;2.00;;;44.00;0.00;3;2014;4;29;MFL;;;PA;;;2014;Schlichting Boote, Dassow, DEU;
DEU;DEU000090400;MOD;20160803;21001231;Y;NG10;NG10;AQUA FAUNA;0302;EMDEN;Y;DESL;Y;OTB;TBB;31.37;27.00;189.00;189.00;;;441.00;0.00;2;1982;3;19;MFL;;;PA;;;1982;Schiffswerft Julius Diedrich, Oldersum, DEU;
DEU;DEU000090609;MOD;20050308;21001231;Y;UEK9;UEK9;---;0609;UECKERMUENDE;N;;N;GNS;NK;8.50;7.53;3.00;3.00;4.52;;22.00;0.00;1;1950;7;18;MFL;;;;;;1950;Eigenbau Gerbatsch, Ferdinandshof,;
DEU;DEU000090612;CHA;20141014;21001231;Y;THI53;THI53;---;0612;THIESSOW;N;;N;GNS;LLS;7.40;6.70;1.00;1.00;2.89;;15.00;0.00;1;1946;5;14;MFL;;;PA;;;1946;unbekannt, Unbekannt, DEU;
DEU;DEU000090620;MOD;20140102;21001231;Y;HER1N;HER1N;---;0620;HERINGSDORF;N;;N;GNS;LLS;5.50;;1.00;1.00;;;16.00;0.00;3;2003;10;27;MFL;;;;;;2003;Pro-Saferefleetron A/S, Kosor, DNK;
DEU;DEU000090621;MOD;20090101;21001231;Y;UETZ11;UETZ11;---;0621;UECKERITZ;N;;N;GNS;LLS;4.26;;1.00;1.00;1.25;;10.00;0.00;3;1994;6;27;MFL;;;PA;;;1979;Wieker Boote GmbH, Wiek / RÃ¼gen,;
DEU;DEU000090631;MOD;20080926;21001231;Y;AWA9;AWA9;---;0631;ALTWARP;N;;N;GNS;LLS;8.50;7.50;3.00;3.00;5.11;;30.00;0.00;2;1988;2;14;MFL;;;PA;;;1988;Bootswerft Hinze, MÃ¶nkebude, DEU;
DEU;DEU000090656;MOD;20151127;21001231;Y;POL5;POL5;---;0656;LIETZOW;N;;N;GNS;LLS;4.65;;1.00;1.00;;;21.00;0.00;3;2001;6;18;MFL;;;PA;;;2000;Schlichting Boote, Dassow, DEU;
DEU;DEU000090673;CHA;20151006;21001231;Y;BAA38N;BAA38N;---;0673;BAABE;N;;N;GNS;NO;4.88;;1.00;1.00;;;9.00;0.00;3;2015;10;6;MFL;;;PA;;;1996;unbekannt, Rudkoebing, DNK;
DEU;DEU000100609;MOD;20111201;21001231;Y;UEK10;UEK10;---;0609;UECKERMUENDE;N;;N;GNS;FPO;4.26;;1.00;1.00;1.27;;5.00;0.00;1;1976;7;16;MFL;;;;;;1976;Bootsbau Wieck, Wieck, DEU;
DEU;DEU000100614;MOD;20030101;20170531;Y;FRE23;FRE23;STRANDVOGEL 1;0614;FREEST;Y;Y4VQ;N;OTB;GNS;12.51;11.00;15.00;15.00;19.25;;103.00;0.00;1;1952;4;18;MFL;;;;;;1952;Bootswerft Jahrling, Freest, DEU;
DEU;DEU000100620;MOD;20071128;21001231;Y;HER13N;HER13N;---;0620;HERINGSDORF;N;;N;GNS;LLS;6.40;;1.00;1.00;;;9.00;0.00;3;2004;7;11;MFL;;;;;;2001;Ryds Werft, Ryds, SWE;
DEU;DEU000100621;MOD;20161101;20171231;Y;KOEL10;KOEL10;---;0622;KOELPINSEE;N;;N;GNS;LLS;6.22;5.75;2.00;2.00;;;25.00;0.00;1;1996;4;12;MFL;;;;;;1995;unbekannt, Unbekannt, DEU;
DEU;DEU000100632;MOD;20030101;21001231;Y;MOEN10;MOEN10;---;0632;MOENKEBUDE;N;;N;GNS;LLS;11.90;10.55;11.00;11.00;9.34;;66.00;0.00;1;1938;3;12;MFL;;;;;;1938;unbekannt, Unbekannt, DEU;
DEU;DEU000100634;CST;20081006;21001231;Y;WOG1N;WOG1N;---;0634;WOLGAST;N;;N;GNS;FPO;4.65;;1.00;1.00;;;6.00;0.00;3;2008;10;6;MFL;;;PA;;;2008;Killermann & Partner, Eberswalde,;
DEU;DEU000100642;MOD;20090302;21001231;Y;KUEH011N;KUEH011N;---;0642;KUEHLUNGSBORN;N;;N;GNS;NO;5.03;;1.00;1.00;1.77;;11.00;0.00;3;1990;1;22;MFL;;;;;;1990;unbekannt, Unbekannt, DEU;
