Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
SWE;FIN000010056;MOD;20120924;21001231;Y;SFC5496;HA75;BOTHNIA;836;JUNIBOSAND;Y;SFC5496;N;GNS;GNS;11.97;;12.47;12.47;;;154.41;0.00;3;1998;5;27;MFL;;;PA;;;1988;Ylitalon veneet|KOKKOLA|Finland;
SWE;FIN000020039;MOD;20160719;20171015;Y;SDLE;GG234;KENNEDY;632;HÖNÖ;Y;SDLE;Y;OTB;OTB;34.10;;263.00;263.00;;;590.00;300.00;2;2007;9;24;MFL;;;PA;;;1968;VEB Rosslauer Schiffswerft|ROSSLAU|Germany;
SWE;FIN000030031;IMP;20050824;21001231;Y;SFC7441;UÅ3;BONANZA;867;SILLVIKEN;Y;SFC7441;N;GNS;GNS;8.98;;3.13;3.13;;;183.87;0.00;3;2005;6;8;MFL;FIN;;PA;;;1990;Kulkuri-Veneet Ky|LOHTAJA|Finland;
SWE;FIN000030380;MOD;20090105;21001231;Y;SFC6050;SIN5;PONDUS;411;SKILLINGE;Y;SFC6050;N;GNS;LHP;11.94;;13.78;13.78;;;198.00;0.00;2;2000;7;10;MFL;;;PA;;;1985;FEAB-Karlstadsverken/Bröd Jensen|KARLSTAD|Sweden;
SWE;FIN000030430;MOD;20130127;20180127;Y;SFC9371;GG433;ÅSA REBECKA;574;BOHUS-BJÖRKÖ;Y;SFC9371;N;FPO;LHP;6.70;;1.71;1.71;;;91.94;0.00;3;2010;7;8;MFL;;;PA;;;1999;Bella Boats|KUOPIO|Finland;
SWE;FIN000100459;MOD;20160921;20170213;Y;SFC6344;UÅ1;EOS III;900;UMEÅ;Y;SFC6344;N;FPO;GNS;10.40;;4.91;4.91;;;257.35;0.00;3;2001;7;10;MFL;;;PA;;;1988;Kulkuri-Veneet Ky|LOHTAJA|Finland;
SWE;FIN000110006;MOD;20160403;21001231;Y;SFC7289;HA18;REBECKA AV NIKKALA;924;NIKKALA;Y;SFC7289;N;PTB;OTM;11.90;;12.01;12.01;;;128.00;0.00;2;2004;12;1;MFL;;;PA;;;1982;|MARTINIEMI|Finland;
SWE;FIN000110266;IMP;20030704;21001231;Y;SFC6880;LÅ22;SILVA;913;DEGERÖN;Y;SFC6880;N;PTB;FPO;11.80;;5.48;5.48;;;205.00;0.00;3;2003;6;26;MFL;FIN;;PA;;;1993;|HAUKIPUDAS|Finland;
SWE;GBR000A10707;MOD;20160630;21001231;Y;SIVR;SIN602;COURAGE AF SKILLINGE;411;SKILLINGE;Y;SIVR;Y;OTM;NO;34.89;;360.00;360.00;;;735.00;470.59;2;1998;1;29;MFL;;;PA;;;1973;Scheepswerf de Amstel B.V.|AMSTEL|Netherlands;
SWE;GBR000A10800;MOD;20120425;21001231;Y;SBYV;SD451;FERDER 3;649;KROSSEKÄRR;Y;SBYV;Y;OTB;OTB;21.41;;99.00;99.00;;;298.00;0.00;1;2007;9;27;MFL;;;PA;;;1974;||Great Britain;
SWE;GBR000A11447;MOD;20150316;21001231;Y;SECT;GE49;SETTE MARI;778;GÄVLE, ENGESBE;Y;SECT;Y;OTB;OTM;39.85;;352.00;352.00;;;746.00;500.00;2;2004;1;20;MFL;;;PA;;;1971;Flekkefjord Slipp & Maskinfabrikk AS|FLEKKEFJORD|Norway;
SWE;GBR000A13303;MOD;20160628;20170221;Y;SLAK;GG229;BRISTOL;587;DONSÖ;Y;SLAK;Y;OTM;NO;33.46;;343.00;343.00;;;738.00;147.06;2;1999;10;4;MFL;;;PA;;;1977;J & G Forbes Sandhaven|FRASERBURG|Great Britain;
SWE;GBR000A13712;MOD;20050628;20170607;Y;SMCP;LL628;ATLANTIC;603;GRUNDSUND;Y;SMCP;Y;OTB;OTB;26.48;;202.00;202.00;;;662.00;0.00;2;1989;1;3;MFL;;;PA;;;1988;Smögens Plåt & Svetsindustri AB|SMÖGEN|Sweden;
SWE;GBR000A13932;MOD;20120425;21001231;Y;SLRH;SD437;VIKEN AV EDSVIK;591;EDSVIK;Y;SLRH;Y;OTB;OTB;20.43;;125.00;125.00;;;403.00;36.76;2;2000;3;13;MFL;;;PA;;;1986;Rönnängs Svets AB|RÖNNÄNG|Sweden;
SWE;GBR000A17038;MOD;20140303;21001231;Y;SFC9487;LA365;DAGAR;465;BÄCKVIKEN /VEN;Y;SFC9487;N;FPO;GNS;7.95;;3.61;3.61;;;140.00;0.00;3;2010;11;29;MFL;;;PA;;;1986;Cygnus marine LTD|CORNWALL|Great Britain;
SWE;GBR000B14891;MOD;20120513;21001231;Y;SFC9004;GG650;JUSTINA;587;DONSÖ;Y;SFC9004;N;OTB;FPO;9.99;;9.82;9.82;;;175.00;0.00;3;2009;5;5;MFL;;;PA;;;1996;Cygnus marine|FALMOUTH|Great Britain;
SWE;GBR000C16027;IMP;20161129;20180523;Y;SBEG;GG203;GINNETON;593;FISKEBÄCK;Y;SBEG;Y;OTM;PS;57.60;;1424.00;1424.00;;;4800.00;0.00;2;2016;11;29;MFL;DNK;;PA;;;1997;Flekkefjord Slipp & Maskinfabrikk AS|FLEKKEFJORD|Norway;
SWE;GBR000C16470;MOD;20150402;21001231;Y;SKZA;KR58;ARCONA;280;VÅLLÖ;Y;SKZA;Y;OTB;NO;22.63;;172.00;172.00;;;480.00;250.00;2;2011;11;1;MFL;;;PA;;;1987;Rönnängs Svets AB|RÖNNÄNG|Sweden;
SWE;GBR000C16547;MOD;20141120;21001231;Y;SFC9968;GG79;JENNA;534;TRÄSLÖVSLÄGE;Y;SFC9968;N;FPO;FPO;9.20;;4.50;4.50;;;187.00;0.00;3;2013;5;14;MFL;;;PA;;;1998;|PENRYN|Great Britain;
SWE;GBR000C17106;MOD;20110920;20170320;Y;SFC9525;GG560;OSPREY;697;SKÄRHAMN;Y;SFC9525;N;OTB;NO;9.90;;17.50;17.50;;;194.00;0.00;2;2011;2;25;MFL;;;PA;;;2000;||Great Britain;
SWE;GBR000C18061;MOD;20121108;20170706;Y;SFC9109;GG168;TROMSÖ;574;BOHUS-BJÖRKÖ;Y;SFC9109;N;OTB;OTB;9.80;;12.44;12.44;;;205.00;0.00;2;2009;8;27;MFL;;;PA;;;2003;||Great Britain;
SWE;GBR000G00375;IMP;20080904;21001231;Y;SFC8804;GG1221;SINGAPORE;687;RÖNNÄNG;Y;SFC8804;N;OTB;OTB;11.32;;19.03;19.03;;;172.00;0.00;1;2008;8;28;MFL;GBR;;PA;;;1989;Fairbairn o Mc Quiston|GIRVAN (GUERNSEY)|Great Britain;
SWE;GBR000G00526;IMP;20130719;21001231;Y;SFD2006;LL7;ESTER MARIE;699;SMÖGEN;Y;SFD2006;N;FPO;PS;9.77;;10.00;10.00;;;274.00;0.00;3;2013;7;12;MFL;GBR;;PA;;;2006;|PLYMOUTH|Great Britain;
SWE;SWE000000002;MOD;20160921;21001231;Y;SFC4117;UÅ20;SELENE;986;ROVÖGERN;Y;SFC4117;N;FPO;GNS;5.84;;0.61;0.61;;;29.41;0.00;3;1994;8;1;MFL;;;PA;;;1986;|UMEÅ|Sweden;
SWE;SWE000000017;MOD;20140603;20170411;Y;SBDC;HA24;LUTSKÄR;934;KALIX-NYBORG;Y;SBDC;Y;PTB;GNS;13.99;;24.00;24.00;;;224.00;0.00;2;1989;3;31;MFL;;;PA;;;1989;Aluminavarvet|KOKULA|Finland;
SWE;SWE000000018;MOD;20040514;20170907;Y;SBDM;SD622;VANGUARD AV HAVSTENSUND;616;HAVSTENSSUND;Y;SBDM;Y;OTB;OTB;19.38;;110.00;110.00;;;400.00;161.76;2;1989;4;11;MFL;;;PA;;;1983;Maritem Ind. Ltd.|CORK|Great Britain;
SWE;SWE000000030;MOD;20141013;21001231;Y;SBMW;VY43;VIKEN AV BOTVALDEVIK;306;BOTVALDEVIK;Y;SBMW;Y;OTB;OTM;18.25;;71.00;71.00;;;386.00;0.00;2;1993;3;31;MFL;;;PA;;;1993;Träslövsläges Varv & Mek. Verkstad|VARBERG|Sweden;
SWE;SWE000000037;MOD;20131023;20170530;Y;SBTH;VG117;KUNGSVIK AV TRÄSLÖVSLÄGE;534;TRÄSLÖVSLÄGE;Y;SBTH;Y;OTB;NO;17.04;;62.00;62.00;;;339.00;36.76;2;1990;5;21;MFL;;;PA;;;1989;Syvertsen Mek. Verksted|HERRE|Norway;
SWE;SWE000000038;MOD;20041210;21001231;Y;SBTO;FG31;LYNGSKÄR;509;GLOMMEN;Y;SBTO;Y;OTB;OTB;15.64;;33.00;33.00;;;235.00;0.00;2;1990;5;23;MFL;;;PA;;;1985;Ky Paul Petroff KB|KORPO|Finland;
SWE;SWE000000043;MOD;20160929;20170109;Y;SBWN;GG504;RANDI;728;VRÅNGÖ;Y;SBWN;Y;OTB;OTB;31.74;;324.00;324.00;;;1000.00;198.53;2;1990;9;13;MFL;;;PA;;;1990;Smögens Plåt & Svetsindustri AB|SMÖGEN|Sweden;
SWE;SWE000000046;MOD;20120924;21001231;Y;SBYH;SD511;EROS III;679;RESÖ;Y;SBYH;Y;OTB;OTB;15.29;;36.00;36.00;;1.00;245.00;0.00;2;1990;9;4;MFL;;;PA;;;1985;Eliassons Båtvarv AB|GETTERÖN|Finland;
SWE;SWE000000049;MOD;20111209;21001231;Y;SCBD;VK190;SCANÖ;257;HÄNDELÖP;Y;SCBD;Y;OTM;NO;23.70;;149.00;149.00;;;441.00;0.00;2;1991;10;25;MFL;;;PA;;;1991;Sydväst Stålbåtar AB|KALLHÄLL|Sweden;
SWE;SWE000000052;MOD;20101210;20170330;Y;SCFA;GG210;VERA C;593;FISKEBÄCK;Y;SCFA;Y;OTB;NO;17.14;;68.00;68.00;;6.00;367.00;44.12;2;1991;3;15;MFL;;;PA;;;1991;Ö-Varvet AB|ÖCKERÖ|Sweden;
SWE;SWE000000055;MOD;20131014;21001231;Y;SCGX;GG683;RÖN;593;FISKEBÄCK;Y;SCGX;Y;OTM;NO;34.98;;358.00;358.00;;;735.00;105.00;2;1991;3;8;MFL;;;PA;;;1977;Szczecinska Stocznia Remontowa|SZCZECIN|Poland;
SWE;SWE000000056;MOD;20161026;20170913;Y;SCHB;GG44;RUNAVIK;593;FISKEBÄCK;Y;SCHB;Y;OTB;OTM;32.45;;273.00;273.00;;;596.00;147.06;2;1991;3;11;MFL;;;PA;;;1976;Szczecinska Stocznia Remontowa|SZCZECIN|Poland;
SWE;SWE000000058;MOD;20120620;20180425;Y;SCHG;GG31;KUNGEN;518;LERKIL;Y;SCHG;Y;OTB;NO;14.91;;25.00;25.00;;;280.00;0.00;2;1991;4;4;MFL;;;PA;;;1986;Shipb Co de Hoop|SCHIEDAM|Netherlands;
SWE;SWE000000063;MOD;20160719;21001231;Y;SCJE;LÅ23;AIRON;922;LÖVSKÄR;Y;SCJE;Y;PTB;FPO;14.01;;19.00;19.00;;;175.00;0.00;2;1991;6;12;MFL;;;PA;;;1991;||Sweden;
SWE;SWE000000067;MOD;20100616;20170608;Y;SCML;GG707;ARKÖ AV DYRÖN;589;DYRÖN;Y;SCML;Y;OTB;OTB;26.05;;205.00;205.00;;;736.00;230.00;2;1991;8;15;MFL;;;PA;;;1979;Johs Kristensen Skibsbyggeri|HVIDE SANDE|Denmark;
SWE;SWE000000073;MOD;20081217;21001231;Y;SDBH;SG50;TAJAMA;370;NOGERSUND;Y;SDBH;Y;OTB;NO;19.94;;86.00;86.00;;;258.00;22.06;2;1976;1;19;MFL;;;PA;;;1975;Ölandsvarvet|GRÖNHÖGEN|Sweden;
SWE;SWE000000084;MOD;20130220;21001231;Y;SDLO;SD248;AXÖ;672;NORD-KOSTER;Y;SDLO;Y;OTB;OTB;15.44;;38.00;38.00;;;256.69;0.00;1;1976;1;1;MFL;;;PA;;;1959;Gregersen båtbyggeri|RISÖR|Norway;
SWE;SWE000000131;MOD;20080203;21001231;Y;SDTV;SD277;JUNGMAN;602;GREBBESTAD;Y;SDTV;N;FPO;OTB;10.43;;9.46;9.46;11.00;;66.18;0.00;1;1976;1;1;MFL;;;PA;;;1963;Einar Karlssons båtvarv|ORUST|Sweden;
SWE;SWE000000140;MOD;20151021;20171019;Y;SDUP;FG111;TUNAFJORD;509;GLOMMEN;Y;SDUP;Y;OTB;NO;12.90;;21.22;21.22;17.00;;90.00;0.00;1;1976;1;1;MFL;;;PA;;;1950;Väggavarvet|KARLSHAMN|Sweden;
SWE;SWE000000192;MOD;20160208;21001231;Y;SEOT;YD177;ISABELLA I SIMRISHAMN;410;SIMRISHAMN;Y;SEOT;Y;GNS;LHP;13.70;;22.00;22.00;;;78.00;0.00;1;1992;9;3;MFL;;;PA;;;1951;||Denmark;
SWE;SWE000000203;MOD;20120705;21001231;Y;SEUI;FG37;EVELINA AV GLOMMEN;509;GLOMMEN;Y;SEUI;Y;OTB;NO;14.88;;43.00;43.00;;;293.00;0.00;2;1992;9;17;MFL;;;PA;;;1988;Okänd;
SWE;SWE000000293;MOD;20030409;21001231;Y;SFB2069;NG27;BOY;158;HUMMELVIK;Y;SFB2069;N;GNS;OTB;9.60;;8.25;8.25;;;91.91;0.00;1;1976;1;1;MFL;;;PA;;;1951;Joggersö|KARLSHAMN|Sweden;
SWE;SWE000000361;MOD;20111202;21001231;Y;SFB2157;GG185;LILLAN;632;HÖNÖ;Y;SFB2157;N;GND;GNS;7.35;;3.57;3.57;;;14.71;0.00;1;1976;1;1;MFL;;;PA;;;1965;||Denmark;
SWE;SWE000000400;MOD;20080203;20180204;Y;SFB2206;GG131;BODIL II;731;ÅSTOL;Y;SFB2206;N;FPO;NO;7.80;;4.15;4.15;;;22.06;0.00;1;1980;9;16;MFL;;;PA;;;1974;||Sweden;
SWE;SWE000000461;MOD;20030222;21001231;Y;SFB2278;GG63;BRIS;519;ÖLMANÄS;Y;SFB2278;N;FPO;FPO;7.00;;3.34;3.34;;;24.75;0.00;1;1976;1;1;MFL;;;PA;;;1964;|ORUST|Sweden;
SWE;SWE000000486;MOD;20150406;21001231;Y;SFB2310;SD19;MÅSEN;612;HAMBURGSUND;Y;SFB2310;N;OTB;OTB;9.00;;6.59;6.59;;;61.78;0.00;1;1976;1;1;MFL;;;PA;;;1972;Gösta Johansson båtbyggeri|KUNGSVIKEN|Sweden;
SWE;SWE000000499;MOD;20120525;20180118;Y;SFB2324;GG8;HELENA;593;FISKEBÄCK;Y;SFB2324;N;GND;FPO;7.80;;4.15;4.15;;;35.30;0.00;1;1976;1;1;MFL;;;PA;;;1975;|GRUNDSUND|Sweden;
SWE;SWE000000538;MOD;20080219;21001231;Y;SFB2368;GG484;SÄLÖ;687;RÖNNÄNG;Y;SFB2368;N;FPO;GNS;8.00;;4.91;4.91;;;26.47;0.00;1;1976;1;1;MFL;;;PA;;;1966;Gösta Johansson båtbyggeri|KUNGSVIKEN|Sweden;
SWE;SWE000000552;MOD;20130620;21001231;Y;SFB2388;GG51;VÄSTSJÖ;642;KLÄDESHOLMEN;Y;SFB2388;N;GNS;FPO;9.00;;3.86;3.86;;;84.56;0.00;1;1976;1;1;MFL;;;PA;;;1963;Kungsvikens varv|KUNGSVIKEN|Sweden;
SWE;SWE000000560;MOD;20121122;21001231;Y;SFB2396;GG688;ANN-SOFIE;668;MARSTRAND;Y;SFB2396;N;FPO;FPO;8.10;;3.26;3.26;;;29.41;0.00;1;1999;9;6;MFL;;;PA;;;1966;Marstrands båtbyggeri|MARSTRAND|Sweden;
SWE;SWE000000599;MOD;20030922;21001231;Y;SFB2450;SD299;KARIN;733;ÖDDÖ;Y;SFB2450;N;FPO;FPO;7.00;;3.41;3.41;;;18.38;0.00;1;1976;1;1;MFL;;;PA;;;1968;||Sweden;
SWE;SWE000000620;MOD;20140531;21001231;Y;SFB2472;SD95;MIA;664;LÅNGSJÖ;Y;SFB2472;N;FPO;OTB;9.00;;4.48;4.48;;;66.18;0.00;1;1976;1;1;MFL;;;PA;;;1952;||Denmark;
SWE;SWE000000667;MOD;20130204;21001231;Y;SFB2524;GG221;SVANEFJORD;687;RÖNNÄNG;Y;SFB2524;N;FPO;GND;8.40;;8.00;8.00;;;55.15;0.00;1;1982;4;13;MFL;;;PA;;;1973;Dalby varvet|ORUST|Sweden;
SWE;SWE000000820;MOD;20110923;21001231;Y;SFB2705;SD392;WAILETT;681;RÅSSÖ;Y;SFB2705;N;OTB;FPO;9.97;;5.99;5.99;;;62.50;0.00;1;1976;1;1;MFL;;;PA;;;1964;Grönhögens Varv AB|GRÖNHÖGEN|Sweden;
SWE;SWE000000823;CHA;20060607;21001231;Y;SFB2708;HA27;UNKNOWN;919;KARLSBORGSVERKEN;Y;SFB2708;N;GNS;GNS;8.20;;3.96;3.96;;;58.82;0.00;1;1976;1;1;MFL;;;PA;;;1967;Okänd;
SWE;SWE000000833;MOD;20150910;21001231;Y;SFB2720;HA71;BRISEN;926;PÅLÄNGE;Y;SFB2720;N;GNS;FPO;8.50;;3.79;3.79;;;90.00;0.00;1;1976;1;1;MFL;;;PA;;;1970;Ryssbåt båtbyggeri|RYSSBÄLT|Sweden;
SWE;SWE000000837;MOD;20111128;21001231;Y;SFB2724;HA40;MALI 1;924;NIKKALA;Y;SFB2724;N;FPO;PTB;8.85;;4.45;4.45;;;176.52;0.00;2;1976;1;1;MFL;;;PA;;;1970;Söderholm varv|SESKARÖ|Sweden;
SWE;SWE000000840;MOD;20120731;21001231;Y;SFB2727;HA43;BYSKÄR;924;NIKKALA;Y;SFB2727;N;OTB;GNS;10.90;;7.13;7.13;;;80.90;0.00;1;1976;1;1;MFL;;;PA;;;1971;||Sweden;
SWE;SWE000000854;MOD;20070917;21001231;Y;SFB2741;HA26;ATHENA;943;SIKNÄS;Y;SFB2741;N;GNS;GNS;9.00;;3.21;3.21;;;60.29;0.00;1;1976;1;1;MFL;;;PA;;;1973;Kynsijärvi|KEMI|Finland;
SWE;SWE000000906;MOD;20111206;20171228;Y;SFB2806;HG15;NEPTUN;467;RÅÅ;Y;SFB2806;N;FPO;GNS;7.71;;3.87;3.87;;;24.26;0.00;3;1976;1;1;MFL;;;PA;;;1970;Ejvinds plastikjolle + Bådevaerft|SVENDBORG|Denmark;
SWE;SWE000000958;MOD;20140411;21001231;Y;SFB2876;KA111;ÖSTVÅG;375;SANDHAMN;Y;SFB2876;N;GNS;LHP;9.00;;7.87;7.87;;;61.03;0.00;1;1976;1;1;MFL;;;PA;;;1946;Hasslövarvet|HASSLÖ|Sweden;
SWE;SWE000000965;CHA;20150519;21001231;Y;SFB2884;KR24;SILONA;291;DEGERHAMN;Y;SFB2884;N;GNS;GNS;7.60;;4.88;4.88;;;16.18;0.00;1;1976;1;1;MFL;;;PA;;;1960;Ekö John Karlsson|KARLSHAMN|Sweden;
SWE;SWE000000968;MOD;20081229;21001231;Y;SFB2887;KA85;SEALAND;375;SANDHAMN;Y;SFB2887;N;GNS;LHP;9.90;;8.49;8.49;;;79.00;0.00;1;1976;1;1;MFL;;;PA;;;1961;Väggavarvet|KARLSHAMN|Sweden;
