Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
IRL;FRA000506967;MOD;20070701;21001231;Y;48;DA48;FRAGRANT CLOUD;DA;DROGHEDA;Y;EI2495;Y;OTM;NO;24.95;;172.00;172.00;;;442.00;0.00;3;1984;6;20;MFL;;;;;;1984;France;
IRL;FRA000514575;MOD;20121128;20170126;Y;386;C386;MEN-SCOEDEC;C;CORK;Y;EIBG8;Y;GND;OTM;19.50;;80.00;80.00;;;316.00;0.00;2;1982;12;19;MFL;;;;;;1982;France;
IRL;FRA000514596;MOD;20141212;20161207;Y;447;S447;LA PETITE EDELWEISS;S;SKIBBEREEN;Y;EI8471;Y;OTM;GNC;14.99;;31.20;31.20;;;220.00;0.00;3;1982;1;1;MFL;;;;;;1982;France;
IRL;FRA000531363;MOD;20111017;20170216;Y;895;SO895;THE BOY CONOR;SO;SLIGO;Y;EI7478;Y;OTB;NO;20.50;;94.00;94.00;;;272.33;0.00;2;1981;1;1;MFL;;;;;;1981;France;
IRL;FRA000546676;MOD;20141001;20160112;Y;325;C325;JENNY M;C;CORK;Y;EIBN6;Y;FPO;GND;19.20;;79.00;79.00;;;298.44;104.00;2;1982;2;1;MFL;;;;;;1981;France;
IRL;FRA000555504;MOD;20071126;20170301;Y;511;S511;KRISTEL PATRICK;S;SKIBBEREEN;Y;EICH5;Y;OTM;GNS;20.30;;117.00;117.00;;;368.00;0.00;2;1984;1;1;MFL;;;;;;1984;France;
IRL;FRA000555508;MOD;20120227;20161108;Y;57;S57;JERH O'D;S;SKIBBEREEN;Y;EICX6;Y;OTM;GNS;20.40;;110.00;110.00;;;384.00;0.00;2;1984;3;1;MFL;;;;;;1984;France;
IRL;FRA000584767;IMP;20071015;20160103;Y;80;DA80;VIRTUOUS;DA;DROGHEDA;Y;EIDC6;Y;OTM;NO;23.40;;163.00;163.00;;;400.00;0.00;2;1984;12;3;MFL;FRA;;PA;;;1984;France;
IRL;FRA000584826;IMP;20071115;20170308;Y;688;G688;OCEAN HARVESTER II;G;GALWAY;Y;EIDI4;Y;OTM;NO;22.90;;156.00;156.00;;;400.00;0.00;2;1986;1;1;MFL;FRA;;PA;;;1986;France;
IRL;FRA000584850;MOD;20151222;20160104;N;18;DA18;COURAGEOUS;DA;DROGHEDA;Y;EIGP4;Y;OTB;NO;23.40;;163.00;163.00;;;399.00;0.00;2;1986;9;22;MFL;;;;;;1986;France;
IRL;FRA000585033;MOD;20150302;21001231;Y;483;S483;HANNAH J;S;SKIBBEREEN;Y;EI8715;Y;GNS;OTM;20.40;;103.00;103.00;;;360.00;0.00;2;1990;1;1;MFL;;;;;;1990;France;
IRL;FRA000590122;MOD;20121128;20170301;Y;59;DA59;SKIPPER;DA;DROGHEDA;Y;EI7060;Y;OTM;NO;25.22;;159.00;159.00;;;403.00;0.00;2;2004;1;30;MFL;;;;;;1984;France;
IRL;FRA000601012;MOD;20120301;20180102;Y;89;DA89;RENAISSANCE;DA;DROGHEDA;Y;EI8111;Y;OTB;OTM;18.39;;71.00;71.00;;;169.00;22.38;2;1990;4;6;MFL;;;;;;1984;France;
IRL;FRA000623068;MOD;20151112;21001231;Y;5;DA5;CELTIC VENTURE;DA;DROGHEDA;Y;EI6720;Y;OTM;PS;20.40;;88.00;88.00;;;300.00;0.00;2;1986;1;1;MFL;;;;;;1986;France;
IRL;FRA000639852;MOD;20100305;21001231;Y;70;S70;ROSE OF SHARON II;S;SKIBBEREEN;Y;EIEJ7;Y;OTM;NO;24.95;;186.00;186.00;;;435.00;0.00;2;1990;7;1;MFL;;;;;;1990;France;
IRL;FRA000642408;MOD;20090310;21001231;Y;401;C401;ADRIANNE;C;CORK;Y;EIGX7;Y;GNS;OTM;19.92;;100.00;100.00;;;250.00;0.00;2;1989;1;1;MFL;;;;;;1985;France;
IRL;FRA000642589;IMP;20070530;21001231;Y;391;C391;ADVENTURER;C;CORK;Y;EICC9;Y;GNS;TBB;22.03;;94.00;94.00;;;450.00;0.00;2;1987;1;1;MFL;FRA;;PA;;;1987;France;
IRL;FRA000642590;MOD;20150309;20160927;Y;41;DA41;SYRACUSE;DA;DROGHEDA;Y;EI7600;Y;OTB;GND;22.05;;119.00;119.00;;;392.00;0.00;2;1987;6;1;MFL;;;;;;1987;France;
IRL;FRA000644529;MOD;20070701;20160103;Y;62;DA62;AMBITIOUS;DA;DROGHEDA;Y;EI5232;Y;OTM;NO;22.40;;130.00;130.00;;;526.00;0.00;2;1986;1;1;MFL;;;;;;1986;France;
IRL;FRA000644742;MOD;20080626;21001231;Y;343;S343;CLODAGH O;S;SKIBBEREEN;Y;EI5970;Y;OTM;PS;24.40;;179.00;179.00;;;492.00;0.00;2;1987;1;1;MFL;;;;;;1987;France;
IRL;FRA000644743;IMP;20070803;21001231;Y;278;W278;A LA GARDE DE DIEU;W;WATERFORD;Y;EICU3;Y;OTM;NO;23.00;;128.00;128.00;;;405.00;0.00;2;1986;1;1;MFL;FRA;;PA;;;1986;France;
IRL;FRA000655492;MOD;20070701;21001231;Y;15;D15;LAETITIA;D;DUBLIN;Y;EI5901;Y;OTM;NO;15.30;;55.00;55.00;;;273.00;0.00;2;1986;1;1;MFL;;;;;;1986;France;
IRL;FRA000681170;MOD;20141104;21001231;Y;237;WD237;CLAUD EDITH;WD;WEXFORD;Y;EIAA2;N;FPO;GNS;11.87;;18.28;18.28;;;82.00;0.00;2;1985;1;1;MFL;;;;;;1985;France;
IRL;FRA000683110;IMP;20150410;20160117;Y;5;WD5;VERLAINE;WD;WEXFORD;Y;EIPQ8;Y;OTB;OTM;24.00;;159.00;159.00;;;478.00;40.00;2;1986;1;1;MFL;FRA;;PA;;;1986;France;
IRL;FRA000683191;IMP;20130719;20160417;Y;811;SO811;SAINT CLAIR;SO;SLIGO;Y;EINQ3;Y;OTB;OTM;24.40;;181.00;181.00;;;515.00;0.00;2;1986;12;31;MFL;FRA;;PA;;;1986;France;
IRL;FRA000683436;MOD;20140506;21001231;Y;352;C352;SEAN MAIR II;C;CORK;Y;EI8168;Y;OTB;NO;22.55;;94.00;94.00;;;331.00;0.00;2;1998;1;1;MFL;;;;;;1987;France;
IRL;FRA000683437;MOD;20140129;20160920;Y;550;S550;KERIOLET;S;SKIBBEREEN;Y;EIIF9;Y;OTB;NO;22.40;;137.00;137.00;;;456.00;40.00;2;1989;1;1;MFL;;;;;;1987;France;
IRL;FRA000683737;MOD;20151006;20170402;Y;2;DA2;CELTIC CHIEFTAIN;DA;DROGHEDA;Y;EINO2;Y;SPR;OTB;22.40;;147.00;147.00;;;431.00;0.00;2;1989;1;31;MFL;;;;;;1988;France;
IRL;FRA000686632;IMP;20111128;20170904;Y;275;S275;MONICA II;S;SKIBBEREEN;Y;EILT6;Y;OTB;NO;20.26;;115.00;115.00;;;331.00;0.00;2;1989;6;6;MFL;FRA;;PA;;;1988;France;
IRL;FRA000686912;IMP;20131121;21001231;Y;425;C425;DEVER AR MOR;C;CORK;Y;EIOE2;Y;GNS;GND;20.26;;117.00;117.00;;;375.00;0.00;2;1989;11;1;MFL;FRA;;PA;;;1989;France;
IRL;FRA000691725;MOD;20100615;21001231;Y;114;T114;ELSIE MARIA II;T;TRALEE;Y;EI8827;Y;OTM;NO;18.11;;87.00;87.00;;;329.00;0.00;2;1987;1;1;MFL;;;;;;1987;France;
IRL;FRA000715681;MOD;20110927;21001231;Y;379;D379;EBLANA;D;DUBLIN;Y;EI2241;Y;OTM;OTB;22.00;;101.00;101.00;;;442.00;51.00;2;1997;4;22;MFL;;;;;;1988;France;
IRL;FRA000719744;MOD;20110926;20160211;Y;532;S532;L'OURS DES MERS;S;SKIBBEREEN;Y;EIFB2;Y;GNS;OTM;18.03;;90.00;90.00;;;250.00;0.00;3;1990;6;1;MFL;;;;;;1990;France;
IRL;FRA000722229;MOD;20111125;21001231;Y;63;DA63;NAUSICAA;DA;DROGHEDA;Y;EI3671;Y;OTB;SSC;19.50;;114.00;114.00;;;316.00;0.00;2;1989;1;1;MFL;;;;;;1989;France;
IRL;FRA000724757;MOD;20121128;21001231;Y;271;W271;ALMA AMY;W;WATERFORD;Y;EIBD6;Y;OTM;LHP;22.50;;140.00;140.00;;;406.00;0.00;2;1992;6;1;MFL;;;;;;1992;France;
IRL;FRA000730400;MOD;20081003;21001231;Y;335;C335;WESTERN VENTURE;C;CORK;Y;EI7657;Y;OTB;OTM;22.00;;94.00;94.00;;;450.00;0.00;3;1990;1;1;MFL;;;PA;;;1989;France;
IRL;FRA000730722;MOD;20150105;20160808;Y;55;DA55;DEARBHLA;DA;DROGHEDA;Y;EIDT5;Y;OTB;NO;23.00;;150.00;150.00;;;405.00;80.00;2;1992;1;1;MFL;;;;;;1992;France;
IRL;FRA000730806;MOD;20150825;20170726;Y;340;S340;CONQUEST;S;SKIBBEREEN;Y;EIBQ2;Y;OTM;OTB;20.60;;109.00;109.00;;;354.00;0.00;2;1990;1;1;MFL;;;;;;1990;France;
IRL;FRA000734548;MOD;20100615;21001231;Y;339;C339;LABARDIE FISHER;C;CORK;Y;EI2896;Y;PTM;GNS;24.00;;163.00;163.00;;;442.00;0.00;2;1988;12;8;MFL;;;;;;1987;France;
IRL;FRA000734550;MOD;20100615;20160920;Y;482;G482;MARIA MAGDALENA III;G;GALWAY;Y;EI6674;Y;OTM;NO;24.44;;163.00;163.00;;;453.00;0.00;2;1988;1;1;MFL;;;;;;1988;France;
IRL;FRA000734552;MOD;20110113;21001231;Y;2;WD2;SAINT JOSSE;WD;WEXFORD;Y;EI6123;Y;OTB;SDN;24.40;;165.00;165.00;;;526.00;50.00;2;1988;1;1;MFL;;;;;;1988;France;
IRL;FRA000734909;MOD;20101008;20160221;Y;32;DA32;VIERGE MARIE;DA;DROGHEDA;Y;EI8467;Y;OTB;NO;22.40;;141.00;141.00;;;442.00;0.00;2;1998;1;1;MFL;;;;;;1988;France;
IRL;FRA000734994;MOD;20150709;20161106;Y;56;DA56;MARGARET MARY;DA;DROGHEDA;Y;EI2734;Y;OTB;NO;23.00;;135.00;135.00;;;441.00;55.96;2;1989;12;14;MFL;;;;;;1989;France;
IRL;FRA000752690;MOD;20121128;20180101;Y;482;S482;BRIAN EOIN;S;SKIBBEREEN;Y;EI8869;Y;OTM;DRB;22.03;;102.00;102.00;;;330.00;0.00;2;1989;1;1;MFL;;;;;;1989;France;
IRL;FRA000753310;MOD;20140506;21001231;Y;253;T253;TERESA MAE;T;TRALEE;Y;EICX4;Y;GNS;OTM;18.10;;89.00;89.00;;;233.00;0.00;2;1990;11;6;MFL;;;;;;1990;France;
IRL;FRA000753357;MOD;20140715;21001231;Y;93;DA93;PRIMROSE;DA;DROGHEDA;Y;EIFB9;Y;OTM;NO;21.00;;138.00;138.00;;;316.30;0.00;2;1991;5;13;MFL;;;;;;1991;France;
IRL;FRA000775449;IMP;20150302;20160517;Y;135A;T135A;ELLIE MARIE;T;TRALEE;Y;EIPK9;N;DRB;NO;9.78;;6.64;6.64;;;85.00;0.00;3;1990;1;1;AQU;FRA;;PA;;;1989;France;
IRL;FRA000785320;MOD;20151006;21001231;Y;8;DA8;CELTIC WARRIOR II;DA;DROGHEDA;Y;EILM4;Y;OTB;PS;24.90;;172.00;172.00;;;370.00;0.00;2;1991;1;1;MFL;;;;;;1990;France;
IRL;FRA000788027;MOD;20130703;21001231;Y;324;C324;AMADEUS;C;CORK;Y;EI6213;Y;SPR;OTM;22.50;;153.00;153.00;;;442.00;40.00;2;1992;1;30;MFL;;;;;;1991;France;
IRL;FRA000844606;MOD;20071128;20161120;Y;202;W202;LUDOVIC GEOFFRAY;W;WATERFORD;Y;EI8378;Y;OTT;NO;17.00;;92.00;92.00;;;308.00;0.00;2;1995;1;1;MFL;;;PA;;;1995;France;
IRL;FRA000898407;IMP;20131104;21001231;Y;7;S7;ATLANTIC ROSE;S;SKIBBEREEN;Y;EINZ7;Y;OTB;NO;23.40;;168.00;168.00;;;442.00;0.00;2;2000;1;1;MFL;FRA;;PA;;;2000;France;
IRL;FRA000899837;IMP;20140715;21001231;Y;40;DA40;SANCTA MARIA III;DA;DROGHEDA;Y;EIOV9;Y;OTB;NO;22.50;;143.00;143.00;;;403.00;80.00;2;2000;1;1;MFL;FRA;;PA;;;1999;France;
IRL;FRA000925606;IMP;20141029;20171025;Y;54;DA54;SAINTE CATHERINE LABOURE;DA;DROGHEDA;Y;EIPL5;Y;OTB;NO;24.40;;186.00;186.00;;;442.00;0.00;2;2006;1;1;MFL;FRA;;PA;;;2006;Spain;
IRL;GBR000037690;MOD;20140605;21001231;Y;72;DA72;SHANIC SIOBH;DA;DROGHEDA;Y;EIEI4;N;OTB;DRB;11.86;;14.05;14.05;;;52.00;0.00;2;1989;1;1;MFL;;;;;;1978;United Kingdom;
IRL;GBR000A10015;MOD;20070701;20170301;Y;991;SO991;KARI - LEE;SO;SLIGO;Y;EI2698;N;OTB;DRB;8.56;;4.14;4.14;;;52.00;0.00;3;1989;1;1;MFL;;;;;;1984;United Kingdom;
IRL;GBR000A10178;CHA;20130118;20170214;Y;400;D400;TELSTAR;D;DUBLIN;Y;EI3055;N;FPO;GNS;11.96;;20.25;20.25;;;82.00;0.00;1;1989;1;1;MFL;;;PA;;;1962;United Kingdom;
IRL;GBR000A10241;MOD;20141016;20170301;Y;91;DA91;INTREPID;DA;DROGHEDA;Y;EIEO5;N;DRB;HMD;11.00;;11.89;11.89;;;57.00;0.00;2;1989;8;2;MFL;;;;;;1980;United Kingdom;
IRL;GBR000A10267;MOD;20121128;21001231;Y;506;G506;NORTHERN LIGHTS;G;GALWAY;Y;EI7143;N;GND;FPO;10.94;;12.42;12.42;;;95.00;0.00;3;2005;7;1;MFL;;;;;;1983;United Kingdom;
IRL;GBR000A10273;MOD;20121128;20180502;Y;611;S611;OWENIE PADRAIG;S;SKIBBEREEN;Y;EIMJ3;Y;SSC;NO;21.32;;147.00;147.00;;;458.00;198.00;2;1989;3;9;MFL;;;;;;1984;United Kingdom;
IRL;GBR000A10425;IMP;20140508;21001231;Y;318;W318;VIKING;W;WATERFORD;Y;EIOW3;N;OTB;OTM;9.98;;10.89;10.89;;;93.00;0.00;2;1987;6;24;MFL;GBR;;PA;;;1987;United Kingdom;
IRL;GBR000A10539;MOD;20121128;21001231;Y;210;WT210;GEM I;WT;WESTPORT;Y;EI2819;N;FPO;GNS;11.73;;8.01;8.01;;;53.72;0.00;2;1986;9;17;MFL;;;;;;1986;United Kingdom;
IRL;GBR000A10556;MOD;20141009;21001231;Y;116;T116;ATLANTIC FISHER;T;TRALEE;Y;EI6277;Y;GND;GNS;23.65;;176.00;176.00;;;309.59;0.00;1;1988;10;1;MFL;;;;;;1987;United Kingdom;
IRL;GBR000A10640;MOD;20070701;21001231;Y;500;G500;IOLAIR;G;GALWAY;Y;EI7522;Y;OTM;NO;22.55;;126.00;126.00;;;351.00;0.00;2;2002;10;10;MFL;;;;;;1974;United Kingdom;
IRL;GBR000A10675;MOD;20130312;20170125;Y;297;W297;CARONIA II;W;WATERFORD;Y;EI3443;Y;PS;NO;23.85;;137.00;137.00;;;413.00;142.00;2;1989;1;1;MFL;;;;;;1981;Denmark;
IRL;GBR000A10685;MOD;20121128;21001231;Y;262;S262;LAURALENA;S;SKIBBEREEN;Y;EI5893;Y;GNS;GTR;17.14;;71.00;71.00;;;276.00;0.00;2;1989;1;1;MFL;;;;;;1978;United Kingdom;
IRL;GBR000A10891;IMP;20100927;21001231;Y;568;S568;FERTILE;S;SKIBBEREEN;Y;EIKE3;Y;GNS;GND;21.02;;117.00;117.00;;;309.00;0.00;1;1989;1;1;MFL;GBR;;PA;;;1973;United Kingdom;
IRL;GBR000A10961;MOD;20141013;21001231;Y;44;S44;ASPIRE;S;SKIBBEREEN;Y;EINQ4;N;OTB;GNS;9.82;;8.59;8.59;;;89.00;0.00;2;1988;5;3;MFL;;;;;;1988;United Kingdom;
IRL;GBR000A10981;MOD;20100615;21001231;Y;555;S555;MAIRI MAREE;S;SKIBBEREEN;Y;EIIK8;N;OTM;OTB;13.18;;24.10;24.10;;;74.00;0.00;3;1989;1;1;MFL;;;;;;1980;United Kingdom;
IRL;GBR000A11004;IMP;20070912;21001231;Y;522;S522;D IRIS;S;SKIBBEREEN;Y;EI-BF-3;N;OTM;DRB;11.74;;17.54;17.54;;;82.50;0.00;1;1968;2;3;MFL;GBR;;PA;;;1968;United Kingdom;
IRL;GBR000A11012;MOD;20081003;21001231;Y;34;DK34;RED SKY;DK;DUNDALK;Y;EI8803;N;DRB;NO;9.14;;5.66;5.66;;;40.00;0.00;2;1978;7;26;MFL;;;PA;;;1978;United Kingdom;
IRL;GBR000A11295;MOD;20100615;21001231;Y;993P;SO993P;BERNERAY ISLE;SO;SLIGO;Y;EI2498;N;FPO;NO;11.20;;8.39;8.39;;;96.99;0.00;3;1989;1;1;MFL;;;;;;1974;United Kingdom;
IRL;GBR000A11640;MOD;20100615;20170103;Y;338;S338;SCEPTRE;S;SKIBBEREEN;Y;EI6041;Y;OTB;PTB;23.01;;162.00;162.00;;;373.00;80.00;1;1989;1;1;MFL;;;;;;1982;United Kingdom;
IRL;GBR000A11771;IMP;20070219;21001231;Y;385;C385;AURORA BOREALIS;C;CORK;Y;EIBC4;N;OTM;GND;10.60;;5.47;5.47;;;54.00;0.00;3;1978;6;1;MFL;GBR;;PA;;;1978;United Kingdom;
IRL;GBR000A11798;MOD;20110318;21001231;Y;100;T100;ROISE CATRIONA;T;TRALEE;Y;EI6628;Y;SSC;SPR;24.01;;188.00;188.00;;;413.00;0.00;2;1989;1;1;MFL;;;;;;1982;United Kingdom;
IRL;GBR000A11844;CHA;20120210;21001231;Y;250;WD250;KERRI HEATHER;WD;WEXFORD;Y;EIEC8;N;OTB;GND;11.98;;17.26;17.26;;;61.50;0.00;1;1989;1;1;MFL;;;PA;;;1971;United Kingdom;
IRL;GBR000A12084;MOD;20080901;21001231;Y;222P;W222P;FORTH RANGER;W;WATERFORD;Y;EI2755;N;FPO;NO;11.10;;10.15;10.15;;;89.00;0.00;1;1998;4;1;MFL;;;PA;;;1970;United Kingdom;
IRL;GBR000A12128;MOD;20080626;21001231;Y;531;S531;OIR SHORE;S;SKIBBEREEN;Y;EIEB3;N;GNS;FPO;7.74;;3.84;3.84;;;25.00;0.00;3;1989;1;1;MFL;;;;;;1981;United Kingdom;
IRL;GBR000A12171;MOD;20070701;21001231;Y;22;DA22;ARGONAUT IV;DA;DROGHEDA;Y;EI7492;Y;PS;NO;24.36;;148.00;148.00;;;253.00;0.00;2;1976;7;16;MFL;;;;;;1976;United Kingdom;
IRL;GBR000A12317;MOD;20070701;21001231;Y;680;D680;CIMARRON;D;DUBLIN;Y;EI6179;N;GND;NO;9.23;;3.38;3.38;;;44.00;0.00;3;1983;6;10;MFL;;;;;;1980;United Kingdom;
IRL;GBR000A12330;MOD;20140609;21001231;Y;77;DK77;CALEDONIA;DK;DUNDALK;Y;EIOJ6;N;DRB;HMD;11.98;;12.45;12.45;;;94.00;0.00;2;1987;11;20;MFL;;;;;;1987;United Kingdom;
IRL;GBR000A12331;IMP;20100118;20170404;Y;410;C410;FLOWING TIDE;C;CORK;Y;EIIV8;N;OTM;OTB;9.68;;6.66;6.66;;;35.00;0.00;3;1989;1;1;MFL;GBR;;PA;;;1977;United Kingdom;
IRL;GBR000A12590;MOD;20151229;20160104;N;329;S329;HORIZON;S;SKIBBEREEN;Y;EICZ4;Y;OTM;GND;17.48;;81.00;81.00;;;187.00;0.00;1;1989;1;1;MFL;;;;;;1981;Norway;
IRL;GBR000A12626;MOD;20110809;21001231;Y;200;WT200;ATLANTIC REDEEMER;WT;WESTPORT;Y;EIAG5;N;OTM;GNS;11.13;;9.16;9.16;;;43.00;0.00;3;1989;10;1;MFL;;;;;;1979;United Kingdom;
IRL;GBR000A12812;MOD;20080603;20171109;Y;302;T302;WATCHFUL;T;TRALEE;Y;EI2649;N;LNB;FPO;10.52;;10.28;10.28;;;37.00;0.00;3;1975;9;1;MFL;;;PA;;;1975;United Kingdom;
IRL;GBR000A12925;MOD;20071010;20160901;Y;480;T480;DEFIANCE;T;TRALEE;Y;EI8162;N;OTM;GNS;13.24;;36.85;36.85;;;134.28;0.00;2;1981;3;25;MFL;;;PA;;;1981;United Kingdom;
IRL;GBR000A12961;MOD;20130816;21001231;Y;224;WD224;EILIDH C;WD;WEXFORD;Y;EI5179;N;FPO;GND;9.89;;6.66;6.66;;;29.55;0.00;3;1984;1;31;MFL;;;;;;1983;United Kingdom;
IRL;GBR000A13155;IMP;20061016;21001231;Y;43;DA43;HOPE;DK;DUNDALK;Y;EI8274;N;OTM;NO;11.03;;13.38;13.38;;;71.00;0.00;1;1964;5;12;MFL;GBR;;PA;;;1964;Scotland;
IRL;GBR000A13202;MOD;20090612;21001231;Y;960;SO960;BARBARELLA;SO;SLIGO;Y;EI6637;N;GNS;OTM;13.59;;27.69;27.69;;;100.00;0.00;2;2001;2;13;MFL;;;;;;1969;United Kingdom;
IRL;GBR000A13203;MOD;20151215;21001231;Y;73;S73;TEA ROSE;S;SKIBBEREEN;Y;EIHK8;Y;SSC;SPR;24.36;;152.00;152.00;;;421.50;0.00;2;1976;8;21;MFL;;;;;;1974;United Kingdom;
IRL;GBR000A13204;MOD;20110602;20160612;Y;437;D437;SPARKLING STAR;D;DUBLIN;Y;EI6212;Y;OTM;NO;33.40;;304.00;304.00;;11.00;700.00;0.00;2;1989;1;1;MFL;;;;;;1974;Netherlands;
IRL;GBR000A13298;MOD;20120928;21001231;Y;970;SO970;ST. MATTHIEU;SO;SLIGO;Y;EIMY7;N;GNC;FPO;7.32;;1.66;1.66;;;11.02;0.00;3;1989;1;1;MFL;;;;;;1986;United Kingdom;
IRL;GBR000A13449;IMP;20080509;21001231;Y;204;WD204;GOLDEN RULE II;WD;WEXFORD;Y;EIFE2;N;GNS;FPO;11.27;;10.77;10.77;;;53.72;0.00;3;1987;8;21;MFL;GBR;;PA;;;1987;United Kingdom;
IRL;GBR000A13504;MOD;20090716;20171204;Y;420;S420;PROVIDENCE II;S;SKIBBEREEN;Y;EI4102;N;OTM;GNS;13.26;;24.08;24.08;;;112.00;0.00;3;1986;9;4;MFL;;;PA;;;1986;United Kingdom;
IRL;GBR000A13887;IMP;20070430;21001231;Y;198;SO198;CHARA MAITH;SO;SLIGO;Y;EIBR5;N;GNS;FPO;10.70;;8.41;8.41;;;50.00;0.00;1;1973;12;18;MFL;GBR;;PA;;;1970;Scotland;
IRL;GBR000A14185;MOD;20110802;21001231;N;751;G751;VILLAGE QUEEN;G;GALWAY;Y;EIHK7;Y;OTM;NO;24.70;;159.00;159.00;;;466.00;0.00;1;1979;2;1;MFL;;;;;;1978;United Kingdom;
IRL;GBR000A14543;IMP;20141112;21001231;Y;111;DA111;DUN LIR;DA;DROGHEDA;Y;EIPL8;N;GND;GNS;9.72;;8.15;8.15;;;62.50;0.00;3;1989;1;1;MFL;GBR;;PA;;;1981;United Kingdom;
IRL;GBR000A14756;CHA;20120126;21001231;Y;42;DA42;SHERIFF;DA;DROGHEDA;Y;EI7630;N;OTB;NO;14.44;;30.95;30.95;;;75.00;0.00;2;1998;1;22;MFL;;;PA;;;1970;United Kingdom;
