Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
BEL;BEL030602001;MOD;20120509;20171128;Y;060;Z.60;BLUE ANGEL;ZEEBR;ZEEBRUGGE;Y;OPCH;Y;TBB;NO;37.83;33.01;388.00;388.00;;;706.00;0.00;2;2001;3;30;MFL;;;;;;2001;Scheepswerf V.D.Werff & Visser, Wijtteringswei 3, 9011 WJ Irnsum, NL;
BEL;BEL030631987;MOD;20071109;21001231;Y;063;Z.63;THALASSA;ZEEBR;ZEEBRUGGE;Y;OPCK;Y;TBB;DRB;20.04;16.99;68.00;68.00;;;219.00;0.00;2;1987;2;27;MFL;;;;;;1987;bvba Perfecta, Kielbankstraat 1, 8380 Zeebrugge;
BEL;BEL030671983;MOD;20120509;20160329;Y;067;Z.67;RUBENS;ZEEBR;ZEEBRUGGE;Y;OPCO;Y;TBB;NO;34.90;30.87;284.00;284.00;;;765.00;0.00;2;1984;9;17;MFL;;;;;;1983;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL030701985;MOD;20110620;20161014;Y;071;O.71;JACOB KIEN;OOSTE;OOSTENDE;Y;OPCS;Y;TBB;OTB;23.77;21.20;70.00;70.00;;;221.00;0.00;2;1986;1;7;MFL;;;;;;1985;bvba Perfecta, Kielbankstraat 1, 8380 Zeebrugge;
BEL;BEL030791986;MOD;20100427;21001231;Y;079;N.79;WARRIOR;NIEUW;NIEUWPOORT;Y;OPDA;Y;TBB;NO;23.82;21.31;70.00;70.00;;;221.00;0.00;2;1986;11;24;MFL;;;;;;1986;sv SCAP, H. Baelskaai 27, 8400 Oostende;
BEL;BEL030801984;MOD;20150402;21001231;Y;080;Z.80;SILVERPIT;ZEEBR;ZEEBRUGGE;Y;OPDB;Y;TBB;NO;23.85;21.36;78.00;78.00;;;221.00;0.00;2;1984;11;16;MFL;;;;;;1984;N.V.West-Vlaamse Scheepswerven, Legeweg 163, 8020 Oostkamp;
BEL;BEL030821997;MOD;20060329;20170122;Y;082;O.82;NAUTILUS;OOSTE;OOSTENDE;Y;OPDD;Y;TBB;OTB;18.14;16.45;55.00;55.00;;;221.00;0.00;2;1997;4;11;MFL;;;;;;1997;bvba Scheepswerf van Zelzate, Zelzate;
BEL;BEL030851987;MOD;20120903;20160730;Y;085;Z.85;MORGENSTER;ZEEBR;ZEEBRUGGE;Y;OPDG;Y;TBB;OTB;23.98;22.18;95.00;95.00;;;221.00;0.00;2;1987;6;11;MFL;;;;;;1987;sv SCAP, H. Baelskaai 27, 8400 Oostende;
BEL;BEL030891982;MOD;20141013;20170320;Y;089;O.89;SANDRA;OOSTE;OOSTENDE;Y;OPDK;Y;TBB;NO;33.53;29.22;233.00;233.00;;;1026.00;0.00;2;1982;6;29;MFL;;;;;;1982;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL030901982;MOD;20120207;21001231;Y;090;Z.90;FRANCINE;ZEEBR;ZEEBRUGGE;Y;OPDL;Y;TBB;NO;37.88;33.75;311.00;311.00;;;1080.00;0.00;2;1983;9;21;MFL;;;;;;1982;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
