Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
LTU;LTU000000082;CEN;20040501;21001231;Y;P - 362;KL P - 362;KOPGALIS;K;KLAIPEDA;Y;LYBB;N;GNS;GND;14.60;;22.37;22.37;;;110.00;0.00;2;1978;12;31;MFL;;;;;;1978;KRASNYJ JAKOR, Sovietsk, Russi;
LTU;LTU000000090;MOD;20070701;21001231;Y;505;KL 505;LBB - 1100;K;KLAIPEDA;Y;LYMX;Y;OTB;OTM;25.50;;117.00;117.00;;;220.00;32.00;2;1985;12;31;MFL;;;;;;1985;Shipyard name KIROVSKAJA, Sosn;
LTU;LTU000000091;CEN;20040501;21001231;Y;506;KL 506;LBB - 1124;K;KLAIPEDA;Y;LYBO;Y;OTB;OTM;25.50;;117.00;117.00;;;220.00;32.00;2;1989;12;29;MFL;;;;;;1989;KIROVSKAJA, Sosnovka, Russia;
LTU;LTU000000095;CEN;20040501;21001231;N;KL 3039;KL 3039;KL 3039;K;KLAIPEDA;N;;N;GNS;LLS;4.90;;0.90;0.90;;;5.88;0.00;3;1987;12;30;MFL;;;;;;1987;"Stranza", Michurin, Russia;
LTU;LTU000000098;CEN;20040501;21001231;Y;KL 1811;KL 1811;KL 1811;K;KLAIPEDA;N;;N;GNS;FPO;4.69;;0.55;0.55;;;22.00;0.00;3;1982;12;31;MFL;;;;;;1982;Enterpr. "Stekloplastik", Feod;
LTU;LTU000000099;CEN;20040501;20180521;Y;KL 2527;KL 2527;LT-P-897;K;KLAIPEDA;N;;N;GNS;FPO;10.40;;5.01;5.01;;;52.00;0.00;2;1978;12;29;MFL;;;;;;1978;Kaunas dockyard, Kaunas, Lietu;
LTU;LTU000000102;CHA;20140123;20160703;N;LT-P-708;LT-P-708;LT-P-708;K;KLAIPEDA;N;;N;GNS;LLS;7.00;;1.82;1.82;;;29.44;0.00;3;2002;9;24;MFL;;;PA;20120924;;2002;Skatula, Lietuva;
LTU;LTU000000105;CEN;20040501;21001231;N;KL 5019;KL 5019;KL 5019;K;KLAIPEDA;N;;N;GNS;LLS;3.80;;0.28;0.28;;;0.00;0.00;1;1991;6;19;MFL;;;;;;1990;Sosnovka dockyard, Sosnovka, R;
LTU;LTU000000107;CEN;20040501;21001231;N;KL 5628;KL 5628;KL 5628;K;KLAIPEDA;N;;N;GNS;FPO;5.75;;1.28;1.28;;;7.29;0.00;2;1977;12;30;MFL;;;;;;1977;Aviation plant im. Gagarin, Ko;
LTU;LTU000000111;MOD;20090212;21001231;Y;KL 5475;KL 5475 NEDA;NEDA;K;KLAIPEDA;N;;N;GNS;OTB;11.90;;10.96;10.96;;;44.52;0.00;2;1980;12;31;MFL;;;;;;1980;Sovietsk, Russia;
LTU;LTU000000117;MOD;20150331;20160428;Y;N 966;N 966;N 966;N;NERINGA;N;;N;GNS;LLS;3.80;;0.18;0.18;;;0.00;0.00;1;1987;12;31;MFL;;;;;;1987;"Ilma", Moletai, Lietuva;
LTU;LTU000000118;CEN;20040501;21001231;N;KL 1305;KL 1305;KL 1305;K;KLAIPEDA;N;;N;GNS;LLS;3.00;;0.22;0.22;;;0.00;0.00;3;1972;12;29;MFL;;;;;;1972;Leningrad dockyard, St. Peterb;
LTU;LTU000000119;CEN;20040501;20160428;Y;N 263;N 263;N 263;N;NERINGA;N;;N;GNS;LLS;4.65;;0.75;0.75;;;22.08;0.00;2;1974;12;30;MFL;;;;;;1974;"Progres", Komsomolsk na Amure;
LTU;LTU000000120;CEN;20040501;21001231;Y;N 722;N 722;N 722;K;KLAIPEDA;N;;N;GNS;LLS;3.50;;0.39;0.39;;;3.68;0.00;3;1983;12;30;MFL;;;;;;1983;Dockyard of Leningrad, St. Pet;
LTU;LTU000000121;CEN;20040501;21001231;Y;KL 6153;KL 6153;KL 6153;K;KLAIPEDA;N;;N;GNS;LLS;4.69;;0.89;0.89;;;22.08;0.00;2;1982;12;31;MFL;;;;;;1982;"Stekloplastik", Feodosija, Uk;
LTU;LTU000000122;MOD;20100125;21001231;Y;KL 3597;KL 3597;UOSIS;K;KLAIPEDA;N;;N;GNS;FPO;10.70;;6.06;6.06;;;60.35;0.00;2;1989;12;31;MFL;;;;;;1989;Yard repair, Kaunas, Lithuania;
LTU;LTU000000123;CEN;20040501;21001231;Y;KL 680;KL 680;KL 680;K;KLAIPEDA;N;;N;GNS;FPO;4.90;;0.74;0.74;;;18.40;0.00;2;1979;12;31;MFL;;;;;;1979;Aviation plant im. S.P. Gorbun;
LTU;LTU000000124;CEN;20040501;21001231;N;KL 3595;KL 3595;KL 3595;K;KLAIPEDA;N;;N;GNS;GTR;9.00;;5.00;5.00;;;62.56;0.00;2;1990;12;31;MFL;;;;;;1990;Leningradskij dockyard, St. Pe;
LTU;LTU000000125;CEN;20040501;21001231;Y;KL 597;KL 597;KL 597;K;KLAIPEDA;N;;N;GNS;LLS;3.50;;0.25;0.25;;;0.00;0.00;3;1986;12;31;MFL;;;;;;1986;"Avangard", Petrozavodsk, Russ;
LTU;LTU000000126;MOD;20041104;20171114;N;KL 6649;KL 6649;KL 6649;K;KLAIPEDA;N;;N;GNS;LLS;6.10;;1.39;1.39;;;30.00;9.90;2;1971;12;31;MFL;;;;;;1971;"Strandza", Miciurin, Russia;
LTU;LTU000000131;MOD;20100915;21001231;Y;KL 5062;KL 5062;KL 5062;K;KLAIPEDA;N;;N;GNS;LLS;5.75;;1.27;1.27;;;11.00;0.00;2;1988;12;30;MFL;;;;;;1988;Komsomolsk na Amure, Russia;
LTU;LTU000000133;MOD;20090925;21001231;Y;KL 4330;KL 4330;BANGINIS;K;KLAIPEDA;N;;N;GNS;LLS;10.70;;9.04;9.04;;;65.00;0.00;2;1980;12;31;MFL;;;;;;1980;Kaunas dockyard, Kaunas, Lietu;
LTU;LTU000000134;MOD;20140616;21001231;Y;LT-P-624;LT-P-624;LT-P-624;K;KLAIPEDA;N;;N;GNS;LLS;5.20;;0.59;0.59;;;22.00;0.00;2;1986;12;31;MFL;;;PA;;;1986;Rusija;
LTU;LTU000000141;CEN;20040501;21001231;N;N 292;N 292;N 292;N;NERINGA;N;;N;GNS;GTR;5.00;;0.37;0.37;;;40.00;0.00;1;1991;12;31;MFL;;;;;;1991;"Skatule", Rusne, Lithuania;
LTU;LTU000000142;CEN;20040501;21001231;N;N 1627;N 1627;N 1627;K;KLAIPEDA;N;;N;GNS;GTR;6.80;;0.97;0.97;;;23.00;0.00;1;2003;3;26;MFL;;;;;;2003;"Skatule", Rusne, Lithuania;
LTU;LTU000000143;CEN;20040501;20160418;N;N 1747;N 1747;N 1747;K;KLAIPEDA;N;;N;GNS;GTR;6.00;;0.81;0.81;;;9.90;0.00;1;2003;7;24;MFL;;;;;;2003;"Skatule", Rusne, Lithuania;
LTU;LTU000000149;MOD;20120322;21001231;Y;LT P 540;LT P 540;LT P 540;K;KLAIPEDA;N;;N;GNS;FPO;10.70;;11.88;11.88;;;44.16;0.00;2;1976;12;31;MFL;;;PA;20120322;;1976;Rusija;
LTU;LTU000000150;CEN;20040501;20160418;N;N 1343;N 1343;N 1343;K;KLAIPEDA;N;;N;GNS;GTR;6.00;;0.51;0.51;;;17.00;0.00;1;2001;7;18;MFL;;;;;;2000;"Skatule", Rusne, Lithuania;
LTU;LTU000000151;CEN;20040501;21001231;Y;N 102;N 102;N 102;K;KLAIPEDA;N;;N;GNS;GTR;5.75;;1.26;1.26;;;60.00;0.00;2;1979;12;31;MFL;;;;;;1979;Progres, Komsomolsk na Amure,;
LTU;LTU000000152;CEN;20040501;21001231;Y;N 1779;N 1779;N 1779;K;KLAIPEDA;N;;N;GNS;GTR;9.50;;10.70;10.70;;;60.00;0.00;3;1991;12;31;MFL;;;;;;1991;Leningrad dockyard, st. Peterb;
LTU;LTU000000153;MOD;20131014;21001231;Y;LT-P-693;LT-P-693;LT-P-693;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.00;1.00;;;14.72;0.00;3;1997;12;31;MFL;;;;;;1997;"Raja", Engure, Latvija;
LTU;LTU000000172;MOD;20080101;20170501;Y;KL 572;KL 572;KL 572;K;KLAIPEDA;N;;N;GNS;LLS;8.50;;4.33;4.33;;;25.00;0.00;2;1975;12;31;MFL;;;;;;1975;Kaliningrad dockyard, Kalining;
LTU;LTU000000175;MOD;20130930;20171011;Y;LT-P-652;LT-P-652;LT-P-652;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.29;1.29;;;29.44;0.00;3;1997;12;31;MFL;;;;;;1997;"Raja", Engure, Latvija;
LTU;LTU000000177;MOD;20140722;20160918;Y;LT-P-741;LT-P-741;LT-P-741;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.00;1.00;;;16.00;0.00;3;1998;12;31;MFL;;;;;;1998;"Raja", Engure, Latvija;
LTU;LTU000000178;MOD;20140218;21001231;Y;LT-P-711;LT-P-711;LT-P-711;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.06;1.06;;;29.44;0.00;3;1997;7;22;MFL;;;PA;;;1996;"Raja", Engura, Latvija;
LTU;LTU000000179;MOD;20131025;21001231;Y;658;LT-P-658;LT-P-658;K;KLAIPEDA;N;;N;GNS;LLS;5.00;;1.16;1.16;;;14.70;0.00;3;2001;1;1;MFL;;;;;;1996;"Raja", Engure, Latvija;
LTU;LTU000000180;CEN;20040501;21001231;Y;KL 2535;KL 2535;KL 2535;K;KLAIPEDA;N;;N;GNS;LLS;9.00;;4.72;4.72;;;19.00;0.00;2;1972;12;29;MFL;;;;;;1972;Kaliningrad dockyard, Kalining;
LTU;LTU000000184;CEN;20040501;20161220;N;KL 1369;KL 1369;KL 1369;K;KLAIPEDA;N;;N;GNS;LLS;4.65;;0.80;0.80;;;20.00;0.00;2;1977;11;4;MFL;;;;;;1976;Aviation plant, Uljanovsk, Rus;
LTU;LTU000000186;MOD;20130313;21001231;Y;KL 6698;KL 6698;KL 6698;K;KLAIPEDA;N;;N;GNS;LLS;5.50;;1.13;1.13;;;36.80;0.00;3;2003;6;2;MFL;;;PA;;;2003;VilkaviÅ¡kis, Lietuva;
LTU;LTU000000192;MOD;20140123;20160704;Y;LT-P-707;LT-P-707;LT-P-707;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.37;1.37;;;30.00;0.00;3;2000;12;29;MFL;;;;;;2000;Raja,Enguri,Latvija;
LTU;LTU000000193;CEN;20040501;20160704;N;KL 3565;KL 3565;KL 3565;K;KLAIPEDA;N;;N;GNS;LLS;8.00;;3.74;3.74;;;37.50;0.00;3;1990;12;31;MFL;;;;;;1990;Stocznia Conrada, Gdansk, Pola;
LTU;LTU000000196;MOD;20131025;21001231;Y;657;LT-P-657;LT-P-657;K;KLAIPEDA;N;;N;GNS;LLS;5.00;;1.16;1.16;;;14.70;0.00;3;1997;1;25;MFL;;;;;;1996;"Raja", Engure, Latvija;
LTU;LTU000000199;MOD;20041124;20170824;Y;KL 6665;KL 6665;KL 6665;K;KLAIPEDA;N;;N;GNS;FPO;10.70;;6.96;6.96;;;90.00;0.00;2;1980;12;31;MFL;;;;;;1980;Kaunas dockyard, Kaunas, Lietu;
LTU;LTU000000201;CEN;20040501;21001231;N;KL 5578;KL 5578;KL 5578;K;KLAIPEDA;N;;N;GNS;NK;8.00;;3.77;3.77;;;55.00;0.00;3;1975;12;31;MFL;;;;;;1975;Flendsburg, Germany;
LTU;LTU000000204;CEN;20040501;20170820;Y;KL 4436;KL 4436;KL 4436;K;KLAIPEDA;N;;N;GNS;LLS;4.65;;0.75;0.75;;;11.00;0.00;2;1972;12;29;MFL;;;;;;1972;Komsomolsk na Amure, Russia;
LTU;LTU000000207;MOD;20121228;21001231;Y;KL 2210;KL 2210;KL 2210;K;KLAIPEDA;N;;N;GNS;LLS;4.65;;0.80;0.80;;;4.40;0.00;2;1982;12;31;MFL;;;;;;1982;PELA, Shipyard of Leningrad, R;
LTU;LTU000000211;CEN;20040501;20160703;N;KL 1815;KL 1815;KL 1815;K;KLAIPEDA;N;;N;GNS;LLS;7.30;;2.29;2.29;;;16.00;0.00;3;1973;12;31;MFL;;;;;;1973;Schiffswerft Recklin Muritz, M;
LTU;LTU000000216;MOD;20080527;21001231;Y;KL 2016;KL 2016;KL 2016;K;KLAIPEDA;N;;N;GNS;LLS;5.70;;1.01;1.01;;;20.00;0.00;3;1996;11;12;MFL;;;;;;1995;Agr. farm "Podomju zveinieks",;
LTU;LTU000000218;MOD;20140522;20170501;Y;LT-P-721;LT-P-721;LT-P-721;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.00;1.00;;;18.40;0.00;3;1985;1;29;MFL;;;;;;1985;"Padomju zveinieks", Engure, L;
LTU;LTU000000231;MOD;20150119;21001231;Y;N 777;N 777;N 777;K;KLAIPEDA;N;;N;GNS;LLS;10.70;;7.17;7.17;;;45.00;0.00;;1987;12;31;MFL;;;;;;;;
LTU;LTU000000234;MOD;20091223;21001231;Y;285 KL;285 KL;285 KL;K;KLAIPEDA;N;;N;GNS;LLS;8.83;;3.81;3.81;;;17.00;0.00;1;1977;12;30;MFL;;;;;;1977;Archangelsk, Russia;
LTU;LTU000000236;CEN;20040501;21001231;N;327 N;327 N;327 N;K;KLAIPEDA;N;;N;GNS;LLS;8.40;;4.12;4.12;;;0.00;0.00;1;1982;12;31;MFL;;;;;;1982;SKATULE, Rusne, Lithuania;
LTU;LTU000000246;CEN;20040501;21001231;N;KL 2556;KL 2556;KL 2556;K;KLAIPEDA;N;;N;GNS;LLS;6.70;;1.79;1.79;;;8.83;0.00;2;1989;12;29;MFL;;;;;;1989;Aviation plant, Uljanovsk, Rus;
LTU;LTU000000249;MOD;20080902;21001231;Y;KL 2058;KL 2058;KL 2058;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.00;1.00;;;22.00;0.00;3;1997;3;14;MFL;;;;;;1997;"Raja", Enguri, Latvia;
LTU;LTU000000257;CEN;20040501;21001231;Y;KL 1634;KL 1634;KL 1634;K;KLAIPEDA;N;;N;GNS;GTR;5.00;;1.23;1.23;;;7.36;0.00;3;1975;12;31;MFL;;;;;;1975;Klaipeda shipyard No 7, Klaipe;
LTU;LTU000000264;MOD;20100512;21001231;Y;K 3268;K 3268;K 3268;K;KLAIPEDA;N;;N;GNS;LLS;6.40;;0.72;0.72;;;22.06;15.00;3;1995;12;29;MFL;;;;;;1995;Kaunas dockyard, Kaunas, Lietu;
LTU;LTU000000267;CEN;20040501;21001231;Y;N 243;N 243;N 243;N;NERINGA;N;;N;GNS;FPO;8.00;;1.18;1.18;;;18.40;0.00;1;1975;12;31;MFL;;;;;;1975;Rusne Fisheries farm, Rusne, L;
LTU;LTU000000271;CEN;20040501;21001231;Y;N 1558;N 1558;N 1558;N;NERINGA;N;;N;GNS;NK;7.90;;1.16;1.16;;;7.36;0.00;1;2002;4;24;MFL;;;;;;2002;"Skatule", Rusne, Lietuva;
LTU;LTU000000276;MOD;20151020;21001231;Y;LT-P-529;LT-P-529;ARTVÄ;N;NERINGA;N;;N;GNS;LLS;11.20;;17.10;17.10;;;27.30;0.00;2;1985;10;29;MFL;;;PA;;;1985;RUSIJA, SOVIETSKAS;
LTU;LTU000000280;MOD;20140526;21001231;Y;LT-P-714;LT-P-714;LT-P-714;K;KLAIPEDA;N;;N;GNS;LLS;4.65;;0.77;0.77;;;7.20;0.00;2;1987;12;29;MFL;;;;;;1987;Aviation plant, Kuibyshev, Rus;
LTU;LTU000000281;MOD;20151020;21001231;Y;LT-2061;LT-2061;LT-2061;N;NERINGA;N;;N;GNS;LLS;5.80;;1.29;1.29;;;53.00;0.00;2;1987;1;1;MFL;;;;;;1987;NORVEGIJA;
LTU;LTU000000282;MOD;20151020;21001231;Y;N-457;N-457;N-457;N;NERINGA;N;;N;GNS;LLS;4.00;;0.37;0.37;;;7.30;0.00;2;1994;12;29;MFL;;;;;;1994;RUSIJA;
LTU;LTU000000287;CEN;20040501;20161220;Y;KL 1588;KL 1588;KL 1588;K;KLAIPEDA;N;;N;GNS;LLS;3.80;;0.28;0.28;;;5.90;0.00;1;1981;12;31;MFL;;;;;;1981;'Skatule", Rusne, Lietuva;
LTU;LTU000000288;CEN;20040501;20160510;Y;KL 1306;KL 1306;KL 1306;N;NERINGA;N;;N;GNS;LLS;4.65;;0.75;0.75;;;10.00;0.00;2;1980;12;31;MFL;;;;;;1980;Shipyard of Rybinsk, Rybinsk,;
LTU;LTU000000289;CEN;20040501;20170612;Y;356 N;356 N;356 N;N;NERINGA;N;;N;GNS;LLS;4.45;;0.77;0.77;;;10.00;0.00;2;1977;12;30;MFL;;;;;;1977;Aviation plant, Voronez, Russi;
LTU;LTU000000293;CEN;20040501;21001231;Y;KL 6147;KL 6147;KL 6147;K;KLAIPEDA;N;;N;GNS;LLS;5.65;;1.00;1.00;;;25.00;0.00;1;1987;12;31;MFL;;;;;;1987;"Podomju zveinieks", Enguri, L;
LTU;LTU000000297;MOD;20040713;21001231;Y;KL 6504;KL 6504;KL 6504;K;KLAIPEDA;N;;N;GNS;LLS;5.50;;0.90;0.90;;;20.00;0.00;3;1995;12;29;MFL;;;;;;1995;"Raja", Engure, Latvia;
LTU;LTU000000306;MOD;20100604;20161129;Y;N 727;N 727;N 727;N;NERINGA;N;;N;GNS;NK;5.00;;0.47;0.47;;;0.00;0.00;3;1985;12;31;MFL;;;;;;1985;Komsomolsk na Amure, Russia;
LTU;LTU000000308;MOD;20080315;21001231;Y;N 726;N 726;N 726;N;NERINGA;N;;N;GNS;LLS;4.65;;0.75;0.75;;;18.40;0.00;2;1979;12;31;MFL;;;;;;1979;Gorkij, Russia;
LTU;LTU000000312;MOD;20100520;21001231;Y;N 397;N 397;N 397;N;NERINGA;N;;N;GNS;LLS;6.00;;0.59;0.59;;;0.00;0.00;1;1979;12;31;MFL;;;PA;;;1979;Rusne, Lietuva;
LTU;LTU000000314;CHA;20050404;21001231;N;KL 6725;KL 6725;KL 6725;K;KLAIPEDA;N;;N;GNS;LLS;4.65;;0.63;0.63;;;14.67;0.00;2;1970;12;31;MFL;;;;;;1970;Munition plant, Uljanovsk, Rus;
LTU;LTU000000317;MOD;20130923;20160418;Y;LT-P-661;LT-P-661;LT-P-661;N;NERINGA;N;;N;GNS;FPO;4.65;;0.75;0.75;;;0.00;0.00;2;1978;12;31;MFL;;;;;;1978;Kaliningrad, Russia;
LTU;LTU000000318;CEN;20040501;21001231;Y;KL 754;KL 754;KL 754;K;KLAIPEDA;N;;N;GNS;NK;4.50;;0.36;0.36;;;5.89;0.00;3;1984;12;31;MFL;;;;;;1984;Gdansk, Poland;
LTU;LTU000000322;MOD;20120522;20160308;Y;KL 6668;KL 6668;KL 6668;K;KLAIPEDA;N;;N;GNS;FPO;5.75;;1.26;1.26;;;18.40;0.00;2;1987;12;31;MFL;;;;;;1987;Komsomolsk na Amure, Russia;
LTU;LTU000000329;MOD;20091223;21001231;Y;KL 7813;KL 7813;KL 7813;K;KLAIPEDA;N;;N;GNS;LLS;6.50;;1.45;1.45;;;11.03;0.00;1;2006;12;29;MFL;;;;;;2006;UAB "VÄtrungÄ", VilkaviÅ¡kis, L;
