Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
DNK;DNK000000737;MOD;20130925;20161008;Y;FN2;FN2;ODESSA;12001;STRANDBY (NORDJYLLAND);Y;5QQU;Y;SDN;GNS;13.29;;20.70;20.70;;;175.00;0.00;1;1962;1;1;MFL;;;;;;1962;GLYNGØRE SKIBS- OG BÅDEBYGGERI APS, GLYNGØRE, 7870 Roslev, DANMARK;
DNK;DNK000000754;CHA;20120229;20160203;Y;FN333;FN333;PHILLIP;12007;FREDERIKSHAVN;Y;OU9714;N;GNS;OTB;8.65;;4.10;4.10;;;47.00;0.00;3;1975;1;1;MFL;;;;;;1974;L M  GLASFIBER A/S, ROLLES MØLLEVEJ, 6640 Lunderskov, DANMARK;
DNK;DNK000001042;MOD;20030324;21001231;Y;FA10;FA10;CALYPSO;10034;FREDERICIA;N;;N;GNS;GNS;7.70;;4.10;4.10;;;51.00;0.00;3;1977;1;1;MFL;;;;;;1977;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001082;CHA;20120907;21001231;Y;MI228;MI228;JANNE;09010;BRUNSHUSE;Y;OU7765;N;OTB;GNS;7.60;;2.50;2.50;;;22.00;0.00;3;1976;1;1;MFL;;;;;;1976;RANTZAUSMINDE BÅDEBYGGERI OG, ÅREFABRIK, 5700 Svendborg, DANMARK;
DNK;DNK000001093;MOD;20090101;21001231;Y;H108;H108;SUSSI;29032;SKULDELEV STRAND;Y;XPA8075;N;GNS;GNS;8.89;;4.60;4.60;;;22.00;0.00;3;1979;1;1;MFL;;;;;;1979;EGON BREDGÅRD OG CO APS, HAVNEN, 4990 Sakskøbing, DANMARK;
DNK;DNK000001197;MOD;20130420;21001231;Y;AS350;AS350;FRIVAGTEN;16029;EBELTOFT;Y;OU5642;N;GNS;OTB;8.63;;6.30;6.30;;;44.00;0.00;3;1975;1;1;MFL;;;;;;1974;EGON BREDGÅRD, 4880 Nysted, DANMARK;
DNK;DNK000001199;MOD;20040907;20160314;Y;AS342;AS342;JYJETTE;16026;GRENÅ;Y;XPC2636;N;GNS;LTL;8.26;;6.20;6.20;;;22.00;0.00;1;1930;1;1;MFL;;;;;;1930;BERNH PÅLSSON, RÅ, SWE Sverige, SVERIGE;
DNK;DNK000001208;CHA;20110413;21001231;Y;A30;A30;ANJA JUST;14009;ØSTER HURUP;N;;N;GNS;OTB;7.56;;1.90;1.90;;;22.00;0.00;3;1977;1;1;MFL;;;;;;1977;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001213;MOD;20151015;21001231;Y;RI89;RI89;BERTHA;20001;HVIDE SANDE;Y;XP8749;N;GNS;NO;7.98;;5.20;5.20;;;51.00;0.00;3;1976;1;1;MFL;;;;;;1976;DUEHOLM BÅDEVÆRFT APS, SKUDEHAVNSVEJ 15, 2100 København Ø, DANMARK;
DNK;DNK000001215;CHA;20130612;21001231;Y;SG76;SG76;LINDA;08027;NYBORG;Y;XPA7313;N;GNS;LLS;7.61;;2.00;2.00;;;16.00;0.00;3;1977;1;1;MFL;;;;;;1977;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001224;MOD;20070918;21001231;Y;KA91;KA91;JOLLY;32028;KALUNDBORG;Y;XP6369;N;LLS;GNS;7.70;;4.10;4.10;6.50;;16.00;0.00;3;1978;1;1;MFL;;;;;;1978;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001226;MOD;20031002;21001231;Y;NF59;NF59;CITTA;31010;LANGØ;Y;XP3674;N;GNS;LTL;8.67;;4.30;4.30;;;59.00;0.00;3;1978;1;1;MFL;;;;;;1978;BRDR ISAACK OG SØN I/S, ST. OKSEØ, 6340 Kruså, DANMARK;
DNK;DNK000001231;CHA;20100331;21001231;Y;KA9;KA9;SNUBBI;32028;KALUNDBORG;Y;XP3318;N;GNS;GNS;7.99;;4.40;4.40;;;54.00;0.00;3;1975;1;1;MFL;;;;;;1975;DUEHOLM BÅDEVÆRFT APS, SKUDEHAVNSVEJ 15, 2100 København Ø, DANMARK;
DNK;DNK000001232;CHA;20080416;21001231;Y;KA106;KA106;FLIPPER;32040;RØSNÆS;Y;XP2994;N;GNS;GNS;7.93;;3.20;3.20;6.29;;26.00;0.00;3;1978;1;1;MFL;;;;;;1975;DUEHOLM BÅDEVÆRFT APS, SKUDEHAVNSVEJ 15, 2100 København Ø, DANMARK;
DNK;DNK000001247;CHA;20111222;21001231;Y;KA43;KA43;JOHILE;32017;ORØ HAVN;Y;XP3361;N;GNS;LLS;7.57;6.50;3.50;3.50;;;16.00;0.00;3;1974;1;1;MFL;;;;;;1974;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001262;MOD;20110311;21001231;Y;FN98;FN98;C.TVILLING;12001;STRANDBY (NORDJYLLAND);Y;5PFZ;N;SDN;GNS;11.45;;12.80;12.80;;;74.00;0.00;1;1936;1;1;MFL;;;;;;1936;L P CHRISTIANSEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000001269;MOD;20041109;21001231;Y;KE34;KE34;MARTHA;01019;MOSEDE;Y;XP3832;N;GNS;LTL;8.60;;5.60;5.60;6.91;;56.00;0.00;1;1956;1;1;MFL;;;;;;1956;MORTENSENS SKIBS- OG BÅDEBYGGERI, 4654 Fakse Ladeplads, DANMARK;
DNK;DNK000001325;MOD;20151027;20160417;Y;HG252;HG252;SOLEA;28001;HIRTSHALS;Y;OU8774;N;GNS;NO;9.00;;7.90;7.90;;;51.00;0.00;1;1967;1;1;MFL;;;;;;1967;BÅDEBYGMESTER J WRIDT, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000001341;MOD;20131203;21001231;Y;SØ28;SØ28;HENRIETTE II;18018;MOMMARK;Y;OU7808;N;GNS;OTB;9.02;;7.90;7.90;9.01;;93.00;0.00;1;1964;1;1;MFL;;;;;;1964;RØDVIG SKIBS- OG BÅDEBYGGERI, FISKERIHAVNEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000001345;CHA;20110729;21001231;Y;KR44;KR44;MAYA;04006;BISSERUP;N;;N;GNS;GNS;7.86;;4.90;4.90;;;53.00;0.00;1;1964;1;1;MFL;;;;;;1964;RØDVIG SKIBS- OG BÅDEBYGGERI, FISKERIHAVNEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000001361;MOD;20090217;21001231;Y;FN27;FN27;LUKAS;12001;STRANDBY (NORDJYLLAND);Y;XP2116;N;GNS;LLS;7.04;;4.10;4.10;;;16.00;0.00;3;1972;1;1;MFL;;;;;;1972;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001373;MOD;20151020;21001231;Y;HG43;HG43;PLUTO;28001;HIRTSHALS;Y;XP2794;N;GNS;LLS;6.57;;3.90;3.90;6.10;;16.00;0.00;3;1972;1;1;MFL;;;;;;1972;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000001389;MOD;20030321;21001231;Y;KR122;KR122;ANNE MARIE;06002;KARREBÆKSMINDE;Y;XP2020;N;GNS;GNS;8.82;;6.70;6.70;;;65.00;0.00;1;1964;1;1;MFL;;;;;;1964;MORTENSENS SKIBS- OG BÅDEBYGGERI, 4654 Fakse Ladeplads, DANMARK;
DNK;DNK000001391;CHA;20091112;20160415;Y;SG122;SG122;LINA;09037;SPODSBJERG;Y;5QRY;Y;GNS;OTB;14.69;;29.70;29.70;;;128.00;0.00;1;1975;1;1;MFL;;;;;;1975;BRDR RASMUSSEN, AGERSØ, 4230 Skælskør, DANMARK;
DNK;DNK000001403;MOD;20030101;21001231;Y;KR180;KR180;CAPRICORN;04015;KORSØR;Y;XP2654;Y;OTB;NO;14.75;;23.80;23.80;19.94;;202.00;0.00;1;1966;1;1;MFL;;;;;;1966;STEGE SKIBSVÆRFT, VED STRANDEN, 4780 Stege, DANMARK;
DNK;DNK000001442;MOD;20110201;21001231;Y;HM198;HM198;BEGITTE;27015;HANSTHOLM;Y;XP4111;N;DRB;GNS;8.23;;5.30;5.30;;;37.00;0.00;3;1980;1;1;MFL;;;;;;1976;DUEHOLM BÅDEVÆRFT APS, SKUDEHAVNSVEJ 15, 2100 København Ø, DANMARK;
DNK;DNK000001481;MOD;20131202;20160614;Y;AS374;AS374;STENSNÆS;16026;GRENÅ;Y;XP8755;N;GNS;GNS;7.74;;3.50;3.50;;;29.00;0.00;3;1976;1;1;MFL;;;;;;1975;FÅBORG YACHTVÆRFT A/S, VÆRFTSVEJ 7, 5600 Faaborg, DANMARK;
DNK;DNK000001699;MOD;20041218;21001231;Y;AS110;AS110;JOHN VERNER;16026;GRENÅ;Y;XP2912;N;GNS;GNS;9.54;;6.60;6.60;;;88.00;0.00;3;1978;1;1;MFL;;;;;;1978;DRONNINGBORG BÅDEBYGGERI, TOLDBODGADE 81, 8900 Randers, DANMARK;
DNK;DNK000001707;MOD;20030101;20170111;Y;H286;H286;NORDNÆS;29015;HUNDESTED;Y;XP8473;N;SDN;NO;8.24;;3.50;3.50;4.50;;53.00;0.00;3;1974;1;1;MFL;;;;;;1974;NORDHUGTON BÅTBYGGERI, HUGTON, NOR Norge, NORGE;
DNK;DNK000001744;MOD;20100820;20161004;Y;R219;R219;ONKEL SAM;33019;NEXØ;Y;OWEF;Y;OTB;LLS;18.52;16.98;61.40;61.40;;;246.00;0.00;1;1978;1;1;MFL;;;;;;1978;JOHS  KRISTENSEN SKIBSBYGGERI APS, NORDHAVNEN, 6960 Hvide Sande, DANMARK;
DNK;DNK000001932;MOD;20151015;20160411;Y;ND25;ND25;BJØRN;06002;KARREBÆKSMINDE;Y;5PXM;N;GNS;LLS;9.57;;7.80;7.80;8.99;;85.00;0.00;1;1960;1;1;MFL;;;;;;1959;EBELTOFT BÅDEVÆRFT, 8400 Ebeltoft, DANMARK;
DNK;DNK000001946;MOD;20031117;21001231;Y;ND45;ND45;SØFELDT;06015;RØDVIG;Y;XP2732;Y;OTB;NO;14.95;;28.80;28.80;;;160.00;0.00;1;1948;1;1;MFL;;;;;;1948;CARSTENSENS SKIBS- OG BÅDEBYGGERI, 4220 Korsør, DANMARK;
DNK;DNK000001960;MOD;20030101;21001231;Y;ND76;ND76;MAJA;06002;KARREBÆKSMINDE;Y;XP3474;N;GNS;NO;9.66;;8.70;8.70;9.83;;75.00;0.00;1;1977;1;1;MFL;;;;;;1977;RØDVIG SKIBS- OG BÅDEBYGGERI, FISKERIHAVNEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000001964;MOD;20030101;20160229;Y;ND81;ND81;SKANSEN;06015;RØDVIG;Y;XPA8087;N;GNS;NO;9.01;;8.00;8.00;9.12;;48.00;0.00;1;1977;1;1;MFL;;;;;;1977;RØDVIG SKIBS- OG BÅDEBYGGERI, FISKERIHAVNEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000001982;MOD;20030101;21001231;Y;ND112;ND112;DORTE-ANN;06009;FAKSE LADEPLADS;Y;XP3470;N;GNS;LLS;9.40;;8.70;8.70;9.85;;71.00;0.00;1;1979;1;1;MFL;;;;;;1979;RØDVIG SKIBS- OG BÅDEBYGGERI, FISKERIHAVNEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000002001;MOD;20080610;21001231;Y;O59;O59;CHRISTA;08018;KERTEMINDE;Y;XP5187;N;GNS;OTB;10.40;;7.50;7.50;8.30;;80.00;0.00;1;1982;1;1;MFL;;;;;;1982;FEJØ SKIBS- & BÅDEVÆRFT, DYBVIGVEJ 53, 4944 Fejø, DANMARK;
DNK;DNK000002004;MOD;20080506;21001231;Y;HG85;HG85;KARINA HARBO;28001;HIRTSHALS;Y;OU7700;N;LLS;GNS;8.30;;6.00;6.00;;;45.00;0.00;3;1973;1;1;MFL;;;;;;1973;EGON BREDGÅRD, 4880 Nysted, DANMARK;
DNK;DNK000002015;MOD;20030101;20160606;Y;NF21;NF21;ADI;06055;STUBBEKØBING;Y;XPA7192;N;GNS;NO;8.56;;4.60;4.60;;;60.00;0.00;1;1964;1;1;MFL;;;;;;1964;OTTO HANSEN & SØNNER, 4850 Stubbekøbing, DANMARK;
DNK;DNK000002029;MOD;20121017;21001231;Y;KR73;KR73;PACA;04015;KORSØR;Y;XP2407;N;GNS;NO;9.00;;6.30;6.30;7.40;;53.00;0.00;1;1973;1;1;MFL;;;;;;1972;MORTENSENS SKIBS- OG BÅDEBYGGERI, 4654 Fakse Ladeplads, DANMARK;
DNK;DNK000002038;MOD;20111121;20170330;Y;NF60;NF60;STINE;31010;LANGØ;Y;XP4334;N;GNS;OTB;10.86;;8.10;8.10;;;78.00;0.00;3;1982;1;1;MFL;;;;;;1982;EGON BREDGÅRD OG CO APS, HAVNEN, 4990 Sakskøbing, DANMARK;
DNK;DNK000002048;MOD;20150612;21001231;Y;FN19;FN19;MAVIVA;12001;STRANDBY (NORDJYLLAND);Y;5PCR;N;GNS;OTB;9.12;;7.10;7.10;;;48.00;0.00;1;1970;1;1;MFL;;;;;;1970;RØDVIG SKIBS- OG BÅDEBYGGERI, FISKERIHAVNEN, 4673 Rødvig Stevns, DANMARK;
DNK;DNK000002054;MOD;20070101;21001231;Y;NF7;NF7;DYBVIG;31023;KRAGENÆS;Y;XP2484;N;GNS;GNS;8.53;;6.20;6.20;;;57.00;0.00;1;1972;1;1;MFL;;;;;;1972;FEJØ SKIBS- & BÅDEVÆRFT, DYBVIGVEJ 53, 4944 Fejø, DANMARK;
DNK;DNK000002055;CHA;20120301;20170126;Y;S273;S273;ANNA;11002;SKAGEN;Y;OU3144;N;GNS;OTB;8.40;;6.10;6.10;;;53.00;0.00;3;1975;1;1;MFL;;;;;;1975;EGON BREDGÅRD, 4880 Nysted, DANMARK;
DNK;DNK000002062;MOD;20080306;21001231;Y;NF111;NF111;HAVET;31007;KRAMNITZE;Y;OU4084;N;GNS;GNS;9.48;8.96;5.60;5.60;;;88.00;0.00;3;1976;1;1;MFL;;;;;;1976;DUEHOLM BÅDEVÆRFT APS, SKUDEHAVNSVEJ 15, 2100 København Ø, DANMARK;
DNK;DNK000002085;MOD;20030101;21001231;Y;NF181;NF181;CALYPSO;06049;GEDSER;Y;XP7599;N;GNS;GNS;9.70;;6.60;6.60;8.00;;34.00;0.00;3;1979;1;1;MFL;;;;;;1978;SELVBYGGET, 9999 Ukendt, DANMARK;
DNK;DNK000002112;MOD;20030101;21001231;Y;N34;N34;INGE;31007;KRAMNITZE;N;;N;GNS;NO;8.30;;4.20;4.20;5.08;;33.00;0.00;1;1964;1;1;MFL;;;;;;1964;UKENDT;
DNK;DNK000002119;MOD;20040310;20170111;Y;N85;N85;HAABET;31010;LANGØ;Y;OU9074;N;GNS;LLS;11.00;9.63;8.90;8.90;;;95.00;0.00;1;1932;1;1;MFL;;;;;;1932;TH RASMUSSEN, 4880 Nysted, DANMARK;
DNK;DNK000002143;MOD;20030101;21001231;Y;O33;O33;METTE;08018;KERTEMINDE;N;;N;GNS;GNS;7.70;;4.10;4.10;5.65;;22.00;0.00;3;1976;1;1;MFL;;;;;;1976;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002161;MOD;20030101;21001231;Y;O80;O80;BIRGITTE;08018;KERTEMINDE;N;;N;GNS;GNS;7.70;;4.10;4.10;5.65;;16.00;0.00;3;1978;1;1;MFL;;;;;;1978;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002241;MOD;20100112;21001231;Y;SØ70;SØ70;OILFIX;18034;AUGUSTENBORG;Y;OU8253;N;GNS;OTB;10.32;;10.30;10.30;;;85.00;0.00;1;1975;1;1;MFL;;;;;;1955;WORK OG SØN, 6700 Esbjerg, DANMARK;
DNK;DNK000002280;CHA;20080315;20160417;Y;H269;H269;SANNE NORD;29016;LYNÆS;Y;OXRH;Y;SDN;GNS;15.61;14.24;31.40;31.40;;;108.00;0.00;1;1968;1;1;MFL;;;;;;1968;HVIDE SANDE SKIBS-OG BÅDEBYGGERI, BEDDINGSVEJ 2, 6960 Hvide Sande, DANMARK;
DNK;DNK000002359;MOD;20041115;21001231;Y;RI450;RI450;PERKREDES;20001;HVIDE SANDE;Y;OXUL;Y;GNS;OTB;16.26;14.92;39.60;39.60;;;213.00;28.00;1;1964;1;1;MFL;;;;;;1964;AGGER SKIBSVÆRFT APS, AGGER, 7770 Vestervig, DANMARK;
DNK;DNK000002382;MOD;20090107;21001231;Y;SG77;SG77;LINEA;09083;SØBY;Y;XP2671;Y;OTB;OTB;13.81;12.62;20.70;20.70;;;125.00;0.00;1;1966;1;1;MFL;;;;;;1966;BRDR JØRGENSEN, LOHALS, 5953 Tranekær, DANMARK;
DNK;DNK000002389;MOD;20030101;21001231;Y;RU55;RU55;MARIE;09037;SPODSBJERG;N;;N;GNS;GNS;10.17;;9.90;9.90;;;74.00;0.00;1;1964;1;1;MFL;;;;;;1964;RUDKØBING BÅDEVÆRFT, 5900 Rudkøbing, DANMARK;
DNK;DNK000002460;MOD;20030101;20170801;Y;R80;R80;LINETTE;33002;SNOGEBÆK;Y;XP4055;N;GNS;LLS;11.10;;10.70;10.70;9.23;;93.00;0.00;1;1981;1;1;MFL;;;;;;1980;UKENDT;
DNK;DNK000002526;MOD;20100301;20161103;Y;KR103;KR103;JEANETTE;04009;OMØ;Y;XP3278;N;GNS;OTB;8.47;;6.10;6.10;;;22.00;0.00;1;1975;1;1;MFL;;;;;;1970;KØGE VÆRFT OG BAADEBYGGERI, TOLDBODVEJ 9, 4600 Køge, DANMARK;
DNK;DNK000002575;MOD;20030101;21001231;Y;KE155;KE155;METTE;01024;KØGE;Y;XP2863;N;GNS;LLS;8.38;;6.20;6.20;7.35;;44.00;0.00;3;1978;1;1;MFL;;;;;;1976;EGON BREDGÅRD, 4880 Nysted, DANMARK;
DNK;DNK000002688;MOD;20030325;21001231;Y;SG2;SG2;HOU SAND;09048;LOHALS;Y;XP3597;N;GNS;GNS;7.70;;4.10;4.10;6.10;;16.00;0.00;3;1977;1;1;MFL;;;;;;1977;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002699;CHA;20130702;20171214;Y;SG105;SG105;BØLLE;09074;HORNE;Y;XP3105;N;GNS;LLS;6.89;;4.60;4.60;;;52.00;0.00;3;1973;1;1;MFL;;;;;;1973;EGON BREDGÅRD OG CO APS, HAVNEN, 4990 Sakskøbing, DANMARK;
DNK;DNK000002708;MOD;20030101;21001231;Y;SG32;SG32;N P JØRGENSEN;09061;FÅBORG;Y;XP3046;N;GNS;GNS;7.00;;3.60;3.60;5.65;;59.00;0.00;3;1973;1;1;MFL;;;;;;1973;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002724;MOD;20030101;21001231;Y;SG71;SG71;ANNE-GITTE;09058;THURØ;Y;XP6694;N;GNS;LTL;7.70;;4.10;4.10;6.10;;16.00;0.00;3;1977;1;1;MFL;;;;;;1977;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002745;MOD;20030101;21001231;Y;SG125;SG125;ADA;09037;SPODSBJERG;N;;N;GNS;LLS;7.04;;4.10;4.10;5.65;;51.00;0.00;3;1974;1;1;MFL;;;;;;1974;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002753;MOD;20100505;21001231;Y;HV4;HV4;LINN;18002;ÅRØ;Y;XP3584;N;GNS;OTB;9.21;;5.20;5.20;;;59.00;0.00;3;1977;1;1;MFL;;;;;;1977;FÅBORG YACHTVÆRFT A/S, VÆRFTSVEJ 7, 5600 Faaborg, DANMARK;
DNK;DNK000002771;MOD;20140215;21001231;Y;L315;L315;GRETA SMITH;22011;LEMVIG;Y;XP4353;N;GNS;OTB;8.86;;4.40;4.40;;;45.00;0.00;3;1982;1;1;MFL;;;;;;1982;NORDISK GUMMIBÅDSFABRIK A/S, 6700 Esbjerg, DANMARK;
DNK;DNK000002773;MOD;20050423;21001231;Y;SG185;SG185;ALBATROS;09040;BAGENKOP;Y;XP3483;N;GNS;GNS;7.70;;4.10;4.10;;;31.00;0.00;3;1976;1;1;MFL;;;;;;1976;EJVIND'S PLASTICJOLLER OG BÅDE-, RANTZAUSMINDE, VÆRFT, 5700 Svendborg, DANMARK;
DNK;DNK000002981;MOD;20030101;21001231;Y;S538;S538;SI-WU;11001;ÅLBÆK;Y;XP3434;N;GNS;LTL;8.62;;4.40;4.40;;;22.00;0.00;3;1976;1;1;MFL;;;;;;1976;SCANIA PLAST, 6700 Esbjerg, DANMARK;
DNK;DNK000002992;CHA;20080513;20160721;Y;RI170;RI170;CECILIE;20001;HVIDE SANDE;Y;XPA6806;N;GNS;GNS;8.62;;4.00;4.00;;;64.00;0.00;3;1974;1;1;MFL;;;;;;1974;SCANIA PLAST, 6700 Esbjerg, DANMARK;
DNK;DNK000003001;MOD;20091214;20160906;Y;RI99;RI99;VETTE;20001;HVIDE SANDE;N;;N;GNS;OTB;8.40;;2.00;2.00;;;32.00;0.00;3;2008;1;1;MFL;;;;;;1975;SCANIA-PLAST, 9850 Hirtshals, DANMARK;
DNK;DNK000003036;MOD;20150311;21001231;Y;HM326;HM326;TANJA;27015;HANSTHOLM;Y;XP3386;N;GNS;LLS;8.40;;4.60;4.60;;;22.00;0.00;1;1976;1;1;MFL;;;;;;1976;THISTED SKIBSVÆRFT APS, 7700 Thisted, DANMARK;
DNK;DNK000003099;MOD;20140321;20160525;Y;HM157;HM157;NETTE BRI;27015;HANSTHOLM;Y;XP2778;N;OTB;NO;11.99;;11.90;11.90;;;123.00;0.00;1;1972;1;1;MFL;;;;;;1972;HVALPSUND SKIBS OG BÅDEBYGGERI, HVALPSUND, 9640 Farsø, DANMARK;
