Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
PRT;PRT000000095;MOD;20130902;21001231;Y;A-2204-N;A-2204-N;COIMBRA;A;AVEIRO;Y;CUFT;Y;OTB;OTM;80.30;72.53;1926.00;1926.00;1598.29;;2207.00;0.00;2;1972;1;1;MFL;;;PA;;;1972;DESCONHECIDO - PORTUGAL;
PRT;PRT000000096;MOD;20170101;21001231;N;A-2130-N;A-2130-N;BRITES;A;AVEIRO;Y;CUFP;Y;OTB;NO;80.35;72.53;1926.00;1926.00;1513.19;;2207.00;0.00;2;1971;1;1;MFL;;;PA;;;1971;EST.NAVAIS DE S.JACINTO - PORTUGAL;
PRT;PRT000000099;MOD;20180101;20180116;N;A-1940-N;A-1940-N;SANTA MAFALDA;A;AVEIRO;Y;CUFH;Y;OTB;OTM;80.30;72.48;1944.00;1944.00;1640.70;;2181.00;0.00;2;1968;1;1;MFL;;;PA;;;1968;DESCONHECIDO - PORTUGAL;
PRT;PRT000000100;MOD;20120426;21001231;Y;A-3337-N;A-3337-N;LUTADOR;A;AVEIRO;Y;CUFG;Y;OTB;OTM;80.35;72.53;1917.00;1917.00;1576.94;;1750.00;0.00;2;1967;1;1;MFL;;;PA;;;1967;DESCONHECIDA - PORTUGAL;
PRT;PRT000000101;MOD;20180101;20180116;N;A-1827-N;A-1827-N;SANTA CRISTINA;A;AVEIRO;Y;CUFE;Y;OTB;OTM;80.30;72.48;1919.00;1919.00;1673.10;;1853.00;0.00;2;1966;1;1;MFL;;;PA;;;1966;DESCONHECIDO - PORTUGAL;
PRT;PRT000000104;MOD;20060101;21001231;N;LX-74-N;LX-74-N;FRAPEC;LX;LISBOA;Y;CUGB;N;OTB;NO;35.08;32.40;373.00;373.00;263.73;;809.03;0.00;2;1988;1;1;MFL;;;PA;;;1987;EST. NAVAIS DO MONDEGO - PORTUGAL;
PRT;PRT000000115;MOD;20160108;21001231;Y;L-3-N;L-3-N;ILHA BRAVA;L;LEIXÕES;Y;CSPI;Y;LLD;NO;45.50;40.15;453.00;453.00;336.63;;544.00;0.00;2;1951;1;1;MFL;;;PA;;;1951;DESCONHECIDO - PORTUGAL;
PRT;PRT000000123;MOD;20120101;21001231;Y;A-3246-C;A-3246-C;LUISA BALSEIRO;A;AVEIRO;Y;CUSJ;Y;OTB;NO;24.23;;155.54;155.54;133.49;;515.00;0.00;2;1986;1;1;MFL;;;PA;;;1986;CARNAVE-EST.NAVAIS,SARL - PORTUGAL;
PRT;PRT000000133;MOD;20170210;21001231;Y;N-2176-C;N-2176-C;FORTUNA DO MAR;N;NAZARÉ;Y;CUGB3;Y;LLS;GNS;15.98;;22.52;22.52;28.76;;141.68;0.00;1;1966;12;22;MFL;;;PA;;;1966;DESCONHECIDO - PORTUGAL;
PRT;PRT000000141;MOD;20101029;21001231;Y;O-2218-C;O-2218-C;VILA DO MAR;O;OLHÃO;Y;CUGR5;N;GNS;GTR;14.05;;20.45;20.45;22.11;;110.00;0.00;1;1985;12;31;MFL;;;PA;;;1985;DESCONHECIDA - PORTUGAL;
PRT;PRT000000142;MOD;20150101;21001231;Y;SB-1154-C;SB-1154-C;CARLOS E GASPAR;SB;SESIMBRA;Y;CUFC2;Y;GNS;LLS;17.00;;30.55;30.55;35.04;;145.41;0.00;1;1980;1;1;MFL;;;PA;;;1979;DESCONHECIDO - PORTUGAL;
PRT;PRT000000145;MOD;20070529;21001231;Y;PM-105-C;PM-105-C;BARRINHA;PM;PORTIMÃO;Y;CUPT4;Y;GNS;FPO;15.34;;23.78;23.78;18.68;;102.97;0.00;1;1969;12;31;MFL;;;PA;;;1969;DESCONHECIDA - PORTUGAL;
PRT;PRT000000155;MOD;20150101;21001231;Y;VR-516-C;VR-516-C;PIRATA DO MAR;VR;VILA REAL S. ANTÓNIO;Y;CUQM2;Y;LLD;GTR;14.96;12.96;23.00;23.00;22.43;;119.31;0.00;1;1981;1;1;MFL;;;PA;;;1981;DESCONHECIDO - PORTUGAL;
PRT;PRT000000161;MOD;20081030;21001231;Y;SB-319-C;SB-319-C;PAI DO CEU;SB;SESIMBRA;Y;CUKF6;N;GNS;GTR;14.12;;20.77;20.77;20.77;;111.85;0.00;1;1971;1;1;MFL;;;PA;;;1971;DESCONHECIDA - PORTUGAL;
PRT;PRT000000168;MOD;20140529;21001231;Y;PV-327-C;PV-327-C;CANDEIAS;PV;PÓVOA DO VARZIM;Y;CUHJ3;Y;GTR;LLS;18.80;;35.36;35.36;35.15;;220.65;2.61;1;1975;1;1;MFL;;;PA;;;1975;DESCONHECIDO - PORTUGAL;
PRT;PRT000000170;MOD;20180101;20180422;N;SN-712-C;SN-712-C;PORTO SALVO;SN;SINES;Y;CUGG8;N;LLS;GNS;12.50;;12.17;12.17;14.53;;80.54;0.00;1;1987;1;1;MFL;;;PA;;;1986;DESCONHECIDO - PORTUGAL;
PRT;PRT000000178;MOD;20130101;21001231;Y;VR-22-C;VR-22-C;PEROLA DE CABANAS;VR;VILA REAL S. ANTÓNIO;Y;CURN2;N;GTR;FPO;9.12;;8.16;8.16;10.02;;85.76;0.00;1;1967;1;1;MFL;;;PA;;;1967;DESCONHECIDO - PORTUGAL;
PRT;PRT000000206;MOD;20120411;21001231;N;VC-123-C;VC-123-C;SORRISO DA VIDA;VC;VILA DO CONDE;Y;CUCP4;N;GNS;FPO;14.75;;16.84;16.84;18.73;;110.00;0.00;1;1979;1;1;MFL;;;PA;;;1979;DESCONHECIDA - PORTUGAL;
PRT;PRT000000211;MOD;20140902;21001231;Y;VR-512-C;VR-512-C;PRINCIPE GUERREIRO;VR;VILA REAL S. ANTÓNIO;Y;CUCL4;N;GND;GTR;13.15;;13.26;13.26;15.80;;125.00;0.00;1;1979;1;1;MFL;;;PA;;;1979;DESCONHECIDO - PORTUGAL;
PRT;PRT000000220;MOD;20180101;20180131;N;V-498-L;V-498-L;KALABITA;V;VIANA DO CASTELO;N;;N;GTR;GTR;9.00;;1.62;1.62;2.03;;18.40;0.00;1;1981;1;1;MFL;;;PA;;;1981;DESCONHECIDO - PORTUGAL;
PRT;PRT000000224;MOD;20100101;20180301;N;V-348-L;V-348-L;O POITA;V;VIANA DO CASTELO;N;;N;GTR;GTR;9.27;;1.26;1.26;1.86;;18.39;0.00;1;1983;12;12;MFL;;;PA;;;1983;DESCONHECIDA - PORTUGAL;
PRT;PRT000000225;MOD;20170714;21001231;Y;T-43-C;T-43-C;NUNES;T;TAVIRA;Y;CUOI2;N;GNS;GTR;9.21;;8.94;8.94;10.55;;67.11;0.00;1;1967;1;1;MFL;;;PA;;;1967;DESCONHECIDO - PORTUGAL;
PRT;PRT000000226;MOD;20160128;21001231;Y;V-297-L;V-297-L;PORTO;V;VIANA DO CASTELO;N;;N;GTR;GTR;9.00;;1.62;1.62;1.86;;18.64;18.64;1;1977;1;31;MFL;;;PA;;;1977;DESCONHECIDO - PORTUGAL;
PRT;PRT000000230;MOD;20140501;20180109;N;V-241-L;V-241-L;VIDA;V;VIANA DO CASTELO;N;;N;GTR;GTR;9.30;;1.69;1.69;2.00;;18.40;0.00;1;1979;1;1;MFL;;;PA;;;1979;DESCONHECIDO - PORTUGAL;
PRT;PRT000000231;MOD;20170202;21001231;Y;V-235-L;V-235-L;SANDRA CRISTINA;V;VIANA DO CASTELO;N;;N;GTR;GTR;9.00;;1.62;1.62;1.93;;5.90;0.00;1;1985;1;1;MFL;;;PA;;;1985;DESCONHECIDO - PORTUGAL;
PRT;PRT000000235;MOD;20120101;21001231;N;V-126-L;V-126-L;SAO SALVADOR;V;VIANA DO CASTELO;N;;N;GTR;GNS;9.25;;1.56;1.56;2.36;;11.03;0.00;1;1978;1;1;MFL;;;PA;;;1978;DESCONHECIDA - PORTUGAL;
PRT;PRT000000241;MOD;20170407;20180116;N;T-62-C;T-62-C;SAOZINHA MACHADO;T;TAVIRA;Y;CQOW4;N;FPO;FPO;10.70;;10.19;10.19;7.34;;54.50;0.00;1;1955;12;31;MFL;;;PA;;;1955;DESCONHECIDO - PORTUGAL;
PRT;PRT000000244;MOD;20140528;21001231;Y;T-522-C;T-522-C;PRAIA DE CABANAS;T;TAVIRA;Y;CUON4;N;GNS;GTR;9.65;;6.24;6.24;6.24;;29.00;0.00;1;1946;12;31;MFL;;;PA;;;1946;DESCONHECIDO - PORTUGAL;
PRT;PRT000000252;MOD;20060101;21001231;N;T-177-C;T-177-C;TRES DUQUES;T;TAVIRA;N;;N;GNS;NO;13.83;;19.60;19.60;16.59;;55.00;0.00;1;1975;12;31;MFL;;;PA;;;1975;DESCONHECIDA - PORTUGAL;
PRT;PRT000000253;MOD;20140801;21001231;N;T-18-C;T-18-C;TRES MARIAS;T;TAVIRA;Y;CUOI8;N;GTR;FPO;9.30;;7.74;7.74;8.99;;82.03;0.00;1;1975;7;9;MFL;;;PA;;;1975;DESCONHECIDO - PORTUGAL;
PRT;PRT000000256;MOD;20060101;21001231;N;T-172-C;T-172-C;SULCADOR;T;TAVIRA;Y;CQOT6;N;FPO;FPO;13.07;;11.01;11.01;11.99;;64.00;0.00;1;1956;1;1;MFL;;;PA;;;1956;DESCONHECIDA - PORTUGAL;
PRT;PRT000000259;MOD;20140619;21001231;N;F-76-C;F-76-C;ODETE;F;FARO;Y;CQOS3;N;GNS;GTR;7.99;;4.15;4.15;5.38;;51.45;0.00;1;1986;12;31;MFL;;;PA;;;1986;DESCONHECIDO - PORTUGAL;
PRT;PRT000000263;MOD;20140815;21001231;Y;S-2101-C;S-2101-C;MILFONTES;S;SETÚBAL;Y;CUMB4;N;GTR;LLS;10.57;;8.23;8.23;11.63;;72.08;0.00;1;1983;1;1;MFL;;;PA;;;1983;DESCONHECIDO - PORTUGAL;
PRT;PRT000000267;MOD;20151119;21001231;Y;SB-268-C;SB-268-C;MAR FELIZ;SB;SESIMBRA;Y;CUKQ8;N;LLS;PS;13.40;;13.33;13.33;16.14;;97.00;0.00;1;1963;1;1;MFL;;;PA;;;1963;DESCONHECIDO - PORTUGAL;
PRT;PRT000000268;MOD;20170929;21001231;Y;VR-528-C;VR-528-C;PEROLA DO OCEANO;VR;VILA REAL S. ANTÓNIO;Y;CUOI7;N;LLS;PS;12.95;11.73;10.50;10.50;13.49;;88.26;0.00;1;1966;1;1;MFL;;;PA;;;1965;DESCONHECIDO - PORTUGAL;
PRT;PRT000000269;MOD;20170215;21001231;Y;T-755-C;T-755-C;VOZ DO CAMPO;T;TAVIRA;Y;CUGD8;N;FPO;LHP;11.90;;10.80;10.80;12.36;;92.00;0.00;1;1961;1;1;MFL;;;PA;;;1961;DESCONHECIDO - PORTUGAL;
PRT;PRT000000270;MOD;20060101;21001231;N;PE-2184-C;PE-2184-C;TITA;PE;PENICHE;N;;N;LLS;NO;11.60;;6.78;6.78;8.38;;74.00;0.00;1;1958;1;1;MFL;;;PA;;;1958;DESCONHECIDA - PORTUGAL;
PRT;PRT000000278;MOD;20141002;21001231;Y;S-2038-C;S-2038-C;ESPLENDOR;S;SETÚBAL;Y;CUMA7;N;GNS;LLS;13.39;;13.52;13.52;15.50;;128.26;0.00;1;1977;1;1;MFL;;;PA;;;1977;DESCONHECIDO - PORTUGAL;
PRT;PRT000000280;MOD;20160608;21001231;Y;SB-751-C;SB-751-C;ZIMBRA;SB;SESIMBRA;Y;CUKR6;N;FPO;GNS;11.70;10.15;7.00;7.00;9.57;;73.55;0.00;1;1942;1;1;MFL;;;PA;;;1942;DESCONHECIDO - PORTUGAL;
PRT;PRT000000285;MOD;20140124;21001231;Y;SB-646-C;SB-646-C;NOSSA FE;SB;SESIMBRA;Y;CUKQ6;N;FPO;LHP;10.30;10.11;8.85;8.85;10.07;;79.00;0.00;1;1961;12;31;MFL;;;PA;;;1961;DESCONHECIDO - PORTUGAL;
PRT;PRT000000288;MOD;20171122;21001231;Y;SN-798-C;SN-798-C;Z� DA MOTA;SN;SINES;Y;CUPC3;N;PS;GNS;14.05;;17.69;17.69;17.19;;107.38;0.00;1;1965;1;1;MFL;;;PA;;;1965;DESCONHECIDO - PORTUGAL;
PRT;PRT000000290;MOD;20150512;21001231;Y;SB-255-C;SB-255-C;ESTRELA DIVINA;SB;SESIMBRA;Y;CUKC3;Y;LHP;LLS;14.90;;17.72;17.72;;;102.97;0.00;1;1950;1;1;MFL;;;PA;;;1950;DESCONHECIDO - PORTUGAL;
PRT;PRT000000295;MOD;20170316;21001231;Y;SB-1092-C;SB-1092-C;PRINCESA DO TEJO;SB;SESIMBRA;Y;CUKG5;N;PS;NO;12.25;;11.46;11.46;13.93;;101.00;0.00;1;1984;1;1;MFL;;;PA;;;1984;DESCONHECIDO - PORTUGAL;
PRT;PRT000000297;MOD;20160824;21001231;Y;SA-649-C;SA-649-C;TRIGUEIRINHA;SA;SAGRES;Y;CUKT3;N;FPO;LLS;12.50;10.39;11.10;11.10;12.73;;80.00;0.00;1;1981;1;1;MFL;;;PA;;;1981;DESCONHECIDO - PORTUGAL;
PRT;PRT000000299;MOD;20130219;21001231;Y;SB-1048-C;SB-1048-C;QUATRO UNIDOS;SB;SESIMBRA;Y;CUKG2;N;GNS;GTR;11.50;;10.49;10.49;12.41;;95.62;0.00;1;1982;1;1;MFL;;;PA;;;1982;DESCONHECIDA - PORTUGAL;
PRT;PRT000000300;MOD;20120411;21001231;N;VR-490-C;VR-490-C;SAGUIM;VR;VILA REAL S. ANTÓNIO;Y;CUME5;N;GNS;LLS;13.45;;15.33;15.33;17.62;;111.85;0.00;1;1929;1;1;MFL;;;PA;;;1929;DESCONHECIDA - PORTUGAL;
PRT;PRT000000302;MOD;20060101;21001231;N;SA-77-C;SA-77-C;MARCO;SA;SAGRES;N;;N;GNS;NO;13.44;;21.84;21.84;28.37;;125.00;0.00;1;1958;1;1;MFL;;;PA;;;1958;DESCONHECIDA - PORTUGAL;
PRT;PRT000000303;MOD;20160725;21001231;N;SA-367-C;SA-367-C;ZEZE;SA;SAGRES;N;;N;LLS;NO;12.16;;9.39;9.39;12.08;;46.23;0.00;1;1932;1;1;MFL;;;PA;;;1932;DESCONHECIDO - PORTUGAL;
PRT;PRT000000309;MOD;20170914;21001231;Y;T-745-C;T-745-C;SAMUEL;T;TAVIRA;Y;CUKS8;N;PS;LLS;13.77;12.19;15.65;15.65;15.99;;67.80;0.00;1;1932;1;1;MFL;;;PA;;;1932;DESCONHECIDO - PORTUGAL;
PRT;PRT000000315;MOD;20060101;21001231;N;S-72-C;S-72-C;MARIA MACHADO;S;SETÚBAL;N;;N;GNS;NO;12.60;;20.30;20.30;19.61;;81.00;0.00;1;1930;1;1;MFL;;;PA;;;1930;DESCONHECIDA - PORTUGAL;
PRT;PRT000000318;MOD;20160520;21001231;Y;S-509-C;S-509-C;NABO;S;SETÚBAL;Y;CQLJ4;N;GNS;DRB;11.30;9.40;6.90;6.90;9.30;;76.49;0.00;1;1952;12;31;MFL;;;PA;;;1952;DESCONHECIDO - PORTUGAL;
PRT;PRT000000322;MOD;20140101;21001231;N;SB-1236-C;SB-1236-C;PRIMOS UNIDOS;SB;SESIMBRA;Y;CULB2;N;PS;NO;10.28;;5.75;5.75;7.56;;77.23;0.00;1;1946;1;1;MFL;;;PA;;;1946;DESCONHECIDA - PORTUGAL;
PRT;PRT000000325;MOD;20140619;21001231;Y;O-2078-C;O-2078-C;RAINHA DE SESIMBRA;O;OLHÃO;Y;CUKV5;N;FPO;NO;12.97;;10.58;10.58;12.13;;100.03;0.00;1;1967;1;1;MFL;;;PA;;;1967;DESCONHECIDO - PORTUGAL;
PRT;PRT000000326;MOD;20060101;21001231;N;S-1889-C;S-1889-C;MARAFADO;S;SETÚBAL;N;;N;FPO;NO;13.84;;22.26;22.26;24.94;;121.00;0.00;1;1981;9;29;MFL;;;PA;;;1981;DESCONHECIDA - PORTUGAL;
PRT;PRT000000327;MOD;20130925;21001231;Y;O-2224-C;O-2224-C;ZE TROCAS;O;OLHÃO;Y;CUKM7;N;GNS;FPO;11.60;;8.90;8.90;10.50;;51.48;0.00;1;1981;1;1;MFL;;;PA;;;1981;DESCONHECIDA - PORTUGAL;
PRT;PRT000000329;MOD;20130219;21001231;Y;S-1550-C;S-1550-C;RIO VERDE;S;SETÚBAL;Y;CULD8;N;GNS;GTR;10.22;;7.39;7.39;8.56;;34.20;0.00;1;1978;1;1;MFL;;;PA;;;1978;DESCONHECIDA - PORTUGAL;
PRT;PRT000000334;MOD;20171116;21001231;N;O-2241-C;O-2241-C;M�E DO MAR;O;OLHÃO;Y;CUKQ4;Y;PS;GNS;14.30;12.33;13.86;13.86;16.80;;133.86;0.00;1;1964;1;1;MFL;;;PA;;;1964;DESCONHECIDO - PORTUGAL;
PRT;PRT000000337;MOD;20060101;21001231;N;FF-1257-C;FF-1257-C;SENHOR DOS PASSOS;FF;FIGUEIRA DA FOZ;N;;N;GNS;FPO;10.74;;5.67;5.67;6.86;;53.69;0.00;1;1958;1;1;MFL;;;PA;;;1958;DESCONHECIDA - PORTUGAL;
PRT;PRT000000338;MOD;20060101;21001231;N;Q-972-C;Q-972-C;SATELITE DO SUL;Q;QUARTEIRA;N;;N;GNS;NO;13.74;;17.13;17.13;21.17;;55.00;0.00;1;1942;1;1;MFL;;;PA;;;1942;DESCONHECIDA - PORTUGAL;
PRT;PRT000000340;MOD;20180101;21001231;N;Q-911-C;Q-911-C;SOL DE QUARTEIRA;Q;QUARTEIRA;Y;CUNZ2;N;GTR;FPO;10.63;;8.51;8.51;9.30;;89.50;0.00;1;1930;12;31;MFL;;;PA;;;1930;DESCONHECIDO - PORTUGAL;
PRT;PRT000000360;MOD;20150101;21001231;Y;PV-174-C;PV-174-C;MARIA MANUEL;PV;PÓVOA DO VARZIM;Y;CUBR6;Y;GNS;FPO;16.60;14.72;20.66;20.66;27.29;;140.00;0.00;1;1982;1;1;MFL;;;PA;;;1982;EST.NAVAIS IRMAOS VIANA - PORTUGAL;
PRT;PRT000000366;MOD;20160101;21001231;Y;PV-224-C;PV-224-C;SENHORA DOS ANJOS;PV;PÓVOA DO VARZIM;Y;CUBT9;N;PS;LLS;13.63;;13.74;13.74;17.29;;110.00;0.00;1;1980;1;1;MFL;;;PA;;;1980;DESCONHECIDO - PORTUGAL;
PRT;PRT000000372;MOD;20060101;21001231;N;PM-236-C;PM-236-C;SILVIA MARIA;PM;PORTIMÃO;N;;N;GNS;LLS;14.40;;18.52;18.52;21.63;;72.00;0.00;1;1946;1;1;MFL;;;PA;;;1946;DESCONHECIDA - PORTUGAL;
PRT;PRT000000373;MOD;20150101;21001231;Y;PV-117-C;PV-117-C;SENHORA DAS DORES;PV;PÓVOA DO VARZIM;Y;CUBV4;Y;DRB;GNS;15.40;13.63;19.00;19.00;22.13;;128.00;0.00;1;1978;1;1;MFL;;;PA;;;1978;DESCONHECIDO - PORTUGAL;
PRT;PRT000000384;MOD;20060101;21001231;N;PM-519-C;PM-519-C;PRAIA DE SINES;PM;PORTIMÃO;N;;N;PS;GNS;12.97;;11.43;11.43;14.15;;74.00;0.00;1;1950;1;1;MFL;;;PA;;;1950;DESCONHECIDA - PORTUGAL;
PRT;PRT000000387;MOD;20170724;21001231;Y;PM-501-C;PM-501-C;RIO MIRA;PM;PORTIMÃO;Y;CUQA7;Y;PS;GNS;16.28;14.62;24.64;24.64;25.82;;88.00;0.00;1;1963;1;1;MFL;;;PA;;;1963;DESCONHECIDO - PORTUGAL;
PRT;PRT000000389;MOD;20160101;21001231;Y;PM-469-C;PM-469-C;RIO ALACEM;PM;PORTIMÃO;Y;CUQC7;N;PS;FPO;13.30;11.80;12.18;12.18;15.32;;73.08;0.00;1;1951;1;1;MFL;;;PA;;;1951;DESCONHECIDO - PORTUGAL;
PRT;PRT000000396;MOD;20120411;21001231;Y;PM-18-C;PM-18-C;PARGUETE;PM;PORTIMÃO;Y;CUPO9;N;GNS;FPO;13.92;;14.19;14.19;11.45;;72.00;0.00;1;1952;12;31;MFL;;;PA;;;1952;DESCONHECIDA - PORTUGAL;
PRT;PRT000000398;MOD;20060101;21001231;N;PM-150-C;PM-150-C;SENHORA DOS REMEDIOS;PM;PORTIMÃO;N;;N;GNS;NO;11.41;;10.85;10.85;8.00;;44.00;0.00;1;1975;12;31;MFL;;;PA;;;1975;DESCONHECIDA - PORTUGAL;
PRT;PRT000000410;MOD;20110831;20180125;Y;E-395-C;E-395-C;MELREU;E;ERICEIRA;Y;CUKO6;N;GTR;FPO;14.72;12.89;20.00;20.00;23.10;;66.00;0.00;1;1965;1;1;MFL;;;PA;;;1965;DESCONHECIDA - PORTUGAL;
PRT;PRT000000416;MOD;20180101;21001231;Y;T-769-C;T-769-C;ROCHAMAR;T;TAVIRA;Y;CUGJ2;N;FPO;LLS;12.18;;11.71;11.71;13.21;;97.09;0.00;1;1985;1;1;MFL;;;PA;;;1985;DESCONHECIDO - PORTUGAL;
PRT;PRT000000423;MOD;20060101;21001231;N;PE-1694-C;PE-1694-C;MILENA LAU;PE;PENICHE;N;;N;GNS;NO;16.12;;16.71;16.71;21.44;;83.85;0.00;1;1944;1;1;MFL;;;PA;;;1944;DESCONHECIDA - PORTUGAL;
PRT;PRT000000425;MOD;20160115;21001231;N;PE-1641-C;PE-1641-C;PATRICIO JOSE;PE;PENICHE;Y;CUGO9;N;FPO;LLS;9.30;;4.28;4.28;5.62;;55.93;0.00;1;1981;1;1;MFL;;;PA;;;1981;DESCONHECIDO - PORTUGAL;
PRT;PRT000000427;MOD;20150101;21001231;Y;T-754-C;T-754-C;MARCORAL;T;TAVIRA;Y;CUGL4;Y;GTR;LLS;16.51;;26.77;26.77;25.31;;115.00;0.00;1;1966;1;1;MFL;;;PA;;;1966;DESCONHECIDO - PORTUGAL;
PRT;PRT000000428;MOD;20060101;21001231;N;PE-1562-C;PE-1562-C;SO DEUS;PE;PENICHE;N;;N;PS;GNS;12.37;;12.10;12.10;14.73;;65.09;0.00;1;1979;1;1;MFL;;;PA;;;1979;DESCONHECIDA - PORTUGAL;
PRT;PRT000000438;MOD;20130306;21001231;Y;O-2221-C;O-2221-C;COSTA DO SUL;O;OLHÃO;N;;Y;PS;LLS;16.95;;27.23;27.23;32.01;;174.84;0.00;1;1972;10;12;MFL;;;PA;;;1972;DESCONHECIDO - PORTUGAL;
PRT;PRT000000439;MOD;20120101;21001231;Y;FF-1265-C;FF-1265-C;SONHO DE AMOR;FF;FIGUEIRA DA FOZ;Y;CUGM8;N;PS;FPO;11.19;;8.63;8.63;11.00;;73.55;0.00;1;1970;1;1;MFL;;;PA;;;1970;DESCONHECIDO - PORTUGAL;
PRT;PRT000000441;MOD;20120411;21001231;Y;CS-684-C;CS-684-C;PANTA;CS;CASCAIS;Y;CUMV;N;GTR;FPO;12.40;;15.27;15.27;12.68;;112.00;0.00;1;1988;1;1;MFL;;;PA;;;1987;SAMUEL & FILHOS,LDA - PORTUGAL;
PRT;PRT000000454;MOD;20151217;21001231;Y;O-75-C;O-75-C;MAR VERDE;O;OLHÃO;Y;CUQU5;Y;GTR;LLS;13.46;;13.82;13.82;15.06;;62.50;0.00;1;1960;1;1;MFL;;;PA;;;1960;DESCONHECIDO - PORTUGAL;
PRT;PRT000000471;MOD;20180101;21001231;Y;N-2399-C;N-2399-C;RUMO DA FELICIDADE;N;NAZARÉ;Y;CUGA8;N;PS;GNS;10.75;9.27;7.04;7.04;9.49;;73.00;0.00;1;1982;1;1;MFL;;;PA;;;1982;DESCONHECIDO - PORTUGAL;
PRT;PRT000000475;MOD;20150101;21001231;N;N-2206-C;N-2206-C;PESCA MILAGROSA;N;NAZARÉ;Y;CUGC2;Y;GNS;LLS;17.35;;26.52;26.52;31.39;;167.78;0.00;1;1969;1;1;MFL;;;PA;;;1969;DESCONHECIDO - PORTUGAL;
