Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
LVA;LVA000000031;MOD;20150820;21001231;Y;LVR0518;LVR0518;ZANE;RG;RIGA;Y;YL2016;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;221.00;32.00;2;1978;12;31;MFL;;;;;;1978;Sosnovka PSRS;
LVA;LVA000000047;MOD;20140314;21001231;Y;LVR0745;LVR0745;AURI;RG;RIGA;Y;YLJS;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;368.00;19.00;2;1991;12;31;MFL;;;;;;1991;Sosnovka PSRS;
LVA;LVA000000049;MOD;20160525;21001231;Y;LVR0802;LVR0802;AVA;RG;RIGA;Y;YL2321;Y;OTM;NO;17.56;15.00;27.00;27.00;;;184.00;0.00;2;1985;12;31;MFL;;;;;;1985;PSRS;
LVA;LVA000000051;MOD;20140314;21001231;Y;LVR0804;LVR0804;DANIELS;RG;RIGA;Y;YL2320;Y;OTM;OTB;25.45;22.00;109.00;109.00;;;272.00;29.00;2;1994;12;31;MFL;;;;;;1994;Sosnovka Krievija;
LVA;LVA000000052;MOD;20140314;21001231;Y;LVV1504;LVV1504;DAUGAVA;VP;VENTSPILS;Y;YLIU;Y;OTM;NO;25.45;22.00;112.00;112.00;;;220.00;19.00;2;1990;12;31;MFL;;;;;;1990;Sosnovka PSRS;
LVA;LVA000000062;MOD;20140314;21001231;Y;LVR0657;LVR0657;VARITA;RG;RIGA;Y;YL2132;Y;OTM;NO;27.10;24.60;80.00;80.00;;;162.00;38.00;2;1983;12;31;MFL;;;;;;1983;Astrahaņa PSRS;
LVA;LVA000000066;MOD;20100705;21001231;Y;LVR0703;LVR0703;LAIMA;RG;RIGA;Y;YL2138;Y;OTM;NO;17.56;12.90;27.00;27.00;;;162.00;0.00;2;1984;12;31;MFL;;;;;;1984;Sovetska PSRS;
LVA;LVA000000069;MOD;20160525;21001231;Y;LVR0706;LVR0706;LUBE;RG;RIGA;Y;YL2139;Y;OTM;NO;17.56;15.00;27.00;27.00;;;206.00;0.00;2;1983;12;31;MFL;;;;;;1983;Sovetska PSRS;
LVA;LVA000000071;MOD;20141128;21001231;Y;LVR0834;LVR0834;SENATOR;RG;RIGA;Y;YLAC;Y;FPO;NK;61.17;55.17;1211.00;1211.00;;;2207.00;522.00;2;1968;12;31;MFL;;;;;;1968;Norvēģija;
LVA;LVA000000077;MOD;20160525;21001231;Y;LVR0812;LVR0812;RAUDA;RG;RIGA;Y;YL2341;Y;OTM;NO;17.56;15.00;27.00;27.00;;;184.00;0.00;2;1984;12;31;MFL;;;;;;1984;Sovetska PSRS;
LVA;LVA000000078;MOD;20150910;21001231;Y;LVL2121;LVL2121;RENĀTE;LA;LIEPAJA;Y;YL2384;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;368.00;24.00;2;1981;12;31;MFL;;;;;;1981;Sosnovka PSRS;
LVA;LVA000000081;MOD;20130802;21001231;Y;LVR0705;LVR0705;RUCAVA;RG;RIGA;Y;YL2141;Y;OTM;NO;17.56;15.00;27.00;27.00;;;184.00;0.00;2;1973;12;31;MFL;;;;;;1973;Sovetska PSRS;
LVA;LVA000000082;MOD;20140314;21001231;Y;LVR0642;LVR0642;RUDE;RG;RIGA;Y;YL2142;Y;OTM;NO;17.56;15.00;27.00;27.00;;;165.00;0.00;2;1973;12;31;MFL;;;;;;1973;Sovetska PSRS;
LVA;LVA000000085;MOD;20101215;21001231;Y;LVR0789;LVR0789;SAMS;RG;RIGA;Y;YL2143;Y;OTM;NO;17.56;15.00;27.00;27.00;;;184.00;0.00;2;1974;12;31;MFL;;;;;;1974;Sovetska PSRS;
LVA;LVA000000094;MOD;20151216;21001231;Y;LVR0799;LVR0799;STRAUPE;RG;RIGA;Y;YL2297;Y;OTM;OTB;25.33;22.00;109.00;109.00;;;330.00;21.00;2;1994;12;31;MFL;;;;;;1994;Sanktpēterburga Krievija;
LVA;LVA000000123;MOD;20150820;21001231;Y;LVL2038;LVL2038;BROCĒNI;LA;LIEPAJA;Y;YL2100;Y;OTM;OTB;25.45;22.00;110.00;110.00;;;221.00;42.00;2;1985;12;31;MFL;;;;;;1985;Sosnovka PSRS;
LVA;LVA000000126;MOD;20140314;21001231;Y;LVL2013;LVL2013;BRIEDIS;LA;LIEPAJA;Y;YLIH;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;368.00;36.00;2;1987;12;31;MFL;;;;;;1987;Sosnovka PSRS;
LVA;LVA000000130;MOD;20150924;21001231;Y;LVL2058;LVL2058;BUKAIŠI;LA;LIEPAJA;Y;YLII;Y;OTM;OTB;25.60;22.00;110.00;110.00;;;220.00;30.00;2;1988;12;31;MFL;;;;;;1988;Sosnovka PSRS;
LVA;LVA000000134;MOD;20170912;21001231;Y;LVL2037;LVL2037;BURTNIEKI;LA;LIEPAJA;Y;YLIJ;Y;OTM;OTB;25.60;22.00;110.00;110.00;;;221.00;46.00;2;1989;12;31;MFL;;;;;;1989;Sosnovka PSRS;
LVA;LVA000000152;MOD;20140314;21001231;Y;LVR0744;LVR0744;GRĪVA;RG;RIGA;Y;YL2201;Y;OTM;OTB;25.45;22.00;110.00;110.00;;;220.00;19.00;2;1982;12;31;MFL;;;;;;1982;Sosnovka PSRS;
LVA;LVA000000153;MOD;20140314;21001231;Y;LVR0697;LVR0697;GRIFS;RG;RIGA;Y;YL2237;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;386.00;28.00;2;1983;12;31;MFL;;;PA;;;1983;Sosnovka PSRS;
LVA;LVA000000157;MOD;20170728;21001231;Y;LVR0803;LVR0803;GELE;RG;RIGA;Y;YL2323;Y;OTM;NO;17.56;15.00;27.00;27.00;;;204.00;0.00;2;1987;12;31;MFL;;;;;;1987;Sovetska PSRS;
LVA;LVA000000159;MOD;20140314;21001231;Y;LVR0696;LVR0696;GAISMA;RG;RIGA;Y;YL2214;Y;OTM;OTB;25.60;22.00;109.00;109.00;;;368.00;32.00;2;1984;12;31;MFL;;;;;;1984;Sosnovka PSRS;
LVA;LVA000000162;MOD;20140314;20180228;Y;LVR0813;LVR0813;KATE;RG;RIGA;Y;YL2343;Y;OTM;NO;25.45;22.00;109.00;109.00;;;220.00;30.00;2;1992;12;31;MFL;;;;;;1992;Sosnovka PSRS;
LVA;LVA000000165;MOD;20171128;21001231;Y;LVL2039;LVL2039;ALBATROSS 1;LA;LIEPAJA;Y;YLIK;Y;OTM;OTB;25.60;22.00;110.00;110.00;;;221.00;44.00;2;1990;12;31;MFL;;;;;;1990;Sosnovka PSRS;
LVA;LVA000000168;MOD;20140916;21001231;Y;LVL2125;LVL2125;KRISTĪNA;LA;LIEPAJA;Y;YL2419;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;368.00;34.00;2;1984;12;31;MFL;;;;;;1984;Sosnovka PSRS;
LVA;LVA000000171;MOD;20140314;21001231;Y;LVR0831;LVR0831;KORMORAN;RG;RIGA;Y;YL2413;Y;OTM;OTB;29.00;25.51;122.00;122.00;;;441.00;43.00;2;1973;12;31;MFL;;;;;;1973;Travemunde Vācija;
LVA;LVA000000175;MOD;20140314;21001231;Y;LVL0658;LVL0658;PLIEŅCIEMS;LA;LIEPAJA;Y;YLJE;Y;OTM;OTB;25.60;22.00;109.00;109.00;;;276.00;34.00;2;1988;12;31;MFL;;;;;;1988;Sosnovka PSRS;
LVA;LVA000000177;MOD;20140314;21001231;Y;LVR0530;LVR0530;PIRITA;RG;RIGA;Y;YL2235;Y;OTM;NO;18.02;15.08;47.00;47.00;;;217.00;16.00;2;1985;12;31;MFL;;;;;;1985;Sovetska PSRS;
LVA;LVA000000187;MOD;20140314;21001231;Y;LVL2122;LVL2122;MARITA;LA;LIEPAJA;Y;YL2385;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;368.00;19.00;2;1981;12;31;MFL;;;;;;1981;Sosnovka PSRS;
LVA;LVA000000194;MOD;20140314;21001231;Y;LVL0791;LVL0791;MENCA;LA;LIEPAJA;Y;YL2461;Y;GNS;NO;17.56;15.00;29.00;29.00;;;147.00;18.00;2;1976;12;31;MFL;;;;;;1976;Sovetska PSRS;
LVA;LVA000000198;MOD;20161011;21001231;Y;LVL2114;LVL2114;VITAS;LA;LIEPAJA;Y;YL2347;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;221.00;18.00;2;1990;12;31;MFL;;;;;;1990;Krievija;
LVA;LVA000000205;MOD;20141123;21001231;Y;LVR0786;LVR0786;URGA;RG;RIGA;Y;YLKL;Y;OTM;NO;25.45;22.00;112.00;112.00;;;221.00;35.00;2;1986;12;31;MFL;;;;;;1986;Sosnovka PSRS;
LVA;LVA000000215;MOD;20140314;21001231;Y;LVR0829;LVR0829;VERGI;RG;RIGA;Y;YL2402;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;221.00;31.00;2;1984;12;31;MFL;;;;;;1984;Sosnovka PSRS;
LVA;LVA000000217;MOD;20170909;21001231;Y;LVR0805;LVR0805;UNIONS;RG;RIGA;Y;YL2319;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;221.00;59.00;2;1994;12;31;MFL;;;;;;1994;Sosnovka PSRS;
LVA;LVA000000221;MOD;20140314;21001231;Y;LVR0814;LVR0814;ULRIKA;RG;RIGA;Y;YL2344;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;221.00;30.00;2;1992;12;31;MFL;;;;;;1992;Sosnovka PSRS;
LVA;LVA000000225;MOD;20160525;21001231;Y;LVR0801;LVR0801;VIDI;RG;RIGA;Y;YL2322;Y;OTM;NO;17.56;15.00;27.00;27.00;;;184.00;0.00;2;1986;12;31;MFL;;;;;;1986;Sovetska PSRS;
LVA;LVA000000229;MOD;20140314;21001231;Y;LVL2113;LVL2113;NAUTILUS;LA;LIEPAJA;Y;YL2348;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;220.00;40.00;2;1988;12;31;MFL;;;;;;1988;Sosnovka PSRS;
LVA;LVA000000242;MOD;20171207;21001231;Y;LVR0662;LVR0662;SENCIS;RG;RIGA;Y;YLJJ;Y;OTM;NO;25.45;22.00;112.00;112.00;;;215.00;40.00;2;1989;12;31;MFL;;;;;;1989;Sosnovka PSRS;
LVA;LVA000000246;MOD;20140314;21001231;Y;LVR0837;LVR0837;PRIEDAINE;RG;RIGA;Y;YL2496;Y;OTM;OTB;25.45;22.00;112.00;112.00;;;220.00;35.00;2;2002;12;31;MFL;;;;;;2002;Sosnovka Krievija;
LVA;LVA000000248;MOD;20140314;21001231;Y;LVV1550;LVV1550;RONDO;VP;VENTSPILS;Y;YL2493;Y;GNS;LLS;19.48;17.00;122.00;122.00;;;294.00;56.00;2;2002;12;31;MFL;;;;;;2002;Rīga Latvija;
LVA;LVA000000253;MOD;20140314;21001231;Y;RG001;RG001;RG001;RG;RIGA;N;;N;GNS;NK;8.50;;3.00;3.00;;;27.00;0.00;2;1977;12;31;MFL;;;;;;1977;Rīga Latvija;
LVA;LVA000000254;MOD;20140930;21001231;Y;RG002;RG002;RG002;RG;RIGA;N;;N;GNS;NK;8.80;;5.00;5.00;;;27.00;0.00;2;1986;12;31;MFL;;;;;;1986;Rīga Latvija;
LVA;LVA000000255;CEN;20040501;21001231;Y;RG003;RG003;RG003;RG;RIGA;N;;N;GNS;NK;4.10;;0.38;0.38;;;0.00;0.00;3;1975;12;31;MFL;;;;;;1975;PSRS;
LVA;LVA000000258;MOD;20110617;21001231;Y;RG007;RG007;RG007;RG;RIGA;N;;N;GNS;NK;9.30;;3.68;3.68;;;27.00;0.00;2;1978;12;31;MFL;;;;;;1978;Rīga Latvija;
LVA;LVA000000259;MOD;20131115;21001231;Y;RG008;RG008;RG008;RG;RIGA;N;;N;GNS;NK;10.80;;5.00;5.00;;;27.00;0.00;2;1985;12;31;MFL;;;;;;1985;Rīga Latvija;
LVA;LVA000000260;CEN;20040501;21001231;Y;RG009;RG009;RG009;RG;RIGA;N;;N;GNS;NK;9.00;;3.52;3.52;;;27.00;0.00;2;1979;12;31;MFL;;;;;;1979;Rīga Latvija;
LVA;LVA000000261;MOD;20050422;21001231;Y;RG010;RG010;RG010   ;RG;RIGA;N;;N;GNS;NK;6.00;;0.81;0.81;;;4.40;0.00;1;1999;12;31;MFL;;;;;;1999;Lielupe Latvija;
LVA;LVA000000262;MOD;20151014;21001231;Y;RG011;RG011;RG011;RG;RIGA;N;;N;GNS;NK;8.76;;3.58;3.58;;;18.00;0.00;1;1991;12;31;MFL;;;;;;1991;Rīga Latvija;
LVA;LVA000000263;CEN;20040501;21001231;Y;RG013;RG013;RG013;RG;RIGA;N;;N;GNS;NK;4.70;;1.06;1.06;;;80.00;0.00;3;1979;12;31;MFL;;;;;;1979;PSRS;
LVA;LVA000000264;CEN;20040501;21001231;Y;RG014;RG014;RG014;RG;RIGA;N;;N;GNS;NK;5.75;;1.40;1.40;;;14.70;0.00;3;1999;12;31;MFL;;;;;;1999;Polija;
LVA;LVA000000265;MOD;20120607;21001231;Y;RG019;RG019;RG019;RG;RIGA;N;;N;GNS;NK;8.60;;3.59;3.59;;;27.00;0.00;2;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000266;CEN;20040501;21001231;Y;RG022;RG022;RG022;RG;RIGA;N;;N;GNS;NK;7.00;;4.41;4.41;;;27.00;0.00;2;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000268;MOD;20161020;20180410;Y;RG025;RG025;SANIJA;RG;RIGA;N;;N;GNS;NK;8.70;;3.61;3.61;;;15.00;0.00;2;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000270;CEN;20040501;21001231;Y;RG027;RG027;RG027;RG;RIGA;N;;N;GNS;NK;8.70;;3.50;3.50;;;27.00;0.00;2;2000;12;31;MFL;;;;;;2000;Rīga Latvija;
LVA;LVA000000271;MOD;20120208;21001231;Y;RG029;RG029;RG029;RG;RIGA;N;;N;GNS;NK;7.60;;3.35;3.35;;;18.00;0.00;2;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000272;MOD;20120607;21001231;Y;RG031;RG031;RG031;RG;RIGA;N;;N;GNS;NK;8.75;;3.75;3.75;;;27.00;0.00;2;1990;12;31;MFL;;;;;;1990;Rīga PSRS;
LVA;LVA000000273;CEN;20040501;21001231;Y;RG033;RG033;RG033;RG;RIGA;N;;N;GNS;NK;11.00;;7.32;7.32;;;28.00;0.00;2;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000274;MOD;20151014;21001231;Y;RG036;RG036;RG036;RG;RIGA;N;;N;GNS;NK;8.50;;3.11;3.11;;;18.00;0.00;2;1995;12;31;MFL;;;;;;1995;Rīga Latvija;
LVA;LVA000000275;CEN;20040501;21001231;Y;RG037;RG037;RG037;RG;RIGA;N;;N;GNS;NK;8.45;;3.35;3.35;;;18.00;0.00;4;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000276;CEN;20040501;21001231;Y;RG038;RG038;RG038;RG;RIGA;N;;N;GNS;NK;3.60;;0.47;0.47;;;0.00;0.00;2;1973;12;31;MFL;;;;;;1973;Rostoka Vācija;
LVA;LVA000000277;CEN;20040501;21001231;Y;RG053;RG053;RG053;RG;RIGA;N;;N;GNS;NK;9.30;;4.59;4.59;;;27.00;0.00;2;1992;12;31;MFL;;;;;;1992;Rīga Latvija;
LVA;LVA000000278;MOD;20120607;21001231;Y;RG054;RG054;RG054;RG;RIGA;N;;N;GNS;NK;9.00;;5.82;5.82;;;27.00;0.00;2;1998;12;31;MFL;;;;;;1998;Rīga Latvija;
LVA;LVA000000279;MOD;20080214;21001231;Y;RG055;RG055;RG055        ;RG;RIGA;N;;N;GNS;NK;7.21;;1.49;1.49;;;27.00;0.00;2;1998;12;31;MFL;;;;;;1998;Rīga Latvija;
LVA;LVA000000280;MOD;20140506;21001231;Y;RG056;RG056;RG056;RG;RIGA;N;;N;GNS;NK;8.75;;3.75;3.75;;;27.00;0.00;2;1993;12;31;MFL;;;;;;1993;Rīga Latvija;
LVA;LVA000000281;MOD;20120607;21001231;Y;RG065;RG065;RG065;RG;RIGA;N;;N;GNS;NK;8.70;;3.43;3.43;;;27.00;0.00;2;1975;12;31;MFL;;;;;;1975;Rīga PSRS;
LVA;LVA000000282;MOD;20110707;21001231;Y;RG066;RG066;RG066;RG;RIGA;N;;N;GNS;LLS;8.70;;3.44;3.44;;;27.00;0.00;2;1995;12;31;MFL;;;;;;1995;Rīga Latvija;
LVA;LVA000000283;MOD;20110912;21001231;Y;RG067;RG067;RG067;RG;RIGA;N;;N;GNS;NK;10.00;;7.13;7.13;;;27.00;0.00;2;1998;12;31;MFL;;;;;;1998;Rīga Latvija;
LVA;LVA000000284;MOD;20140506;21001231;Y;RG068;RG068;RG068;RG;RIGA;N;;N;GNS;NK;10.00;;7.13;7.13;;;27.00;0.00;2;1998;12;31;MFL;;;;;;1998;Rīga Latvija;
LVA;LVA000000286;MOD;20080414;21001231;Y;PO002;PO002;PO002      ;PO;PAVILOSTA;N;;N;GNS;NK;5.00;;0.83;0.83;;;5.90;0.00;3;1983;12;31;MFL;;;;;;1983;Ukraina;
LVA;LVA000000287;MOD;20080414;21001231;Y;PO003;PO003;PO003       ;PO;PAVILOSTA;N;;N;GNS;NK;4.63;;0.28;0.28;;;5.00;0.00;2;1979;12;31;MFL;;;;;;1979;PSRS;
LVA;LVA000000289;CEN;20040501;21001231;Y;PO005;PO005;TEIKA;PO;PAVILOSTA;N;;N;GNS;NK;4.20;;0.58;0.58;;;18.40;0.00;3;1985;12;31;MFL;;;;;;1985;Krievija;
LVA;LVA000000291;MOD;20140314;21001231;Y;PO007;PO007;DELTA;PO;PAVILOSTA;N;;N;GNS;NK;8.40;;5.59;5.59;;;40.50;0.00;3;1970;12;31;MFL;;;;;;1970;Nikolajeva PSRS;
LVA;LVA000000295;CEN;20040501;21001231;Y;PO011;PO011;RONIS;PO;PAVILOSTA;N;;N;GNS;NK;6.10;;1.58;1.58;;;8.80;0.00;3;1976;12;31;MFL;;;;;;1976;Polija;
LVA;LVA000000297;CEN;20040501;21001231;Y;PO013;PO013;LĪGA;PO;PAVILOSTA;N;;N;GNS;NK;6.40;;1.39;1.39;;;14.60;0.00;2;1964;12;31;MFL;;;;;;1964;Ukraina;
LVA;LVA000000321;MOD;20050511;21001231;Y;VP006;VP006;VP006     ;VP;VENTSPILS;N;;N;GNS;NK;5.50;;0.96;0.96;;;20.00;0.00;3;1997;12;31;MFL;;;;;;1997;Klapkalnciems Latvija;
LVA;LVA000000325;MOD;20080325;21001231;Y;VP010;VP010;VP010      ;VP;VENTSPILS;N;;N;GNS;NK;5.50;;0.96;0.96;;;30.00;0.00;3;1997;12;31;MFL;;;;;;1997;Latvija;
LVA;LVA000000326;MOD;20171220;20180308;Y;VP011;VP011;VP011;VP;VENTSPILS;N;;N;GNS;NK;7.30;;2.52;2.52;;;60.00;0.00;3;1973;12;31;MFL;;;;;;1973;PSRS;
LVA;LVA000000327;CEN;20040501;21001231;Y;VP012;VP012;VP012;VP;VENTSPILS;N;;N;GNS;NK;4.10;;0.35;0.35;;;0.00;0.00;3;1991;12;31;MFL;;;;;;1991;PSRS;
LVA;LVA000000328;CEN;20040501;21001231;Y;VP013;VP013;VP013;VP;VENTSPILS;N;;N;GNS;NK;3.50;;0.51;0.51;;;0.00;0.00;3;1976;12;31;MFL;;;;;;1976;PSRS;
LVA;LVA000000329;CEN;20040501;21001231;Y;VP014;VP014;VP014;VP;VENTSPILS;N;;N;GNS;NK;4.10;;0.49;0.49;;;0.00;0.00;3;1980;12;31;MFL;;;;;;1980;PSRS;
LVA;LVA000000330;MOD;20130905;21001231;Y;VP015;VP015;ELIZABETE;VP;VENTSPILS;N;;N;GNS;NK;9.00;;7.14;7.14;;;18.00;0.00;2;1982;12;31;MFL;;;;;;1982;PSRS;
LVA;LVA000000331;CEN;20040501;21001231;Y;VP016;VP016;VP016;VP;VENTSPILS;N;;N;GNS;NK;4.10;;0.35;0.35;;;2.00;0.00;3;1990;12;31;MFL;;;;;;1990;Krievija;
LVA;LVA000000333;CEN;20040501;21001231;Y;VP018;VP018;FORELE;VP;VENTSPILS;N;;N;GNS;NK;6.50;;2.75;2.75;;;58.00;0.00;3;1985;12;31;MFL;;;;;;1985;Polija;
LVA;LVA000000334;CEN;20040501;21001231;Y;LA001;LA001;KRISTOFERS;LA;LIEPAJA;N;;N;GNS;NK;8.50;;3.92;3.92;;;18.00;0.00;3;1980;12;31;MFL;;;;;;1980;PSRS;
LVA;LVA000000335;CEN;20040501;21001231;Y;LA002;LA002;LA002;LA;LIEPAJA;N;;N;GNS;NK;6.00;;0.84;0.84;;;4.40;0.00;1;1986;12;31;MFL;;;;;;1986;PSRS;
LVA;LVA000000342;MOD;20130410;21001231;Y;SG002;SG002;BEBRIS;SG;SALACGRIVA;N;;N;GNS;NK;4.06;;0.47;0.47;;;3.68;0.00;2;1976;12;31;MFL;;;;;;1976;PSRS;
LVA;LVA000000343;CEN;20040501;21001231;Y;SG003;SG003;SG003;SG;SALACGRIVA;N;;N;GNS;NK;7.50;;3.04;3.04;;;17.70;0.00;3;1985;12;31;MFL;;;;;;1985;PSRS;
LVA;LVA000000346;MOD;20080602;21001231;Y;SG006;SG006;SG006 ;SG;SALACGRIVA;N;;N;GNS;NK;9.87;;5.08;5.08;;;29.40;0.00;2;1998;12;31;MFL;;;;;;1998;Rīga Latvija;
LVA;LVA000000347;CEN;20040501;21001231;Y;SG007;SG007;SG007;SG;SALACGRIVA;N;;N;GNS;NK;4.36;;0.39;0.39;;;0.00;0.00;3;1989;12;31;MFL;;;;;;1989;Krievija;
LVA;LVA000000348;MOD;20140314;21001231;Y;SG008;SG008;SG008;SG;SALACGRIVA;N;;N;GNS;NK;4.16;;0.56;0.56;;;22.00;0.00;3;1979;12;31;MFL;;;;;;1979;Krievija;
LVA;LVA000000349;CEN;20040501;21001231;Y;SG009;SG009;SG009;SG;SALACGRIVA;N;;N;GNS;NK;4.00;;0.40;0.40;;;0.00;0.00;3;1974;12;31;MFL;;;;;;1974;Polija;
LVA;LVA000000350;CEN;20040501;21001231;Y;SG010;SG010;GROSS;SG;SALACGRIVA;N;;N;GNS;NK;4.20;;0.37;0.37;;;0.00;0.00;3;1978;12;31;MFL;;;;;;1978;Krievija;
LVA;LVA000000351;CEN;20040501;21001231;Y;SG011;SG011;SG011;SG;SALACGRIVA;N;;N;GNS;NK;4.60;;0.47;0.47;;;0.00;0.00;2;1960;12;31;MFL;;;;;;1960;PSRS;
LVA;LVA000000352;CEN;20040501;21001231;Y;RA001;RA001;RA001;RA;ROJA;N;;N;GNS;OTB;8.00;;5.16;5.16;;;29.40;0.00;3;1981;12;31;MFL;;;;;;1981;PSRS;
LVA;LVA000000355;CEN;20040501;21001231;Y;EE001;EE001;EE001;EE;ENGURE;N;;N;GNS;LLS;4.65;;0.77;0.77;;;0.00;0.00;2;1972;12;31;MFL;;;;;;1972;PSRS;
LVA;LVA000000357;MOD;20080123;21001231;Y;EE003;EE003;EE003      ;EE;ENGURE;N;;N;GNS;NK;5.00;;0.72;0.72;;;3.70;0.00;3;1992;12;31;MFL;;;;;;1992;Klapkalnciems Latvija;
LVA;LVA000000358;MOD;20050125;21001231;Y;MR005;MR005;MR005;MR;MERSRAGS;N;;N;GNS;NK;5.65;;1.06;1.06;;;11.00;0.00;3;1990;12;31;MFL;;;;;;1990;Engure Latvija;
LVA;LVA000000361;MOD;20050125;21001231;Y;MR003;MR003;MR003;MR;MERSRAGS;N;;N;GNS;NK;5.65;;1.06;1.06;;;11.00;0.00;3;1990;12;31;MFL;;;;;;1990;Engure Latvija;
LVA;LVA000000363;MOD;20080123;21001231;Y;EE005;EE005;EE005       ;EE;ENGURE;N;;N;GNS;NK;4.50;;0.36;0.36;;;0.00;0.00;3;1991;12;31;MFL;;;;;;1991;Klapkalnciems Latvija;
LVA;LVA000000364;CEN;20040501;21001231;Y;LA008;LA008;VELAVA;LA;LIEPAJA;N;;N;GNS;NK;8.60;;3.09;3.09;;;11.25;0.00;1;1991;12;31;MFL;;;;;;1991;Ventspils Latvija;
LVA;LVA000000367;CEN;20040501;21001231;Y;RA007;RA007;RA007;RA;ROJA;N;;N;GNS;NK;5.65;;1.05;1.05;;;0.00;0.00;3;1993;12;31;MFL;;;;;;1993;Klapkalnciems Latvija;
